Z,A,E0,ThetaDeg,nu,cross,error,dataSet
79,197,5.766,22,0.010002069,15.94,0.145602474,Fomin:2010ei
79,197,5.766,22,0.009755768,12.38,0.127301964,Fomin:2010ei
79,197,5.766,22,0.009521307,9.697,0.112901639,Fomin:2010ei
79,197,5.766,22,0.009297195,7.792,0.105700951,Fomin:2010ei
79,197,5.766,22,0.009084017,6.105,0.095070635,Fomin:2010ei
79,197,5.766,22,0.008880395,5.131,0.089130459,Fomin:2010ei
79,197,5.766,22,0.00868513,4.017,0.080340359,Fomin:2010ei
79,197,5.766,22,0.008498815,3.167,0.071800246,Fomin:2010ei
79,197,5.766,22,0.008320326,2.532,0.065500172,Fomin:2010ei
79,197,5.766,22,0.008148676,2.178,0.062110119,Fomin:2010ei
79,197,5.766,22,0.007984449,1.836,0.057800114,Fomin:2010ei
79,197,5.766,22,0.00782671,1.476,0.052940068,Fomin:2010ei
79,197,5.766,22,0.007674637,1.144,0.047070047,Fomin:2010ei
79,197,5.766,22,0.00752879,0.9579,0.043720036,Fomin:2010ei
79,197,5.766,22,0.007388383,0.8736,0.042580036,Fomin:2010ei
79,197,5.766,22,0.007252719,0.6577,0.03754002,Fomin:2010ei
79,197,5.766,22,0.007122331,0.5724,0.03564002,Fomin:2010ei
79,197,5.766,22,0.006996549,0.4249,0.030910013,Fomin:2010ei
79,197,5.766,22,0.006874774,0.4063,0.03089001,Fomin:2010ei
79,197,5.766,22,0.006757511,0.3362,0.028410007,Fomin:2010ei
79,197,5.766,22,0.006644182,0.2969,0.027210007,Fomin:2010ei
79,197,5.766,22,0.006534268,0.2498,0.025360005,Fomin:2010ei
79,197,5.766,22,0.006428244,0.2067,0.022970003,Fomin:2010ei
79,197,5.766,22,0.006325606,0.1709,0.021530003,Fomin:2010ei
79,197,5.766,22,0.006225901,0.1292,0.019040002,Fomin:2010ei
79,197,5.766,22,0.006129574,0.1341,0.019770002,Fomin:2010ei
79,197,5.766,22,0.006036183,0.09462,0.016720001,Fomin:2010ei
79,197,5.766,22,0.005945327,0.04262,0.01179,Fomin:2010ei
79,197,5.766,22,0.005857425,0.08022,0.016030001,Fomin:2010ei
79,197,5.766,22,0.005772085,0.07635,0.015900001,Fomin:2010ei
79,197,5.766,22,0.005688951,0.05201,0.013400001,Fomin:2010ei
79,197,5.766,22,0.005608415,0.0342,0.01134,Fomin:2010ei
79,197,5.766,22,0.005530129,0.03754,0.01182,Fomin:2010ei
79,197,5.766,22,0.005453772,0.03133,0.01101,Fomin:2010ei
79,197,5.766,22,0.005379714,0.03966,0.01249,Fomin:2010ei
79,197,5.766,22,0.005307641,0.02611,0.01055,Fomin:2010ei
79,197,5.766,22,0.005237265,0.03465,0.01217,Fomin:2010ei
79,197,5.766,22,0.005168934,0.02337,0.0103,Fomin:2010ei
79,197,5.766,22,0.005102363,0.02407,0.01061,Fomin:2010ei
79,197,5.766,22,0.005037292,0.0205,0.01005,Fomin:2010ei
79,197,5.766,22,0.004974048,0.01245,0.008302,Fomin:2010ei
79,197,5.766,22,0.004912372,0.004222,0.005971,Fomin:2010ei
79,197,5.766,22,0.004852029,0.004359,0.006165,Fomin:2010ei
79,197,5.766,22,0.004793324,0.004594,0.006496,Fomin:2010ei
79,197,5.766,22,0.004736023,0.004568,0.006461,Fomin:2010ei
79,197,5.766,22,0.004679909,0.00469,0.006632,Fomin:2010ei
79,197,5.766,22,0.004625272,0.005162,0.0073,Fomin:2010ei
79,197,5.766,22,0.004275557,0.01093,0.01546,Fomin:2010ei
79,197,5.766,26,0.02807218,291.2,1.002048443,Fomin:2010ei
79,197,5.766,26,0.026710445,242.4,0.836941167,Fomin:2010ei
79,197,5.766,26,0.025471171,200.8,0.762630872,Fomin:2010ei
79,197,5.766,26,0.024345026,163.9,0.71092357,Fomin:2010ei
79,197,5.766,26,0.023314244,135.4,0.667618011,Fomin:2010ei
79,197,5.766,26,0.022364476,108.6,0.618813669,Fomin:2010ei
79,197,5.766,26,0.021491581,90.46,0.619809519,Fomin:2010ei
79,197,5.766,26,0.020684264,71.15,0.287412116,Fomin:2010ei
79,197,5.766,26,0.019933238,60.19,0.255311365,Fomin:2010ei
79,197,5.766,26,0.019236856,48.31,0.230808322,Fomin:2010ei
79,197,5.766,26,0.01858749,38.75,0.202906701,Fomin:2010ei
79,197,5.766,26,0.017978769,31.38,0.186904356,Fomin:2010ei
79,197,5.766,26,0.017410307,25.39,0.172403314,Fomin:2010ei
79,197,5.766,26,0.016876691,20.33,0.159102494,Fomin:2010ei
79,197,5.766,26,0.01637335,16.29,0.146101887,Fomin:2010ei
79,197,5.766,26,0.015900542,12.71,0.132701405,Fomin:2010ei
79,197,5.766,26,0.015454274,9.823,0.119500972,Fomin:2010ei
79,197,5.766,26,0.01503114,7.447,0.106700663,Fomin:2010ei
79,197,5.766,26,0.014631727,5.774,0.096170445,Fomin:2010ei
79,197,5.766,26,0.01425299,4.419,0.086910324,Fomin:2010ei
79,197,5.766,26,0.013892314,3.267,0.080450205,Fomin:2010ei
79,197,5.766,26,0.013550442,2.453,0.041210219,Fomin:2010ei
79,197,5.766,26,0.013224992,1.83,0.034840145,Fomin:2010ei
79,197,5.766,26,0.012913899,1.406,0.030320099,Fomin:2010ei
79,197,5.766,26,0.012617974,1.101,0.028690069,Fomin:2010ei
79,197,5.766,26,0.012335307,0.8335,0.024710046,Fomin:2010ei
79,197,5.766,26,0.012064234,0.6563,0.022120032,Fomin:2010ei
79,197,5.766,26,0.011805578,0.5185,0.020060019,Fomin:2010ei
79,197,5.766,26,0.01155778,0.3995,0.017920013,Fomin:2010ei
79,197,5.766,26,0.011319473,0.3332,0.016540011,Fomin:2010ei
79,197,5.766,26,0.011091464,0.2402,0.014330007,Fomin:2010ei
79,197,5.766,26,0.010872461,0.2285,0.014170006,Fomin:2010ei
79,197,5.766,26,0.010661318,0.1577,0.012030004,Fomin:2010ei
79,197,5.766,26,0.010458816,0.1337,0.011180002,Fomin:2010ei
79,197,5.766,26,0.010263864,0.1041,0.010020002,Fomin:2010ei
79,197,5.766,26,0.010075493,0.084,0.009164001,Fomin:2010ei
79,197,5.766,26,0.009894445,0.07112,0.008561001,Fomin:2010ei
79,197,5.766,26,0.009719789,0.04626,0.007053001,Fomin:2010ei
79,197,5.766,26,0.009550694,0.05071,0.007475001,Fomin:2010ei
79,197,5.766,26,0.009387864,0.03094,0.00595,Fomin:2010ei
79,197,5.766,26,0.009230492,0.02852,0.005816,Fomin:2010ei
79,197,5.766,26,0.00907786,0.03186,0.006243,Fomin:2010ei
79,197,5.766,26,0.008930628,0.02403,0.005506,Fomin:2010ei
79,197,5.766,26,0.008788096,0.01502,0.004512,Fomin:2010ei
79,197,5.766,26,0.008649635,0.01283,0.004255,Fomin:2010ei
79,197,5.766,26,0.008515864,0.003984,0.002656,Fomin:2010ei
79,197,5.766,26,0.008386167,0.01095,0.004107,Fomin:2010ei
79,197,5.766,26,0.00825999,0.006924,0.003392,Fomin:2010ei
79,197,5.766,26,0.008137915,0.002872,0.002487,Fomin:2010ei
79,197,5.766,26,0.008019396,0.002949,0.002553,Fomin:2010ei
79,197,5.766,26,0.007903938,0.004544,0.003029,Fomin:2010ei
79,197,5.766,26,0.007792089,0.003126,0.002707,Fomin:2010ei
79,197,5.766,26,0.007683361,0.001588,0.002246,Fomin:2010ei
79,197,5.766,26,0.007577313,0.004908,0.003272,Fomin:2010ei
79,197,5.766,26,0.007474457,0.001733,0.002451,Fomin:2010ei
79,197,5.766,26,0.007089244,0.002754,0.003894,Fomin:2010ei
79,197,5.766,32,0.040010467,91.48,0.926005239,Fomin:2010ei
79,197,5.766,32,0.03815822,72.84,0.697704598,Fomin:2010ei
79,197,5.766,32,0.036474712,57.84,0.585703598,Fomin:2010ei
79,197,5.766,32,0.034933477,46.07,0.535802624,Fomin:2010ei
79,197,5.766,32,0.033513131,35.57,0.484301912,Fomin:2010ei
79,197,5.766,32,0.032207539,27.57,0.436501292,Fomin:2010ei
79,197,5.766,32,0.030999858,22.3,0.426600823,Fomin:2010ei
79,197,5.766,32,0.029876229,17.13,0.161001517,Fomin:2010ei
79,197,5.766,32,0.028834225,13.56,0.134301193,Fomin:2010ei
79,197,5.766,32,0.027862457,10.24,0.108000889,Fomin:2010ei
79,197,5.766,32,0.026951415,7.944,0.094360586,Fomin:2010ei
79,197,5.766,32,0.026100539,6.018,0.084290397,Fomin:2010ei
79,197,5.766,32,0.025301745,4.384,0.073550264,Fomin:2010ei
79,197,5.766,32,0.024548203,3.482,0.067190194,Fomin:2010ei
79,197,5.766,32,0.023840311,2.622,0.059490135,Fomin:2010ei
79,197,5.766,32,0.023172102,1.807,0.050580078,Fomin:2010ei
79,197,5.766,32,0.022538484,1.341,0.044880052,Fomin:2010ei
79,197,5.766,32,0.021940344,0.9885,0.041150031,Fomin:2010ei
79,197,5.766,32,0.02137313,0.7599,0.026110033,Fomin:2010ei
79,197,5.766,32,0.020832928,0.5466,0.022050019,Fomin:2010ei
79,197,5.766,32,0.020320861,0.3382,0.019830008,Fomin:2010ei
79,197,5.766,32,0.019833362,0.2904,0.017800007,Fomin:2010ei
79,197,5.766,32,0.019367343,0.2193,0.015670004,Fomin:2010ei
79,197,5.766,32,0.018924021,0.1353,0.012460002,Fomin:2010ei
79,197,5.766,32,0.018500541,0.1063,0.011210001,Fomin:2010ei
79,197,5.766,32,0.01809441,0.08749,0.010380001,Fomin:2010ei
79,197,5.766,32,0.017706866,0.07017,0.009460001,Fomin:2010ei
79,197,5.766,32,0.017335575,0.05501,0.008486001,Fomin:2010ei
79,197,5.766,32,0.016978487,0.0288,0.006278,Fomin:2010ei
79,197,5.766,32,0.016636819,0.02712,0.006214,Fomin:2010ei
79,197,5.766,32,0.016308631,0.02105,0.005614,Fomin:2010ei
79,197,5.766,32,0.015992211,0.01743,0.005238,Fomin:2010ei
79,197,5.766,32,0.01568873,0.02256,0.006015,Fomin:2010ei
79,197,5.766,32,0.015396553,0.01704,0.005367,Fomin:2010ei
79,197,5.766,32,0.01511423,0.00638,0.003567,Fomin:2010ei
79,197,5.766,32,0.014842874,0.006565,0.00367,Fomin:2010ei
79,197,5.766,32,0.01458109,0.01047,0.004619,Fomin:2010ei
79,197,5.766,32,0.01408356,0.002317,0.003277,Fomin:2010ei
79,197,5.766,40,0.130804486,292.9,1.938024601,Fomin:2010ei
79,197,5.766,40,0.118615389,257.3,1.371027086,Fomin:2010ei
79,197,5.766,40,0.108504344,219.3,1.171022929,Fomin:2010ei
79,197,5.766,40,0.099958101,188.1,1.266015975,Fomin:2010ei
79,197,5.766,40,0.092680096,158.3,1.226011905,Fomin:2010ei
79,197,5.766,40,0.086389992,130.9,0.729014006,Fomin:2010ei
79,197,5.766,40,0.080883993,110.3,0.586712665,Fomin:2010ei
79,197,5.766,40,0.076051427,89.66,0.540509302,Fomin:2010ei
79,197,5.766,40,0.071763766,72.75,0.47410719,Fomin:2010ei
79,197,5.766,40,0.06792288,58.1,0.564003921,Fomin:2010ei
79,197,5.766,40,0.064482053,46.47,0.496602917,Fomin:2010ei
79,197,5.766,40,0.061373027,36.05,0.448202,Fomin:2010ei
79,197,5.766,40,0.058541931,28.7,0.447701293,Fomin:2010ei
79,197,5.766,40,0.055967899,23.06,0.325401268,Fomin:2010ei
79,197,5.766,40,0.053610689,18.39,0.327700815,Fomin:2010ei
79,197,5.766,40,0.051437769,13.86,0.29030058,Fomin:2010ei
79,197,5.766,40,0.049439898,10.5,0.25490038,Fomin:2010ei
79,197,5.766,40,0.04759142,7.354,0.216900209,Fomin:2010ei
79,197,5.766,40,0.04587122,5.441,0.21140014,Fomin:2010ei
79,197,5.766,40,0.04427566,4.248,0.065310286,Fomin:2010ei
79,197,5.766,40,0.042787367,3.088,0.0511702,Fomin:2010ei
79,197,5.766,40,0.041391833,2.301,0.045050125,Fomin:2010ei
79,197,5.766,40,0.040088247,1.591,0.038640075,Fomin:2010ei
79,197,5.766,40,0.038864264,1.144,0.032600048,Fomin:2010ei
79,197,5.766,40,0.037709453,0.8124,0.029890027,Fomin:2010ei
79,197,5.766,40,0.036624454,0.5483,0.026880015,Fomin:2010ei
79,197,5.766,40,0.035600146,0.4266,0.022340011,Fomin:2010ei
79,197,5.766,40,0.034628745,0.2986,0.017050008,Fomin:2010ei
79,197,5.766,40,0.033711628,0.2056,0.014660005,Fomin:2010ei
79,197,5.766,40,0.032841837,0.152,0.013450003,Fomin:2010ei
79,197,5.766,40,0.032013382,0.08181,0.011100001,Fomin:2010ei
79,197,5.766,40,0.031227995,0.06234,0.009471001,Fomin:2010ei
79,197,5.766,40,0.030480222,0.03826,0.007156,Fomin:2010ei
79,197,5.766,40,0.029765332,0.03498,0.007438,Fomin:2010ei
79,197,5.766,40,0.029085204,0.02463,0.006682,Fomin:2010ei
79,197,5.766,40,0.028435463,0.01039,0.00595,Fomin:2010ei
79,197,5.766,40,0.027812292,0.007199,0.003174,Fomin:2010ei
79,197,5.766,40,0.027217597,0.004899,0.004784,Fomin:2010ei
79,197,5.766,40,0.026647801,0.001683,0.00396,Fomin:2010ei
79,197,5.766,40,0.026099766,0.005422,0.003031,Fomin:2010ei
79,197,5.766,40,0.025575362,0.003198,0.002769,Fomin:2010ei
79,197,5.766,40,0.025071616,0.001999,0.002827,Fomin:2010ei
79,197,5.766,50,0.179164797,131,2.034005893,Fomin:2010ei
79,197,5.766,50,0.164042308,119.3,1.555006439,Fomin:2010ei
79,197,5.766,50,0.151238607,97.89,1.069006106,Fomin:2010ei
79,197,5.766,50,0.140319306,82.34,1.01000494,Fomin:2010ei
79,197,5.766,50,0.130870561,68.55,0.955503742,Fomin:2010ei
79,197,5.766,50,0.122590818,53.9,0.685903326,Fomin:2010ei
79,197,5.766,50,0.115316944,44.61,0.57950278,Fomin:2010ei
79,197,5.766,50,0.108857906,35.64,0.525402015,Fomin:2010ei
79,197,5.766,50,0.10306763,28.29,0.417401592,Fomin:2010ei
79,197,5.766,50,0.097877028,21.37,0.44660089,Fomin:2010ei
79,197,5.766,50,0.093184167,17.09,0.397700657,Fomin:2010ei
79,197,5.766,50,0.088908514,12.76,0.362900419,Fomin:2010ei
79,197,5.766,50,0.085019182,10.01,0.229900409,Fomin:2010ei
79,197,5.766,50,0.081455869,7.121,0.206400257,Fomin:2010ei
79,197,5.766,50,0.078169788,5.483,0.185800176,Fomin:2010ei
79,197,5.766,50,0.075147283,3.937,0.156700113,Fomin:2010ei
79,197,5.766,50,0.072349813,2.992,0.140100069,Fomin:2010ei
79,197,5.766,50,0.069745631,2.26,0.147500047,Fomin:2010ei
