Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,0.2004,90,0.06816,46127.9,922.558,Altemus:1973
26,56,0.2004,90,0.06866,45760.416,915.20832,Altemus:1973
26,56,0.2004,90,0.06916,45377.696,907.55392,Altemus:1973
26,56,0.2004,90,0.06966,44986.136,899.72272,Altemus:1973
26,56,0.2004,90,0.07016,44586.204,891.72408,Altemus:1973
26,56,0.2004,90,0.07066,44178.368,883.56736,Altemus:1973
26,56,0.2004,90,0.07116,43769.44,875.3888,Altemus:1973
26,56,0.2004,90,0.07166,43346.94,866.9388,Altemus:1973
26,56,0.2004,90,0.07216,42917.888,858.35776,Altemus:1973
26,56,0.2004,90,0.07266,42482.804,849.65608,Altemus:1973
26,56,0.2004,90,0.07316,42042.052,840.84104,Altemus:1973
26,56,0.2004,90,0.07366,41603.224,832.06448,Altemus:1973
26,56,0.2004,90,0.07416,41152.28,823.0456,Altemus:1973
26,56,0.2004,90,0.07466,40696.968,813.93936,Altemus:1973
26,56,0.2004,90,0.07516,40237.808,804.75616,Altemus:1973
26,56,0.2004,90,0.07566,39783.276,795.66552,Altemus:1973
26,56,0.2004,90,0.07616,39317.148,786.34296,Altemus:1973
26,56,0.2004,90,0.07666,38848.316,776.96632,Altemus:1973
26,56,0.2004,90,0.07716,38377.144,767.54288,Altemus:1973
26,56,0.2004,90,0.07766,37903.996,758.07992,Altemus:1973
26,56,0.2004,90,0.07816,37438.336,748.76672,Altemus:1973
26,56,0.2004,90,0.07866,36962.016,739.24032,Altemus:1973
26,56,0.2004,90,0.07916,36484.76,729.6952,Altemus:1973
26,56,0.2004,90,0.11016,12842.908,256.85816,Altemus:1973
26,56,0.2004,90,0.11066,12631.944,252.63888,Altemus:1973
26,56,0.2004,90,0.11116,12382.708,247.65416,Altemus:1973
26,56,0.2004,90,0.11166,12137.632,242.75264,Altemus:1973
26,56,0.2004,90,0.11216,11896.612,237.93224,Altemus:1973
26,56,0.2004,90,0.11266,11704.68,234.0936,Altemus:1973
26,56,0.2004,90,0.11316,11471.564,229.43128,Altemus:1973
26,56,0.2004,90,0.11366,11242.4,224.848,Altemus:1973
26,56,0.2004,90,0.11416,11017.084,220.34168,Altemus:1973
26,56,0.2004,90,0.11466,10843.664,216.87328,Altemus:1973
26,56,0.2004,90,0.11516,10625.992,212.51984,Altemus:1973
26,56,0.2004,90,0.11566,10412.116,208.24232,Altemus:1973
26,56,0.2004,90,0.11616,10201.932,204.03864,Altemus:1973
26,56,0.2004,90,0.11666,10046.348,200.92696,Altemus:1973
26,56,0.2497,90,0.02204,435.76,8.7152,Altemus:1973
26,56,0.2497,90,0.02254,1385.072,27.70144,Altemus:1973
26,56,0.2497,90,0.02304,2055.976,41.11952,Altemus:1973
26,56,0.2497,90,0.02354,2681.276,53.62552,Altemus:1973
26,56,0.2497,90,0.02404,3298.568,65.97136,Altemus:1973
26,56,0.2497,90,0.02454,3921.164,78.42328,Altemus:1973
26,56,0.2497,90,0.02504,4555.304,91.10608,Altemus:1973
26,56,0.2497,90,0.02554,5203.952,104.07904,Altemus:1973
26,56,0.2497,90,0.02604,5868.824,117.37648,Altemus:1973
26,56,0.2497,90,0.02654,6550.648,131.01296,Altemus:1973
26,56,0.2497,90,0.02704,7249.788,144.99576,Altemus:1973
26,56,0.2497,90,0.02754,7966.296,159.32592,Altemus:1973
26,56,0.2497,90,0.02804,8700.068,174.00136,Altemus:1973
26,56,0.2497,90,0.02854,9450.844,189.01688,Altemus:1973
26,56,0.2497,90,0.02904,10218.312,204.36624,Altemus:1973
26,56,0.2497,90,0.02954,11002.056,220.04112,Altemus:1973
26,56,0.2497,90,0.03004,11801.608,236.03216,Altemus:1973
26,56,0.2497,90,0.03054,12424.62,248.4924,Altemus:1973
26,56,0.2497,90,0.03104,12871.56,257.4312,Altemus:1973
26,56,0.2497,90,0.03154,13317.356,266.34712,Altemus:1973
26,56,0.2497,90,0.07404,34357.492,687.14984,Altemus:1973
26,56,0.2497,90,0.07454,34309.756,686.19512,Altemus:1973
26,56,0.2497,90,0.07504,34254.584,685.09168,Altemus:1973
26,56,0.2497,90,0.07554,34201.596,684.03192,Altemus:1973
26,56,0.2497,90,0.07604,34131.136,682.62272,Altemus:1973
26,56,0.2497,90,0.07654,34053.604,681.07208,Altemus:1973
26,56,0.2497,90,0.07704,33969,679.38,Altemus:1973
26,56,0.2497,90,0.07754,33877.428,677.54856,Altemus:1973
26,56,0.2497,90,0.07804,33790.12,675.8024,Altemus:1973
26,56,0.2497,90,0.07854,33683.988,673.67976,Altemus:1973
26,56,0.2497,90,0.07904,33571.356,671.42712,Altemus:1973
26,56,0.2497,90,0.07954,33452.224,669.04448,Altemus:1973
26,56,0.2497,90,0.08004,33326.644,666.53288,Altemus:1973
26,56,0.2497,90,0.08054,33194.772,663.89544,Altemus:1973
26,56,0.2497,90,0.08104,33068.568,661.37136,Altemus:1973
26,56,0.2497,90,0.08154,32923.592,658.47184,Altemus:1973
26,56,0.2497,90,0.08204,32772.792,655.45584,Altemus:1973
26,56,0.2497,90,0.08254,32616.272,652.32544,Altemus:1973
26,56,0.2497,90,0.08304,32454.136,649.08272,Altemus:1973
26,56,0.2497,90,0.08354,32300.164,646.00328,Altemus:1973
26,56,0.2497,90,0.08404,32126.172,642.52344,Altemus:1973
26,56,0.2497,90,0.08454,31947.188,638.94376,Altemus:1973
26,56,0.2497,90,0.08504,31763.316,635.26632,Altemus:1973
26,56,0.2497,90,0.08554,31574.556,631.49112,Altemus:1973
26,56,0.2497,90,0.14354,8619.936,172.39872,Altemus:1973
26,56,0.2497,90,0.14404,8513.232,170.26464,Altemus:1973
26,56,0.2497,90,0.14454,8408.66,168.1732,Altemus:1973
26,56,0.2497,90,0.14504,8306.064,166.12128,Altemus:1973
26,56,0.2497,90,0.14554,8265.296,165.30592,Altemus:1973
26,56,0.2497,90,0.14604,8165.56,163.3112,Altemus:1973
26,56,0.2497,90,0.14654,8067.904,161.35808,Altemus:1973
26,56,0.2497,90,0.14704,7972.172,159.44344,Altemus:1973
26,56,0.2497,90,0.14754,7938.944,158.77888,Altemus:1973
26,56,0.2497,90,0.14804,7845.968,156.91936,Altemus:1973
26,56,0.2497,90,0.14854,7755.02,155.1004,Altemus:1973
26,56,0.2497,90,0.14904,7665.892,153.31784,Altemus:1973
26,56,0.2497,90,0.14954,7639.788,152.79576,Altemus:1973
26,56,0.2497,90,0.15004,7553.364,151.06728,Altemus:1973
26,56,0.2497,90,0.15054,7468.916,149.37832,Altemus:1973
26,56,0.2497,90,0.15104,7386.288,147.72576,Altemus:1973
26,56,0.2497,90,0.15154,7305.272,146.10544,Altemus:1973
26,56,0.2497,90,0.15204,7286.656,145.73312,Altemus:1973
26,56,0.2497,90,0.15254,7208.604,144.17208,Altemus:1973
26,56,0.2497,90,0.15304,7132.216,142.64432,Altemus:1973
26,56,0.2497,90,0.17854,5810.012,116.20024,Altemus:1973
26,56,0.2497,90,0.17904,5803.668,116.07336,Altemus:1973
26,56,0.2497,90,0.17954,5798.26,115.9652,Altemus:1973
26,56,0.2497,90,0.18004,5793.788,115.87576,Altemus:1973
26,56,0.2497,90,0.18054,5834.088,116.68176,Altemus:1973
26,56,0.2497,90,0.18104,5832.424,116.64848,Altemus:1973
26,56,0.2497,90,0.18154,5831.644,116.63288,Altemus:1973
26,56,0.2497,90,0.18204,5831.852,116.63704,Altemus:1973
26,56,0.2497,90,0.18254,5874.7,117.494,Altemus:1973
26,56,0.2497,90,0.18304,5877.612,117.55224,Altemus:1973
26,56,0.2497,90,0.18354,5881.408,117.62816,Altemus:1973
26,56,0.2988,90,0.03074,4323.904,86.47808,Altemus:1973
26,56,0.2988,90,0.03124,4668.248,93.36496,Altemus:1973
26,56,0.2988,90,0.03174,5020.912,100.41824,Altemus:1973
26,56,0.2988,90,0.03224,5381.896,107.63792,Altemus:1973
26,56,0.2988,90,0.03274,5693.948,113.87896,Altemus:1973
26,56,0.2988,90,0.03324,5895.656,117.91312,Altemus:1973
26,56,0.2988,90,0.03374,6098.612,121.97224,Altemus:1973
26,56,0.2988,90,0.03424,6302.816,126.05632,Altemus:1973
26,56,0.2988,90,0.03474,6508.112,130.16224,Altemus:1973
26,56,0.2988,90,0.03524,6714.448,134.28896,Altemus:1973
26,56,0.2988,90,0.03574,6921.876,138.43752,Altemus:1973
26,56,0.2988,90,0.03624,7130.188,142.60376,Altemus:1973
26,56,0.2988,90,0.03674,7339.436,146.78872,Altemus:1973
26,56,0.2988,90,0.03724,7549.516,150.99032,Altemus:1973
26,56,0.2988,90,0.03774,7760.324,155.20648,Altemus:1973
26,56,0.2988,90,0.03824,7971.86,159.4372,Altemus:1973
26,56,0.2988,90,0.03874,8184.072,163.68144,Altemus:1973
26,56,0.2988,90,0.03924,8396.804,167.93608,Altemus:1973
26,56,0.2988,90,0.03974,8610.108,172.20216,Altemus:1973
26,56,0.2988,90,0.04024,8823.828,176.47656,Altemus:1973
26,56,0.2988,90,0.04074,9037.912,180.75824,Altemus:1973
26,56,0.2988,90,0.04124,9252.36,185.0472,Altemus:1973
26,56,0.2988,90,0.04174,9467.12,189.3424,Altemus:1973
26,56,0.2988,90,0.04224,9682.036,193.64072,Altemus:1973
26,56,0.2988,90,0.04274,9897.108,197.94216,Altemus:1973
26,56,0.2988,90,0.04324,10112.232,202.24464,Altemus:1973
26,56,0.2988,90,0.04374,10327.408,206.54816,Altemus:1973
26,56,0.2988,90,0.04424,10542.532,210.85064,Altemus:1973
26,56,0.2988,90,0.04474,10760.256,215.20512,Altemus:1973
26,56,0.2988,90,0.04524,10974.86,219.4972,Altemus:1973
26,56,0.2988,90,0.04574,11189.36,223.7872,Altemus:1973
26,56,0.2988,90,0.04624,11403.6,228.072,Altemus:1973
26,56,0.2988,90,0.04674,11617.58,232.3516,Altemus:1973
26,56,0.2988,90,0.04724,11831.144,236.62288,Altemus:1973
26,56,0.2988,90,0.04774,12044.292,240.88584,Altemus:1973
26,56,0.2988,90,0.04824,12256.972,245.13944,Altemus:1973
26,56,0.2988,90,0.04874,12471.888,249.43776,Altemus:1973
26,56,0.2988,90,0.04924,12683.164,253.66328,Altemus:1973
26,56,0.2988,90,0.04974,12893.868,257.87736,Altemus:1973
26,56,0.2988,90,0.05024,13103.844,262.07688,Altemus:1973
26,56,0.2988,90,0.05074,13313.144,266.26288,Altemus:1973
26,56,0.2988,90,0.05124,13521.56,270.4312,Altemus:1973
26,56,0.2988,90,0.05174,13729.196,274.58392,Altemus:1973
26,56,0.2988,90,0.05224,13939.12,278.7824,Altemus:1973
26,56,0.2988,90,0.05274,14144.572,282.89144,Altemus:1973
26,56,0.2988,90,0.05324,14349.036,286.98072,Altemus:1973
26,56,0.2988,90,0.05374,14552.512,291.05024,Altemus:1973
26,56,0.2988,90,0.10624,21627.008,432.54016,Altemus:1973
26,56,0.2988,90,0.10674,21516.664,430.33328,Altemus:1973
26,56,0.2988,90,0.10724,21426.444,428.52888,Altemus:1973
26,56,0.2988,90,0.10774,21309.704,426.19408,Altemus:1973
26,56,0.2988,90,0.10824,21191.144,423.82288,Altemus:1973
26,56,0.2988,90,0.10874,21070.66,421.4132,Altemus:1973
26,56,0.2988,90,0.10924,20948.252,418.96504,Altemus:1973
26,56,0.2988,90,0.10974,20823.868,416.47736,Altemus:1973
26,56,0.2988,90,0.11024,20721.636,414.43272,Altemus:1973
26,56,0.2988,90,0.11074,20591.688,411.83376,Altemus:1973
26,56,0.2988,90,0.11124,20460.44,409.2088,Altemus:1973
26,56,0.2988,90,0.11174,20327.736,406.55472,Altemus:1973
26,56,0.2988,90,0.11224,20193.524,403.87048,Altemus:1973
26,56,0.2988,90,0.11274,20085.936,401.71872,Altemus:1973
26,56,0.2988,90,0.11324,19946.264,398.92528,Altemus:1973
26,56,0.2988,90,0.11374,19806.02,396.1204,Altemus:1973
26,56,0.2988,90,0.11424,19664.84,393.2968,Altemus:1973
26,56,0.2988,90,0.11474,19522.724,390.45448,Altemus:1973
26,56,0.2988,90,0.11524,19379.568,387.59136,Altemus:1973
26,56,0.2988,90,0.11574,19264.856,385.29712,Altemus:1973
26,56,0.2988,90,0.11624,19117.28,382.3456,Altemus:1973
26,56,0.2988,90,0.11674,18969.548,379.39096,Altemus:1973
26,56,0.2988,90,0.15224,9783.644,195.67288,Altemus:1973
26,56,0.2988,90,0.15274,9685.104,193.70208,Altemus:1973
26,56,0.2988,90,0.15324,9642.88,192.8576,Altemus:1973
26,56,0.2988,90,0.15374,9544.08,190.8816,Altemus:1973
26,56,0.2988,90,0.15424,9448.036,188.96072,Altemus:1973
26,56,0.2988,90,0.15474,9354.176,187.08352,Altemus:1973
26,56,0.2988,90,0.15524,9262.188,185.24376,Altemus:1973
26,56,0.2988,90,0.15574,9171.864,183.43728,Altemus:1973
26,56,0.2988,90,0.15624,9135.048,182.70096,Altemus:1973
26,56,0.2988,90,0.15674,9045.504,180.91008,Altemus:1973
26,56,0.2988,90,0.15724,8958.144,179.16288,Altemus:1973
26,56,0.2988,90,0.15774,8872.656,177.45312,Altemus:1973
26,56,0.2988,90,0.15824,8788.78,175.7756,Altemus:1973
26,56,0.2988,90,0.15874,8758.828,175.17656,Altemus:1973
26,56,0.2988,90,0.15924,8675.732,173.51464,Altemus:1973
26,56,0.2988,90,0.15974,8594.768,171.89536,Altemus:1973
26,56,0.2988,90,0.16024,8515.624,170.31248,Altemus:1973
26,56,0.2988,90,0.16074,8438.04,168.7608,Altemus:1973
26,56,0.2988,90,0.16124,8414.484,168.28968,Altemus:1973
26,56,0.2988,90,0.16174,8337.732,166.75464,Altemus:1973
26,56,0.2988,90,0.16224,8263.008,165.26016,Altemus:1973
26,56,0.2988,90,0.21074,6763.432,135.26864,Altemus:1973
26,56,0.2988,90,0.21124,6782.36,135.6472,Altemus:1973
26,56,0.2988,90,0.21174,6801.912,136.03824,Altemus:1973
26,56,0.2988,90,0.21224,6822.088,136.44176,Altemus:1973
26,56,0.2988,90,0.21274,6864.416,137.28832,Altemus:1973
26,56,0.2988,90,0.21324,6886.412,137.72824,Altemus:1973
26,56,0.2988,90,0.21374,6909.032,138.18064,Altemus:1973
26,56,0.2988,90,0.21424,6932.276,138.64552,Altemus:1973
26,56,0.2988,90,0.21474,6956.092,139.12184,Altemus:1973
26,56,0.2988,90,0.21524,7000.76,140.0152,Altemus:1973
26,56,0.2988,90,0.21574,7026.344,140.52688,Altemus:1973
26,56,0.2988,90,0.21624,7052.552,141.05104,Altemus:1973
26,56,0.2988,90,0.21674,7079.332,141.58664,Altemus:1973
26,56,0.2988,90,0.21724,7125.092,142.50184,Altemus:1973
26,56,0.2988,90,0.21774,7153.64,143.0728,Altemus:1973
26,56,0.2988,90,0.21824,7182.708,143.65416,Altemus:1973
26,56,0.2988,90,0.21874,7212.348,144.24696,Altemus:1973
26,56,0.2988,90,0.21924,7242.56,144.8512,Altemus:1973
26,56,0.3208,90,0.07121,15255.656,305.11312,Altemus:1973
26,56,0.3208,90,0.07171,15390.388,307.80776,Altemus:1973
26,56,0.3208,90,0.07221,15529.072,310.58144,Altemus:1973
26,56,0.3208,90,0.07271,15660.476,313.20952,Altemus:1973
26,56,0.3208,90,0.07321,15790.476,315.80952,Altemus:1973
26,56,0.3208,90,0.07371,15919.02,318.3804,Altemus:1973
26,56,0.3208,90,0.07421,16046.108,320.92216,Altemus:1973
26,56,0.3208,90,0.07471,16171.584,323.43168,Altemus:1973
26,56,0.3208,90,0.07521,16295.448,325.90896,Altemus:1973
26,56,0.3208,90,0.07571,16423.836,328.47672,Altemus:1973
26,56,0.3208,90,0.07621,16543.852,330.87704,Altemus:1973
26,56,0.3208,90,0.07671,16662.256,333.24512,Altemus:1973
26,56,0.3208,90,0.07721,16778.944,335.57888,Altemus:1973
26,56,0.3208,90,0.07771,16893.916,337.87832,Altemus:1973
26,56,0.3208,90,0.07821,17007.068,340.14136,Altemus:1973
26,56,0.3208,90,0.07871,17118.348,342.36696,Altemus:1973
26,56,0.3208,90,0.07921,17234.672,344.69344,Altemus:1973
26,56,0.3208,90,0.07971,17341.532,346.83064,Altemus:1973
26,56,0.3208,90,0.08021,17446.572,348.93144,Altemus:1973
26,56,0.3208,90,0.08071,17549.688,350.99376,Altemus:1973
26,56,0.3208,90,0.08121,17650.776,353.01552,Altemus:1973
26,56,0.3208,90,0.08171,17749.784,354.99568,Altemus:1973
26,56,0.3208,90,0.08221,17846.712,356.93424,Altemus:1973
26,56,0.3208,90,0.08271,17949.308,358.98616,Altemus:1973
26,56,0.3208,90,0.08321,18041.296,360.82592,Altemus:1973
26,56,0.3208,90,0.08371,18131.204,362.62408,Altemus:1973
26,56,0.3208,90,0.08421,18218.928,364.37856,Altemus:1973
26,56,0.3208,90,0.08471,18304.468,366.08936,Altemus:1973
26,56,0.3208,90,0.08521,18387.668,367.75336,Altemus:1973
26,56,0.3208,90,0.08571,18478.096,369.56192,Altemus:1973
26,56,0.3208,90,0.08621,18555.68,371.1136,Altemus:1973
26,56,0.3208,90,0.08671,18631.132,372.62264,Altemus:1973
26,56,0.3208,90,0.08721,18704.296,374.08592,Altemus:1973
26,56,0.3208,90,0.08771,18775.068,375.50136,Altemus:1973
26,56,0.3208,90,0.08821,18843.344,376.86688,Altemus:1973
26,56,0.3208,90,0.08871,18909.176,378.18352,Altemus:1973
26,56,0.3208,90,0.08921,18982.86,379.6572,Altemus:1973
26,56,0.3208,90,0.08971,19042.608,380.85216,Altemus:1973
26,56,0.3208,90,0.09021,19100.016,382.00032,Altemus:1973
26,56,0.3208,90,0.09071,19154.928,383.09856,Altemus:1973
26,56,0.3208,90,0.09121,19207.24,384.1448,Altemus:1973
26,56,0.3208,90,0.09171,19256.952,385.13904,Altemus:1973
26,56,0.3208,90,0.09221,19303.96,386.0792,Altemus:1973
26,56,0.3208,90,0.09271,19359.548,387.19096,Altemus:1973
26,56,0.3208,90,0.14171,12816.752,256.33504,Altemus:1973
26,56,0.3208,90,0.14221,12696.164,253.92328,Altemus:1973
26,56,0.3208,90,0.14271,12577.032,251.54064,Altemus:1973
26,56,0.3208,90,0.14321,12459.096,249.18192,Altemus:1973
26,56,0.3208,90,0.14371,12342.2,246.844,Altemus:1973
26,56,0.3208,90,0.14421,12269.712,245.39424,Altemus:1973
26,56,0.3208,90,0.14471,12151.204,243.02408,Altemus:1973
26,56,0.3208,90,0.14521,12034.724,240.69448,Altemus:1973
26,56,0.3208,90,0.14571,11919.804,238.39608,Altemus:1973
26,56,0.3208,90,0.14621,11806.184,236.12368,Altemus:1973
26,56,0.3208,90,0.14671,11693.76,233.8752,Altemus:1973
26,56,0.3208,90,0.14721,11625.9,232.518,Altemus:1973
26,56,0.3208,90,0.14771,11512.54,230.2508,Altemus:1973
26,56,0.3208,90,0.14821,11401.156,228.02312,Altemus:1973
26,56,0.3208,90,0.14871,11291.332,225.82664,Altemus:1973
26,56,0.3208,90,0.14921,11182.86,223.6572,Altemus:1973
26,56,0.3208,90,0.14971,11123.112,222.46224,Altemus:1973
26,56,0.3208,90,0.15021,11013.132,220.26264,Altemus:1973
26,56,0.3208,90,0.15071,10905.648,218.11296,Altemus:1973
26,56,0.3208,90,0.15121,10800.036,216.00072,Altemus:1973
26,56,0.3208,90,0.15171,10695.984,213.91968,Altemus:1973
26,56,0.3208,90,0.18471,6771.128,135.42256,Altemus:1973
26,56,0.3208,90,0.18521,6735.456,134.70912,Altemus:1973
26,56,0.3208,90,0.18571,6701.24,134.0248,Altemus:1973
26,56,0.3208,90,0.18621,6668.272,133.36544,Altemus:1973
26,56,0.3208,90,0.18671,6636.344,132.72688,Altemus:1973
26,56,0.3208,90,0.18721,6649.032,132.98064,Altemus:1973
26,56,0.3208,90,0.18771,6617.832,132.35664,Altemus:1973
26,56,0.3208,90,0.18821,6588.088,131.76176,Altemus:1973
26,56,0.3208,90,0.18871,6559.436,131.18872,Altemus:1973
26,56,0.3208,90,0.18921,6531.876,130.63752,Altemus:1973
26,56,0.3208,90,0.18971,6547.476,130.94952,Altemus:1973
26,56,0.3208,90,0.19021,6520.696,130.41392,Altemus:1973
26,56,0.3208,90,0.19071,6495.268,129.90536,Altemus:1973
26,56,0.3208,90,0.19121,6470.932,129.41864,Altemus:1973
26,56,0.3208,90,0.19171,6447.584,128.95168,Altemus:1973
26,56,0.3208,90,0.19221,6465.888,129.31776,Altemus:1973
26,56,0.3208,90,0.19271,6443.424,128.86848,Altemus:1973
26,56,0.3208,90,0.19321,6422.208,128.44416,Altemus:1973
26,56,0.3208,90,0.19371,6402.032,128.04064,Altemus:1973
26,56,0.3208,90,0.19421,6382.844,127.65688,Altemus:1973
26,56,0.3208,90,0.23921,8046.584,160.93168,Altemus:1973
26,56,0.3208,90,0.23971,8087.56,161.7512,Altemus:1973
26,56,0.3208,90,0.24021,8138.416,162.76832,Altemus:1973
26,56,0.3208,90,0.24071,8180.588,163.61176,Altemus:1973
26,56,0.3208,90,0.24121,8223.02,164.4604,Altemus:1973
26,56,0.3208,90,0.24171,8265.764,165.31528,Altemus:1973
26,56,0.3208,90,0.24221,8317.192,166.34384,Altemus:1973
26,56,0.3208,90,0.24271,8361.08,167.2216,Altemus:1973
26,56,0.3208,90,0.24321,8405.176,168.10352,Altemus:1973
26,56,0.3208,90,0.24371,8449.584,168.99168,Altemus:1973
26,56,0.3208,90,0.24421,8494.304,169.88608,Altemus:1973
26,56,0.3208,90,0.24471,8546.928,170.93856,Altemus:1973
26,56,0.3208,90,0.24521,8592.584,171.85168,Altemus:1973
26,56,0.3208,90,0.24571,8638.5,172.77,Altemus:1973
26,56,0.3208,90,0.24621,8684.676,173.69352,Altemus:1973
26,56,0.3208,90,0.24671,8731.06,174.6212,Altemus:1973
26,56,0.3488,90,0.11971,15709.408,314.18816,Altemus:1973
26,56,0.3488,90,0.12021,15681.484,313.62968,Altemus:1973
26,56,0.3488,90,0.12071,15651.792,313.03584,Altemus:1973
26,56,0.3488,90,0.12121,15620.28,312.4056,Altemus:1973
26,56,0.3488,90,0.12171,15586.948,311.73896,Altemus:1973
26,56,0.3488,90,0.12221,15570.464,311.40928,Altemus:1973
26,56,0.3488,90,0.12271,15532.036,310.64072,Altemus:1973
26,56,0.3488,90,0.12321,15492.1,309.842,Altemus:1973
26,56,0.3488,90,0.12371,15450.656,309.01312,Altemus:1973
26,56,0.3488,90,0.12421,15407.548,308.15096,Altemus:1973
26,56,0.3488,90,0.12471,15362.776,307.25552,Altemus:1973
26,56,0.3488,90,0.12521,15337.816,306.75632,Altemus:1973
26,56,0.3488,90,0.12571,15287.792,305.75584,Altemus:1973
26,56,0.3488,90,0.12621,15236.624,304.73248,Altemus:1973
26,56,0.3488,90,0.12671,15184.208,303.68416,Altemus:1973
26,56,0.3488,90,0.12721,15130.388,302.60776,Altemus:1973
26,56,0.3488,90,0.12771,15075.06,301.5012,Altemus:1973
26,56,0.3488,90,0.12821,15018.276,300.36552,Altemus:1973
26,56,0.3488,90,0.12871,14982.084,299.64168,Altemus:1973
26,56,0.3488,90,0.12921,14920.672,298.41344,Altemus:1973
26,56,0.3488,90,0.12971,14858.272,297.16544,Altemus:1973
26,56,0.3488,90,0.13021,14794.78,295.8956,Altemus:1973
26,56,0.3488,90,0.13071,14730.04,294.6008,Altemus:1973
26,56,0.3488,90,0.13121,14664.052,293.28104,Altemus:1973
26,56,0.3488,90,0.13171,14621.62,292.4324,Altemus:1973
26,56,0.3488,90,0.13221,14551.004,291.02008,Altemus:1973
26,56,0.3488,90,0.13271,14479.868,289.59736,Altemus:1973
26,56,0.3488,90,0.13321,14407.848,288.15696,Altemus:1973
26,56,0.3488,90,0.13371,14334.944,286.69888,Altemus:1973
26,56,0.3488,90,0.13421,14261,285.22,Altemus:1973
26,56,0.3488,90,0.13471,14213.836,284.27672,Altemus:1973
26,56,0.3488,90,0.13521,14135.316,282.70632,Altemus:1973
26,56,0.3488,90,0.13571,14056.64,281.1328,Altemus:1973
26,56,0.3488,90,0.13621,13977.548,279.55096,Altemus:1973
26,56,0.3488,90,0.13671,13897.78,277.9556,Altemus:1973
26,56,0.3488,90,0.13721,13817.336,276.34672,Altemus:1973
26,56,0.3488,90,0.13771,13736.164,274.72328,Altemus:1973
26,56,0.3488,90,0.13821,13681.824,273.63648,Altemus:1973
26,56,0.3488,90,0.13871,13597.064,271.94128,Altemus:1973
26,56,0.3488,90,0.13921,13512.252,270.24504,Altemus:1973
26,56,0.3488,90,0.18471,6990.828,139.81656,Altemus:1973
26,56,0.3488,90,0.18521,6989.112,139.78224,Altemus:1973
26,56,0.3488,90,0.18571,6941.896,138.83792,Altemus:1973
26,56,0.3488,90,0.18621,6896.604,137.93208,Altemus:1973
26,56,0.3488,90,0.18671,6852.716,137.05432,Altemus:1973
26,56,0.3488,90,0.18721,6810.128,136.20256,Altemus:1973
26,56,0.3488,90,0.18771,6813.924,136.27848,Altemus:1973
26,56,0.3488,90,0.18821,6770.244,135.40488,Altemus:1973
26,56,0.3488,90,0.18871,6728.748,134.57496,Altemus:1973
26,56,0.3488,90,0.18921,6688.864,133.77728,Altemus:1973
26,56,0.3488,90,0.18971,6650.28,133.0056,Altemus:1973
26,56,0.3488,90,0.19021,6612.892,132.25784,Altemus:1973
26,56,0.3488,90,0.19071,6619.184,132.38368,Altemus:1973
26,56,0.3488,90,0.19121,6581.38,131.6276,Altemus:1973
26,56,0.3488,90,0.19171,6545.344,130.90688,Altemus:1973
