Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,0.2497,90,0.14804,6685.536,133.71072,Altemus:1973
26,56,0.2497,90,0.15004,6437.704,128.75408,Altemus:1973
26,56,0.2497,90,0.15204,6214.728,124.29456,Altemus:1973
26,56,0.2497,90,0.15404,6015.776,120.31552,Altemus:1973
26,56,0.2497,90,0.15604,5839.912,116.79824,Altemus:1973
26,56,0.2497,90,0.15804,5686.408,113.72816,Altemus:1973
26,56,0.2497,90,0.16004,5554.536,111.09072,Altemus:1973
26,56,0.2497,90,0.16204,5443.568,108.87136,Altemus:1973
26,56,0.2497,90,0.16404,5352.828,107.05656,Altemus:1973
26,56,0.2497,90,0.16604,5281.796,105.63592,Altemus:1973
26,56,0.2497,90,0.16804,5229.848,104.59696,Altemus:1973
26,56,0.2497,90,0.17004,5196.464,103.92928,Altemus:1973
26,56,0.2497,90,0.17204,5181.02,103.6204,Altemus:1973
26,56,0.2497,90,0.17404,5183.152,103.66304,Altemus:1973
26,56,0.2497,90,0.17604,5202.288,104.04576,Altemus:1973
26,56,0.2497,90,0.17804,5238.012,104.76024,Altemus:1973
26,56,0.2497,90,0.18004,5289.908,105.79816,Altemus:1973
26,56,0.2497,90,0.18204,5357.508,107.15016,Altemus:1973
26,56,0.2497,90,0.18404,5440.396,108.80792,Altemus:1973
26,56,0.2497,90,0.18604,5570.812,111.41624,Altemus:1973
26,56,0.2497,90,0.18804,5681.208,113.62416,Altemus:1973
26,56,0.2988,90,0.02574,1657.708,33.15416,Altemus:1973
26,56,0.2988,90,0.02774,2938.312,58.76624,Altemus:1973
26,56,0.2988,90,0.02974,4328.376,86.56752,Altemus:1973
26,56,0.2988,90,0.03174,5857.28,117.1456,Altemus:1973
26,56,0.2988,90,0.03374,6886.568,137.73136,Altemus:1973
26,56,0.2988,90,0.03574,7787.728,155.75456,Altemus:1973
26,56,0.2988,90,0.03774,8698.404,173.96808,Altemus:1973
26,56,0.2988,90,0.03974,9613.968,192.27936,Altemus:1973
26,56,0.2988,90,0.04174,10530.052,210.60104,Altemus:1973
26,56,0.2988,90,0.04374,11442.34,228.8468,Altemus:1973
26,56,0.2988,90,0.04574,12348.804,246.97608,Altemus:1973
26,56,0.2988,90,0.04774,13240.916,264.81832,Altemus:1973
26,56,0.2988,90,0.04974,14119.924,282.39848,Altemus:1973
26,56,0.2988,90,0.05174,14980.524,299.61048,Altemus:1973
26,56,0.2988,90,0.05374,15814.656,316.29312,Altemus:1973
26,56,0.2988,90,0.05574,16626.896,332.53792,Altemus:1973
26,56,0.2988,90,0.05774,17406.168,348.12336,Altemus:1973
26,56,0.2988,90,0.05974,18157.204,363.14408,Altemus:1973
26,56,0.2988,90,0.06174,18868.824,377.37648,Altemus:1973
26,56,0.2988,90,0.06374,19546.124,390.92248,Altemus:1973
26,56,0.2988,90,0.06574,20182.708,403.65416,Altemus:1973
26,56,0.2988,90,0.06774,20768.644,415.37288,Altemus:1973
26,56,0.2988,90,0.06974,21312.668,426.25336,Altemus:1973
26,56,0.2988,90,0.07174,21807.292,436.14584,Altemus:1973
26,56,0.2988,90,0.07374,22239.464,444.78928,Altemus:1973
26,56,0.2988,90,0.07574,22623.536,452.47072,Altemus:1973
26,56,0.2988,90,0.07774,22940.424,458.80848,Altemus:1973
26,56,0.2988,90,0.07974,23204.168,464.08336,Altemus:1973
26,56,0.2988,90,0.08174,23406.292,468.12584,Altemus:1973
26,56,0.2988,90,0.08374,23532.964,470.65928,Altemus:1973
26,56,0.2988,90,0.08574,23605.036,472.10072,Altemus:1973
26,56,0.2988,90,0.08774,23613.356,472.26712,Altemus:1973
26,56,0.2988,90,0.08974,23542.272,470.84544,Altemus:1973
26,56,0.2988,90,0.09174,23420.696,468.41392,Altemus:1973
26,56,0.2988,90,0.09374,23238.852,464.77704,Altemus:1973
26,56,0.2988,90,0.09574,22979.528,459.59056,Altemus:1973
26,56,0.2988,90,0.09774,22680.008,453.60016,Altemus:1973
26,56,0.2988,90,0.09974,22329.528,446.59056,Altemus:1973
26,56,0.2988,90,0.10174,21909.42,438.1884,Altemus:1973
26,56,0.2988,90,0.10374,21464.716,429.29432,Altemus:1973
26,56,0.2988,90,0.10574,20982.78,419.6556,Altemus:1973
26,56,0.2988,90,0.10774,20443.332,408.86664,Altemus:1973
26,56,0.2988,90,0.10974,19897.592,397.95184,Altemus:1973
26,56,0.2988,90,0.11174,19330.48,386.6096,Altemus:1973
26,56,0.2988,90,0.11374,18748.236,374.96472,Altemus:1973
26,56,0.2988,90,0.11574,18120.492,362.40984,Altemus:1973
26,56,0.2988,90,0.11774,17515.368,350.30736,Altemus:1973
26,56,0.2988,90,0.11974,16909.204,338.18408,Altemus:1973
26,56,0.2988,90,0.12174,16270.54,325.4108,Altemus:1973
26,56,0.2988,90,0.12374,15668.64,313.3728,Altemus:1973
26,56,0.2988,90,0.12574,15076.828,301.53656,Altemus:1973
26,56,0.2988,90,0.12774,14498.692,289.97384,Altemus:1973
26,56,0.2988,90,0.12974,13894.556,277.89112,Altemus:1973
26,56,0.2988,90,0.13174,13344.864,266.89728,Altemus:1973
26,56,0.2988,90,0.13374,12814.88,256.2976,Altemus:1973
26,56,0.2988,90,0.13574,12306.424,246.12848,Altemus:1973
26,56,0.2988,90,0.13774,11821.264,236.42528,Altemus:1973
26,56,0.2988,90,0.13974,11306.464,226.12928,Altemus:1973
26,56,0.2988,90,0.14174,10862.072,217.24144,Altemus:1973
26,56,0.2988,90,0.14374,10441.548,208.83096,Altemus:1973
26,56,0.2988,90,0.14574,10045.152,200.90304,Altemus:1973
26,56,0.2988,90,0.14774,9620.156,192.40312,Altemus:1973
26,56,0.2988,90,0.14974,9266.66,185.3332,Altemus:1973
26,56,0.2988,90,0.15174,8935.94,178.7188,Altemus:1973
26,56,0.2988,90,0.15374,8627.58,172.5516,Altemus:1973
26,56,0.2988,90,0.15574,8341.06,166.8212,Altemus:1973
26,56,0.2988,90,0.15774,8022.508,160.45016,Altemus:1973
26,56,0.2988,90,0.15974,7774.936,155.49872,Altemus:1973
26,56,0.2988,90,0.16174,7546.968,150.93936,Altemus:1973
26,56,0.2988,90,0.16374,7337.876,146.75752,Altemus:1973
26,56,0.2988,90,0.16574,7146.932,142.93864,Altemus:1973
26,56,0.2988,90,0.16774,6973.564,139.47128,Altemus:1973
26,56,0.2988,90,0.16974,6766.708,135.33416,Altemus:1973
26,56,0.2988,90,0.17174,6625.996,132.51992,Altemus:1973
26,56,0.2988,90,0.17374,6500.936,130.01872,Altemus:1973
26,56,0.2988,90,0.17574,6391.008,127.82016,Altemus:1973
26,56,0.2988,90,0.17774,6295.692,125.91384,Altemus:1973
26,56,0.2988,90,0.17974,6214.52,124.2904,Altemus:1973
26,56,0.2988,90,0.18174,6147.076,122.94152,Altemus:1973
26,56,0.2988,90,0.18374,6092.892,121.85784,Altemus:1973
26,56,0.2988,90,0.18574,6011.72,120.2344,Altemus:1973
26,56,0.2988,90,0.18774,5984.784,119.69568,Altemus:1973
26,56,0.2988,90,0.18974,5970.276,119.40552,Altemus:1973
26,56,0.2988,90,0.19174,5967.988,119.35976,Altemus:1973
26,56,0.2988,90,0.19374,5977.712,119.55424,Altemus:1973
26,56,0.2988,90,0.19574,5999.136,119.98272,Altemus:1973
26,56,0.2988,90,0.19774,6032.104,120.64208,Altemus:1973
26,56,0.2988,90,0.19974,6076.46,121.5292,Altemus:1973
26,56,0.2988,90,0.20174,6131.996,122.63992,Altemus:1973
26,56,0.2988,90,0.20374,6173.7,123.474,Altemus:1973
26,56,0.2988,90,0.20574,6253.104,125.06208,Altemus:1973
26,56,0.2988,90,0.20774,6343.116,126.86232,Altemus:1973
26,56,0.2988,90,0.20974,6443.58,128.8716,Altemus:1973
26,56,0.2988,90,0.21174,6554.288,131.08576,Altemus:1973
26,56,0.2988,90,0.21374,6675.084,133.50168,Altemus:1973
26,56,0.2988,90,0.21574,6805.656,136.11312,Altemus:1973
26,56,0.2988,90,0.21774,6945.796,138.91592,Altemus:1973
26,56,0.2988,90,0.21974,7095.296,141.90592,Altemus:1973
26,56,0.2988,90,0.22174,7253.74,145.0748,Altemus:1973
26,56,0.2988,90,0.22374,7420.868,148.41736,Altemus:1973
26,56,0.2988,90,0.22574,7596.264,151.92528,Altemus:1973
26,56,0.2988,90,0.22774,7769.684,155.39368,Altemus:1973
26,56,0.2988,90,0.22974,7961.564,159.23128,Altemus:1973
26,56,0.2988,90,0.23174,8160.308,163.20616,Altemus:1973
26,56,0.2988,90,0.23374,8365.396,167.30792,Altemus:1973
26,56,0.3208,90,0.02521,326.196,6.52392,Altemus:1973
26,56,0.3208,90,0.02721,1298.96,25.9792,Altemus:1973
26,56,0.3208,90,0.02921,2175.524,43.51048,Altemus:1973
26,56,0.3208,90,0.03121,3130.192,62.60384,Altemus:1973
26,56,0.3208,90,0.03321,4184.076,83.68152,Altemus:1973
26,56,0.3208,90,0.03521,4803.344,96.06688,Altemus:1973
26,56,0.3208,90,0.03721,5431.244,108.62488,Altemus:1973
26,56,0.3208,90,0.03921,6075.732,121.51464,Altemus:1973
26,56,0.3208,90,0.04121,6734.208,134.68416,Altemus:1973
26,56,0.3208,90,0.04321,7403.812,148.07624,Altemus:1973
26,56,0.3208,90,0.04521,8081.58,161.6316,Altemus:1973
26,56,0.3208,90,0.04721,8766.316,175.32632,Altemus:1973
26,56,0.3208,90,0.04921,9453.912,189.07824,Altemus:1973
26,56,0.3208,90,0.05121,10137.764,202.75528,Altemus:1973
26,56,0.3208,90,0.05321,10821.46,216.4292,Altemus:1973
26,56,0.3208,90,0.05521,11495.64,229.9128,Altemus:1973
26,56,0.3208,90,0.05721,12164.464,243.28928,Altemus:1973
26,56,0.3208,90,0.05921,12818.364,256.36728,Altemus:1973
26,56,0.3208,90,0.06121,13462.02,269.2404,Altemus:1973
26,56,0.3208,90,0.06321,14085.552,281.71104,Altemus:1973
26,56,0.3208,90,0.06521,14694.16,293.8832,Altemus:1973
26,56,0.3208,90,0.06721,15282.748,305.65496,Altemus:1973
26,56,0.3208,90,0.06921,15841.488,316.82976,Altemus:1973
26,56,0.3208,90,0.07121,16380.416,327.60832,Altemus:1973
26,56,0.3208,90,0.07321,16884.712,337.69424,Altemus:1973
26,56,0.3208,90,0.07521,17364.36,347.2872,Altemus:1973
26,56,0.3208,90,0.07721,17804.436,356.08872,Altemus:1973
26,56,0.3208,90,0.07921,18215.184,364.30368,Altemus:1973
26,56,0.3208,90,0.08121,18589.428,371.78856,Altemus:1973
26,56,0.3208,90,0.08321,18914.064,378.28128,Altemus:1973
26,56,0.3208,90,0.08521,19205.576,384.11152,Altemus:1973
26,56,0.3208,90,0.08721,19443.684,388.87368,Altemus:1973
26,56,0.3208,90,0.08921,19644.924,392.89848,Altemus:1973
26,56,0.3208,90,0.09121,19800.612,396.01224,Altemus:1973
26,56,0.3208,90,0.09321,19895.044,397.90088,Altemus:1973
26,56,0.3208,90,0.09521,19952.816,399.05632,Altemus:1973
26,56,0.3208,90,0.09721,19963.684,399.27368,Altemus:1973
26,56,0.3208,90,0.09921,19907.784,398.15568,Altemus:1973
26,56,0.3208,90,0.10121,19819.956,396.39912,Altemus:1973
26,56,0.3208,90,0.10321,19668.792,393.37584,Altemus:1973
26,56,0.3208,90,0.10521,19487.26,389.7452,Altemus:1973
26,56,0.3208,90,0.10721,19264.232,385.28464,Altemus:1973
26,56,0.3208,90,0.10921,18980.208,379.60416,Altemus:1973
26,56,0.3208,90,0.11121,18677.048,373.54096,Altemus:1973
26,56,0.3208,90,0.11321,18341.336,366.82672,Altemus:1973
26,56,0.3208,90,0.11521,17950.348,359.00696,Altemus:1973
26,56,0.3208,90,0.11721,17554.524,351.09048,Altemus:1973
26,56,0.3208,90,0.11921,17137.484,342.74968,Altemus:1973
26,56,0.3208,90,0.12121,16673.02,333.4604,Altemus:1973
26,56,0.3208,90,0.12321,16219.008,324.38016,Altemus:1973
26,56,0.3208,90,0.12521,15755.48,315.1096,Altemus:1973
26,56,0.3208,90,0.12721,15253.004,305.06008,Altemus:1973
26,56,0.3208,90,0.12921,14775.332,295.50664,Altemus:1973
26,56,0.3208,90,0.13121,14298.544,285.97088,Altemus:1973
26,56,0.3208,90,0.13321,13826.956,276.53912,Altemus:1973
26,56,0.3208,90,0.13521,13319.124,266.38248,Altemus:1973
26,56,0.3208,90,0.13721,12856.948,257.13896,Altemus:1973
26,56,0.3208,90,0.13921,12406.836,248.13672,Altemus:1973
26,56,0.3208,90,0.14121,11927.188,238.54376,Altemus:1973
26,56,0.3208,90,0.14321,11499.956,229.99912,Altemus:1973
26,56,0.3208,90,0.14521,11089.26,221.7852,Altemus:1973
26,56,0.3208,90,0.14721,10696.972,213.93944,Altemus:1973
26,56,0.3208,90,0.14921,10273.848,205.47696,Altemus:1973
26,56,0.3208,90,0.15121,9913.176,198.26352,Altemus:1973
26,56,0.3208,90,0.15321,9571.952,191.43904,Altemus:1973
26,56,0.3208,90,0.15521,9251.008,185.02016,Altemus:1973
26,56,0.3208,90,0.15721,8897.668,177.95336,Altemus:1973
26,56,0.3208,90,0.15921,8610.784,172.21568,Altemus:1973
26,56,0.3208,90,0.16121,8343.14,166.8628,Altemus:1973
26,56,0.3208,90,0.16321,8094.788,161.89576,Altemus:1973
26,56,0.3208,90,0.16521,7813.624,156.27248,Altemus:1973
26,56,0.3208,90,0.16721,7598.188,151.96376,Altemus:1973
26,56,0.3208,90,0.16921,7400.12,148.0024,Altemus:1973
26,56,0.3208,90,0.17121,7219.004,144.38008,Altemus:1973
26,56,0.3208,90,0.17321,7054.684,141.09368,Altemus:1973
26,56,0.3208,90,0.17521,6855.524,137.11048,Altemus:1973
26,56,0.3208,90,0.17721,6719.804,134.39608,Altemus:1973
26,56,0.3208,90,0.17921,6598.696,131.97392,Altemus:1973
26,56,0.3208,90,0.18121,6491.68,129.8336,Altemus:1973
26,56,0.3208,90,0.18321,6398.392,127.96784,Altemus:1973
26,56,0.3208,90,0.18521,6273.748,125.47496,Altemus:1973
26,56,0.3208,90,0.18721,6205.784,124.11568,Altemus:1973
26,56,0.3208,90,0.18921,6149.988,122.99976,Altemus:1973
26,56,0.3208,90,0.19121,6106.1,122.122,Altemus:1973
26,56,0.3208,90,0.19321,6073.652,121.47304,Altemus:1973
26,56,0.3208,90,0.19521,6016.452,120.32904,Altemus:1973
26,56,0.3208,90,0.19721,6007.248,120.14496,Altemus:1973
26,56,0.3208,90,0.19921,6008.756,120.17512,Altemus:1973
26,56,0.3208,90,0.20121,6020.664,120.41328,Altemus:1973
26,56,0.3208,90,0.20321,6042.816,120.85632,Altemus:1973
26,56,0.3208,90,0.20521,6074.952,121.49904,Altemus:1973
26,56,0.3208,90,0.20721,6090.604,121.81208,Altemus:1973
26,56,0.3208,90,0.20921,6144.216,122.88432,Altemus:1973
26,56,0.3208,90,0.21121,6207.292,124.14584,Altemus:1973
26,56,0.3208,90,0.21321,6279.78,125.5956,Altemus:1973
26,56,0.3208,90,0.21521,6361.472,127.22944,Altemus:1973
26,56,0.3208,90,0.21721,6452.212,129.04424,Altemus:1973
26,56,0.3208,90,0.21921,6551.844,131.03688,Altemus:1973
26,56,0.3208,90,0.22121,6643.728,132.87456,Altemus:1973
26,56,0.3208,90,0.22321,6762.34,135.2468,Altemus:1973
26,56,0.3208,90,0.22521,6889.168,137.78336,Altemus:1973
26,56,0.3208,90,0.22721,7024.004,140.48008,Altemus:1973
26,56,0.3208,90,0.22921,7166.64,143.3328,Altemus:1973
26,56,0.3208,90,0.23121,7316.712,146.33424,Altemus:1973
26,56,0.3208,90,0.23321,7473.96,149.4792,Altemus:1973
26,56,0.3208,90,0.23521,7637.968,152.75936,Altemus:1973
26,56,0.3208,90,0.23721,7799.896,155.99792,Altemus:1973
26,56,0.3208,90,0.23921,7977.528,159.55056,Altemus:1973
26,56,0.3208,90,0.24121,8160.62,163.2124,Altemus:1973
26,56,0.3208,90,0.24321,8348.756,166.97512,Altemus:1973
26,56,0.3208,90,0.24521,8541.364,170.82728,Altemus:1973
26,56,0.3208,90,0.24721,8737.924,174.75848,Altemus:1973
26,56,0.3208,90,0.24921,8937.812,178.75624,Altemus:1973
26,56,0.3208,90,0.25121,9140.404,182.80808,Altemus:1973
26,56,0.3208,90,0.25321,9345.024,186.90048,Altemus:1973
26,56,0.3208,90,0.25521,9547.46,190.9492,Altemus:1973
26,56,0.3488,90,0.02771,504.972,10.09944,Altemus:1973
26,56,0.3488,90,0.02971,1015.144,20.30288,Altemus:1973
26,56,0.3488,90,0.03171,1543.724,30.87448,Altemus:1973
26,56,0.3488,90,0.03371,2126.54,42.5308,Altemus:1973
26,56,0.3488,90,0.03571,2631.928,52.63856,Altemus:1973
26,56,0.3488,90,0.03771,3000.088,60.00176,Altemus:1973
26,56,0.3488,90,0.03971,3386.344,67.72688,Altemus:1973
26,56,0.3488,90,0.04171,3789.864,75.79728,Altemus:1973
26,56,0.3488,90,0.04371,4209.608,84.19216,Altemus:1973
26,56,0.3488,90,0.04571,4644.328,92.88656,Altemus:1973
26,56,0.3488,90,0.04771,5094.388,101.88776,Altemus:1973
26,56,0.3488,90,0.04971,5554.068,111.08136,Altemus:1973
