Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.32,36,0.0725,77439.468,1548.78936,1
6,12,0.32,36,0.0755,69063.948,1381.27896,1
6,12,0.32,36,0.0785,61494.612,1229.89224,1
6,12,0.32,36,0.0815,54685.464,1093.70928,1
6,12,0.32,36,0.0845,48582.216,971.64432,1
6,12,0.32,36,0.0875,43127.34,862.5468,1
6,12,0.32,36,0.0905,38263.596,765.27192,1
6,12,0.4,36,0.0125,626975.34,12539.5068,1
6,12,0.4,36,0.0155,33209.424,664.18848,1
6,12,0.4,36,0.0185,180812.22,3616.2444,1
6,12,0.4,36,0.0215,119888.076,2397.76152,1
6,12,0.4,36,0.0245,98111.64,1962.2328,1
6,12,0.4,36,0.0275,101905.812,2038.11624,1
6,12,0.4,36,0.0305,109158.3,2183.166,1
6,12,0.4,36,0.0335,118894.344,2377.88688,1
6,12,0.4,36,0.0365,124462.488,2489.24976,1
6,12,0.4,36,0.0395,126888.492,2537.76984,1
6,12,0.4,36,0.0425,127861.44,2557.2288,1
6,12,0.4,36,0.0455,127752.672,2555.05344,1
6,12,0.4,36,0.0485,126344.388,2526.88776,1
6,12,0.4,36,0.0515,123611.88,2472.2376,1
6,12,0.4,36,0.0545,119808.372,2396.16744,1
6,12,0.4,36,0.0575,115226.652,2304.53304,1
6,12,0.4,36,0.0605,110062.488,2201.24976,1
6,12,0.4,36,0.0635,104431.584,2088.63168,1
6,12,0.4,36,0.0665,98443.032,1968.86064,1
6,12,0.4,36,0.0695,92219.544,1844.39088,1
6,12,0.4,36,0.0725,85910.148,1718.20296,1
6,12,0.4,36,0.0755,79643.124,1592.86248,1
6,12,0.4,36,0.0785,73543.536,1470.87072,1
6,12,0.4,36,0.0815,67684.44,1353.6888,1
6,12,0.4,36,0.0845,62140.428,1242.80856,1
6,12,0.4,36,0.0875,56926.644,1138.53288,1
6,12,0.4,36,0.0905,52083.78,1041.6756,1
6,12,0.4,36,0.0935,47585.892,951.71784,1
6,12,0.4,36,0.0965,43461.144,869.22288,1
6,12,0.4,36,0.0995,39655.68,793.1136,1
6,12,0.4,36,0.1025,36200.808,724.01616,1
6,12,0.4,36,0.1055,33021.528,660.43056,1
6,12,0.4,36,0.1085,30162.384,603.24768,1
6,12,0.4,36,0.1115,27529.656,550.59312,1
6,12,0.4,36,0.1145,25187.124,503.74248,1
6,12,0.4,36,0.1175,23022.624,460.45248,1
6,12,0.4,36,0.1205,21122.304,422.44608,1
6,12,0.4,36,0.1235,19355.316,387.10632,1
6,12,0.4,36,0.1265,17830.98,356.6196,1
6,12,0.4,36,0.1295,16400.304,328.00608,1
6,12,0.4,36,0.1325,15194.316,303.88632,1
6,12,0.4,36,0.1355,14047.932,280.95864,1
6,12,0.4,36,0.1385,13110.492,262.20984,1
6,12,0.4,36,0.1415,12204.516,244.09032,1
6,12,0.4,36,0.1445,11492.472,229.84944,1
6,12,0.4,36,0.1475,10789.848,215.79696,1
6,12,0.4,36,0.1505,10265.832,205.31664,1
6,12,0.4,36,0.1535,9735.252,194.70504,1
6,12,0.4,36,0.1565,9281.268,185.62536,1
6,12,0.48,36,0.0125,4841.952,96.83904,1
6,12,0.48,36,0.0155,12227.664,244.55328,1
6,12,0.48,36,0.0185,31767.288,635.34576,1
6,12,0.48,36,0.0215,28901.496,578.02992,1
6,12,0.48,36,0.0245,40464.624,809.29248,1
6,12,0.48,36,0.0275,45971.304,919.42608,1
6,12,0.48,36,0.0305,53777.58,1075.5516,1
6,12,0.48,36,0.0335,61335.252,1226.70504,1
6,12,0.48,36,0.0365,67758.012,1355.16024,1
6,12,0.48,36,0.0395,72506.04,1450.1208,1
6,12,0.48,36,0.0425,75995.796,1519.91592,1
6,12,0.48,36,0.0455,78446.844,1568.93688,1
6,12,0.48,36,0.0485,79951.152,1599.02304,1
6,12,0.48,36,0.0515,80699.892,1613.99784,1
6,12,0.48,36,0.0545,80959.452,1619.18904,1
6,12,0.48,36,0.0575,80914.8,1618.296,1
6,12,0.48,36,0.0605,80591.748,1611.83496,1
6,12,0.48,36,0.0635,79901.784,1598.03568,1
6,12,0.48,36,0.0665,78749.4,1574.988,1
6,12,0.48,36,0.0695,77084.28,1541.6856,1
6,12,0.48,36,0.0725,74924.064,1498.48128,1
6,12,0.48,36,0.0755,72316.296,1446.32592,1
6,12,0.48,36,0.0785,69351.48,1387.0296,1
6,12,0.48,36,0.0815,66123.036,1322.46072,1
6,12,0.48,36,0.0845,62733.756,1254.67512,1
6,12,0.48,36,0.0875,59243.436,1184.86872,1
6,12,0.48,36,0.0905,55734.36,1114.6872,1
6,12,0.48,36,0.0935,52264.92,1045.2984,1
6,12,0.48,36,0.0965,48901.8,978.036,1
6,12,0.48,36,0.0995,45639.3,912.786,1
6,12,0.48,36,0.1025,42522.096,850.44192,1
6,12,0.48,36,0.1055,39566.304,791.32608,1
6,12,0.48,36,0.1085,36814.212,736.28424,1
6,12,0.48,36,0.1115,34205.172,684.10344,1
6,12,0.48,36,0.1145,31771.092,635.42184,1
6,12,0.48,36,0.1175,29555.592,591.11184,1
6,12,0.48,36,0.1205,27459.876,549.19752,1
6,12,0.48,36,0.1235,25524.132,510.48264,1
6,12,0.48,36,0.1265,23740.224,474.80448,1
6,12,0.48,36,0.1295,22161.984,443.23968,1
6,12,0.48,36,0.1325,20656.764,413.13528,1
6,12,0.48,36,0.1355,19278.636,385.57272,1
6,12,0.48,36,0.1385,18095.796,361.91592,1
6,12,0.48,36,0.1415,16945.368,338.90736,1
6,12,0.48,36,0.1445,15899.172,317.98344,1
6,12,0.48,36,0.1475,14949.588,298.99176,1
6,12,0.48,36,0.1505,14174.904,283.49808,1
6,12,0.48,36,0.1535,13395.996,267.91992,1
6,12,0.48,36,0.1565,12696.024,253.92048,1
6,12,0.48,36,0.1595,12069.204,241.38408,1
6,12,0.48,36,0.1625,11510.496,230.20992,1
6,12,0.48,36,0.1655,11097.312,221.94624,1
6,12,0.48,36,0.1685,10658.496,213.16992,1
6,12,0.48,36,0.1715,10275.924,205.51848,1
6,12,0.48,36,0.1745,9945.924,198.91848,1
6,12,0.48,36,0.1775,9665.22,193.3044,1
6,12,0.48,36,0.1805,9500.316,190.00632,1
6,12,0.48,36,0.1835,9305.616,186.11232,1
6,12,0.48,36,0.1865,9152.412,183.04824,1
6,12,0.48,36,0.1895,9038.244,180.76488,1
6,12,0.48,36,0.1925,8960.868,179.21736,1
6,12,0.48,36,0.1955,8918.232,178.36464,1
6,12,0.48,36,0.1985,8955.576,179.11152,1
6,12,0.48,36,0.2015,8972.892,179.45784,1
6,12,0.48,36,0.2045,9019.692,180.39384,1
6,12,0.48,36,0.2075,9094.212,181.88424,1
6,12,0.48,36,0.2105,9194.724,183.89448,1
6,12,0.48,36,0.2135,9319.56,186.3912,1
6,12,0.48,36,0.2165,9467.052,189.34104,1
6,12,0.48,36,0.2195,9635.544,192.71088,1
6,12,0.48,36,0.2225,9823.32,196.4664,1
6,12,0.48,36,0.2255,10028.664,200.57328,1
6,12,0.48,36,0.2285,10249.824,204.99648,1
6,12,0.48,36,0.2315,10484.976,209.69952,1
6,12,0.48,36,0.2345,10732.26,214.6452,1
6,12,0.48,36,0.2375,10989.78,219.7956,1
6,12,0.48,36,0.2405,11255.568,225.11136,1
6,12,0.48,36,0.2435,11527.62,230.5524,1
6,12,0.48,36,0.2465,11803.92,236.0784,1
6,12,0.48,36,0.2495,12082.416,241.64832,1
6,12,0.48,36,0.2525,12361.032,247.22064,1
6,12,0.48,36,0.2555,12637.704,252.75408,1
6,12,0.48,36,0.2585,12910.404,258.20808,1
6,12,0.48,36,0.2615,13177.104,263.54208,1
6,12,0.48,36,0.2645,13435.884,268.71768,1
6,12,0.48,36,0.2675,13685.1,273.702,1
6,12,0.48,36,0.2705,13922.88,278.4576,1
6,12,0.48,36,0.2735,14145.252,282.90504,1
6,12,0.48,36,0.2765,14355,287.1,1
6,12,0.48,36,0.2795,14548.32,290.9664,1
6,12,0.48,36,0.2825,14723.964,294.47928,1
6,12,0.48,36,0.2855,14880.864,297.61728,1
6,12,0.48,36,0.2885,15018.06,300.3612,1
6,12,0.48,36,0.2915,15134.064,302.68128,1
6,12,0.48,36,0.2945,15229.956,304.59912,1
6,12,0.48,36,0.2975,15304.404,306.08808,1
6,12,0.48,36,0.3005,15357.192,307.14384,1
6,12,0.48,36,0.3035,15387.84,307.7568,1
6,12,0.48,36,0.3065,15397.392,307.94784,1
6,12,0.56,36,0.0125,3181.344,63.62688,1
6,12,0.56,36,0.0155,62154.84,1243.0968,1
6,12,0.56,36,0.0185,18454.62,369.0924,1
6,12,0.56,36,0.0215,50289.744,1005.79488,1
6,12,0.56,36,0.0245,33694.296,673.88592,1
6,12,0.56,36,0.0275,17576.304,351.52608,1
6,12,0.56,36,0.0305,23867.316,477.34632,1
6,12,0.56,36,0.0335,28572.444,571.44888,1
6,12,0.56,36,0.0365,33401.952,668.03904,1
6,12,0.56,36,0.0395,37697.532,753.95064,1
6,12,0.56,36,0.0425,41245.596,824.91192,1
6,12,0.56,36,0.0455,43970.028,879.40056,1
6,12,0.56,36,0.0485,45928.644,918.57288,1
6,12,0.56,36,0.0515,47335.932,946.71864,1
6,12,0.56,36,0.0545,48479.136,969.58272,1
6,12,0.56,36,0.0575,49575.792,991.51584,1
6,12,0.56,36,0.0605,50701.704,1014.03408,1
6,12,0.56,36,0.0635,51806.52,1036.1304,1
6,12,0.56,36,0.0665,52782.468,1055.64936,1
6,12,0.56,36,0.0695,53525.82,1070.5164,1
6,12,0.56,36,0.0725,53965.764,1079.31528,1
6,12,0.56,36,0.0755,54066.864,1081.33728,1
6,12,0.56,36,0.0785,53829.42,1076.5884,1
6,12,0.56,36,0.0815,53246.88,1064.9376,1
6,12,0.56,36,0.0845,52349.58,1046.9916,1
6,12,0.56,36,0.0875,51168.804,1023.37608,1
6,12,0.56,36,0.0905,49741.98,994.8396,1
6,12,0.56,36,0.0935,48110.328,962.20656,1
6,12,0.56,36,0.0965,46316.544,926.33088,1
6,12,0.56,36,0.0995,44402.82,888.0564,1
6,12,0.56,36,0.1025,42409.08,848.1816,1
6,12,0.56,36,0.1055,40371.744,807.43488,1
6,12,0.56,36,0.1085,38322.912,766.45824,1
6,12,0.56,36,0.1115,36323.412,726.46824,1
6,12,0.56,36,0.1145,34330.272,686.60544,1
6,12,0.56,36,0.1175,32393.892,647.87784,1
6,12,0.56,36,0.1205,30528.084,610.56168,1
6,12,0.56,36,0.1235,28742.988,574.85976,1
6,12,0.56,36,0.1265,27045.564,540.91128,1
6,12,0.56,36,0.1295,25440.06,508.8012,1
6,12,0.56,36,0.1325,23928.552,478.57104,1
6,12,0.56,36,0.1355,22511.364,450.22728,1
6,12,0.56,36,0.1385,21187.44,423.7488,1
6,12,0.56,36,0.1415,20022.444,400.44888,1
6,12,0.56,36,0.1445,18878.196,377.56392,1
6,12,0.56,36,0.1475,17819.112,356.38224,1
6,12,0.56,36,0.1505,16841.364,336.82728,1
6,12,0.56,36,0.1535,15940.992,318.81984,1
6,12,0.56,36,0.1565,15113.952,302.27904,1
6,12,0.56,36,0.1595,14356.272,287.12544,1
6,12,0.56,36,0.1625,13664.004,273.28008,1
6,12,0.56,36,0.1655,13033.416,260.66832,1
6,12,0.56,36,0.1685,12460.908,249.21816,1
6,12,0.56,36,0.1715,12029.676,240.59352,1
6,12,0.56,36,0.1745,11560.272,231.20544,1
6,12,0.56,36,0.1775,11139.576,222.79152,1
6,12,0.56,36,0.1805,10764.708,215.29416,1
6,12,0.56,36,0.1835,10433.004,208.66008,1
6,12,0.56,36,0.1865,10142.016,202.84032,1
6,12,0.56,36,0.1895,9889.5,197.79,1
6,12,0.56,36,0.1925,9673.38,193.4676,1
6,12,0.56,36,0.1955,9491.724,189.83448,1
6,12,0.56,36,0.1985,9342.744,186.85488,1
6,12,0.56,36,0.2015,9224.772,184.49544,1
6,12,0.56,36,0.2045,9136.224,182.72448,1
6,12,0.56,36,0.2075,9075.636,181.51272,1
6,12,0.56,36,0.2105,9041.592,180.83184,1
6,12,0.56,36,0.2135,9032.724,180.65448,1
6,12,0.56,36,0.2165,9047.736,180.95472,1
6,12,0.56,36,0.2195,9085.332,181.70664,1
6,12,0.56,36,0.2225,9144.24,182.8848,1
6,12,0.56,36,0.2255,9223.2,184.464,1
6,12,0.56,36,0.2285,9320.94,186.4188,1
6,12,0.56,36,0.2315,9436.164,188.72328,1
6,12,0.56,36,0.2345,9567.576,191.35152,1
6,12,0.56,36,0.2375,9713.82,194.2764,1
6,12,0.56,36,0.2405,9873.528,197.47056,1
6,12,0.56,36,0.2435,10045.308,200.90616,1
6,12,0.56,36,0.2465,10227.708,204.55416,1
6,12,0.56,36,0.2495,10419.24,208.3848,1
6,12,0.56,36,0.2525,10618.404,212.36808,1
6,12,0.56,36,0.2555,10823.664,216.47328,1
6,12,0.56,36,0.2585,11021.688,220.43376,1
6,12,0.56,36,0.2615,11235.612,224.71224,1
6,12,0.56,36,0.2645,11450.724,229.01448,1
6,12,0.56,36,0.2675,11665.44,233.3088,1
6,12,0.56,36,0.2705,11878.188,237.56376,1
6,12,0.56,36,0.2735,12087.42,241.7484,1
6,12,0.56,36,0.2765,12291.624,245.83248,1
6,12,0.56,36,0.2795,12484.62,249.6924,1
6,12,0.56,36,0.2825,12675.024,253.50048,1
6,12,0.56,36,0.2855,12856.092,257.12184,1
6,12,0.56,36,0.2885,13026.576,260.53152,1
6,12,0.56,36,0.2915,13185.3,263.706,1
6,12,0.56,36,0.2945,13331.232,266.62464,1
6,12,0.56,36,0.2975,13461.396,269.22792,1
6,12,0.56,36,0.3005,13579.272,271.58544,1
6,12,0.56,36,0.3035,13681.788,273.63576,1
6,12,0.56,36,0.3065,13768.356,275.36712,1
6,12,0.56,36,0.3095,13837.416,276.74832,1
6,12,0.56,36,0.3125,13891.032,277.82064,1
6,12,0.56,36,0.3155,13927.68,278.5536,1
6,12,0.56,36,0.3185,13947.276,278.94552,1
6,12,0.56,36,0.3215,13949.268,278.98536,1
6,12,0.56,36,0.3245,13935.12,278.7024,1
6,12,0.56,36,0.3275,13904.364,278.08728,1
6,12,0.56,36,0.3305,13856.976,277.13952,1
6,12,0.56,36,0.3335,13794.312,275.88624,1
6,12,0.56,36,0.3365,13716.42,274.3284,1
6,12,0.56,36,0.3395,13623.924,272.47848,1
6,12,0.56,36,0.3425,13517.34,270.3468,1
6,12,0.56,36,0.3455,13397.868,267.95736,1
6,12,0.56,36,0.3485,13266.06,265.3212,1
6,12,0.56,36,0.3515,13122.6,262.452,1
6,12,0.56,36,0.3545,12968.676,259.37352,1
6,12,0.56,36,0.3575,12804.9,256.098,1
6,12,0.56,36,0.3605,12632.412,252.64824,1
6,12,0.56,36,0.3635,12451.932,249.03864,1
6,12,0.56,36,0.3665,12264.36,245.2872,1
6,12,0.56,36,0.3695,12070.44,241.4088,1
6,12,0.56,36,0.3725,11871.084,237.42168,1
6,12,0.56,36,0.3755,11667.18,233.3436,1
6,12,0.56,36,0.3785,11459.604,229.19208,1
6,12,0.56,36,0.3815,11249.148,224.98296,1
6,12,0.62,36,0.0125,12,0.24,1
6,12,0.62,36,0.0155,8613.624,172.27248,1
6,12,0.62,36,0.0185,2694.024,53.88048,1
6,12,0.62,36,0.0215,9545.268,190.90536,1
6,12,0.62,36,0.0245,6361.632,127.23264,1
6,12,0.62,36,0.0275,7745.436,154.90872,1
6,12,0.62,36,0.0305,11719.656,234.39312,1
6,12,0.62,36,0.0335,15127.116,302.54232,1
6,12,0.62,36,0.0365,18327.732,366.55464,1
6,12,0.62,36,0.0395,21461.184,429.22368,1
6,12,0.62,36,0.0425,24274.428,485.48856,1
6,12,0.62,36,0.0455,26605.452,532.10904,1
6,12,0.62,36,0.0485,28418.208,568.36416,1
6,12,0.62,36,0.0515,29822.112,596.44224,1
6,12,0.62,36,0.0545,31015.548,620.31096,1
6,12,0.62,36,0.0575,32179.128,643.58256,1
6,12,0.62,36,0.0605,33407.508,668.15016,1
6,12,0.62,36,0.0635,34698.708,693.97416,1
6,12,0.62,36,0.0665,35992.14,719.8428,1
6,12,0.62,36,0.0695,37213.644,744.27288,1
6,12,0.62,36,0.0725,38302.428,766.04856,1
6,12,0.62,36,0.0755,39217.728,784.35456,1
6,12,0.62,36,0.0785,39934.896,798.69792,1
6,12,0.62,36,0.0815,40439.784,808.79568,1
6,12,0.62,36,0.0845,40725.024,814.50048,1
6,12,0.62,36,0.0875,40788.528,815.77056,1
6,12,0.62,36,0.0905,40633.164,812.66328,1
6,12,0.62,36,0.0935,40266.612,805.33224,1
6,12,0.62,36,0.0965,39701.268,794.02536,1
6,12,0.62,36,0.0995,38953.74,779.0748,1
6,12,0.62,36,0.1025,38044.08,760.8816,1
6,12,0.62,36,0.1055,36994.812,739.89624,1
6,12,0.62,36,0.1085,35829.936,716.59872,1
6,12,0.62,36,0.1115,34573.86,691.4772,1
6,12,0.62,36,0.1145,33250.476,665.00952,1
6,12,0.62,36,0.1175,31882.392,637.64784,1
6,12,0.62,36,0.1205,30490.344,609.80688,1
6,12,0.62,36,0.1235,29092.836,581.85672,1
6,12,0.62,36,0.1265,27705.912,554.11824,1
6,12,0.62,36,0.1295,26343.144,526.86288,1
6,12,0.62,36,0.1325,25015.668,500.31336,1
6,12,0.62,36,0.1355,23732.328,474.64656,1
6,12,0.62,36,0.1385,22499.928,449.99856,1
6,12,0.62,36,0.1415,21323.436,426.46872,1
6,12,0.62,36,0.1445,20206.224,404.12448,1
6,12,0.62,36,0.1475,19150.344,383.00688,1
6,12,0.62,36,0.1505,18156.708,363.13416,1
6,12,0.62,36,0.1535,17225.316,344.50632,1
6,12,0.62,36,0.1565,16355.448,327.10896,1
6,12,0.62,36,0.1595,15545.82,310.9164,1
6,12,0.62,36,0.1625,14794.716,295.89432,1
6,12,0.62,36,0.1655,14100.132,282.00264,1
6,12,0.62,36,0.1685,13459.812,269.19624,1
6,12,0.62,36,0.1715,12871.404,257.42808,1
6,12,0.62,36,0.1745,12332.508,246.65016,1
6,12,0.62,36,0.1775,11840.676,236.81352,1
6,12,0.62,36,0.1805,11393.508,227.87016,1
6,12,0.62,36,0.1835,10988.688,219.77376,1
6,12,0.62,36,0.1865,10623.96,212.4792,1
6,12,0.62,36,0.1895,10297.164,205.94328,1
6,12,0.62,36,0.1925,10006.296,200.12592,1
6,12,0.62,36,0.1955,9749.412,194.98824,1
6,12,0.62,36,0.1985,9524.724,190.49448,1
6,12,0.62,36,0.2015,9330.564,186.61128,1
6,12,0.62,36,0.2045,9090.84,181.8168,1
6,12,0.62,36,0.2075,8954.196,179.08392,1
6,12,0.62,36,0.2105,8843.676,176.87352,1
6,12,0.62,36,0.2135,8757.948,175.15896,1
6,12,0.62,36,0.2165,8695.764,173.91528,1
6,12,0.62,36,0.2195,8655.924,173.11848,1
6,12,0.62,36,0.2225,8637.264,172.74528,1
6,12,0.62,36,0.2255,8638.692,172.77384,1
6,12,0.62,36,0.2285,8659.128,173.18256,1
6,12,0.62,36,0.2315,8697.528,173.95056,1
6,12,0.62,36,0.2345,8752.848,175.05696,1
6,12,0.62,36,0.2375,8824.068,176.48136,1
6,12,0.62,36,0.2405,8910.144,178.20288,1
6,12,0.62,36,0.2435,9010.08,180.2016,1
6,12,0.62,36,0.2465,9091.284,181.82568,1
6,12,0.62,36,0.2495,9217.044,184.34088,1
6,12,0.62,36,0.2525,9353.148,187.06296,1
6,12,0.62,36,0.2555,9498.444,189.96888,1
6,12,0.62,36,0.2585,9651.78,193.0356,1
6,12,0.62,36,0.2615,9811.956,196.23912,1
6,12,0.62,36,0.2645,9977.796,199.55592,1
6,12,0.62,36,0.2675,10148.1,202.962,1
6,12,0.62,36,0.2705,10306.932,206.13864,1
6,12,0.62,36,0.2735,10483.2,209.664,1
6,12,0.62,36,0.2765,10659.96,213.1992,1
6,12,0.62,36,0.2795,10835.976,216.71952,1
6,12,0.62,36,0.2825,11010.048,220.20096,1
6,12,0.62,36,0.2855,11180.976,223.61952,1
6,12,0.62,36,0.2885,11340.192,226.80384,1
6,12,0.62,36,0.2915,11501.82,230.0364,1
6,12,0.62,36,0.2945,11656.752,233.13504,1
6,12,0.62,36,0.2975,11803.944,236.07888,1
6,12,0.62,36,0.3005,11938.164,238.76328,1
6,12,0.62,36,0.3035,12067.512,241.35024,1
6,12,0.62,36,0.3065,12186.348,243.72696,1
6,12,0.62,36,0.3095,12293.94,245.8788,1
6,12,0.62,36,0.3125,12389.664,247.79328,1
6,12,0.62,36,0.3155,12470.676,249.41352,1
6,12,0.62,36,0.3185,12541.236,250.82472,1
6,12,0.62,36,0.3215,12598.44,251.9688,1
6,12,0.62,36,0.3245,12640.56,252.8112,1
6,12,0.62,36,0.3275,12670.512,253.41024,1
6,12,0.62,36,0.3305,12686.532,253.73064,1
6,12,0.62,36,0.3335,12688.62,253.7724,1
6,12,0.62,36,0.3365,12676.056,253.52112,1
6,12,0.62,36,0.3395,12650.76,253.0152,1
6,12,0.62,36,0.3425,12612.048,252.24096,1
6,12,0.62,36,0.3455,12559.704,251.19408,1
6,12,0.62,36,0.3485,12495.3,249.906,1
6,12,0.62,36,0.3515,12418.632,248.37264,1
6,12,0.62,36,0.3545,12329.916,246.59832,1
6,12,0.62,36,0.3575,12230.436,244.60872,1
6,12,0.62,36,0.3605,12120.408,242.40816,1
6,12,0.62,36,0.3635,12000.252,240.00504,1
6,12,0.62,36,0.3665,11871.12,237.4224,1
6,12,0.62,36,0.3695,11733.276,234.66552,1
6,12,0.62,36,0.3725,11587.788,231.75576,1
6,12,0.62,36,0.3755,11435.184,228.70368,1
6,12,0.62,36,0.3785,11276.064,225.52128,1
6,12,0.62,36,0.3815,11111.4,222.228,1
6,12,0.62,36,0.3845,10941.756,218.83512,1
6,12,0.62,36,0.3875,10767.768,215.35536,1
6,12,0.62,36,0.3905,10590.216,211.80432,1
6,12,0.62,36,0.3935,10409.736,208.19472,1
6,12,0.62,36,0.3965,10226.976,204.53952,1
6,12,0.62,36,0.3995,10042.56,200.8512,1
6,12,0.62,36,0.4025,9857.052,197.14104,1
6,12,0.62,36,0.4055,9670.932,193.41864,1
6,12,0.62,36,0.4085,9484.656,189.69312,1
6,12,0.62,36,0.4115,9298.74,185.9748,1
6,12,0.62,36,0.4145,9113.652,182.27304,1
6,12,0.62,36,0.4175,8929.836,178.59672,1
6,12,0.62,36,0.4205,8747.712,174.95424,1
6,12,0.62,36,0.4235,8567.664,171.35328,1
6,12,0.62,36,0.4265,8390.016,167.80032,1
6,12,0.62,36,0.4295,8215.092,164.30184,1
6,12,0.62,36,0.4325,8043.18,160.8636,1
6,12,0.62,36,0.4355,7874.496,157.48992,1
6,12,0.62,36,0.4385,7709.292,154.18584,1
6,12,0.62,36,0.4415,7547.748,150.95496,1
6,12,0.68,36,0.0125,33479.676,669.59352,1
6,12,0.68,36,0.0155,213.216,4.26432,1
6,12,0.68,36,0.0185,1794.036,35.88072,1
6,12,0.68,36,0.0215,7201.536,144.03072,1
6,12,0.68,36,0.0245,10521.36,210.4272,1
6,12,0.68,36,0.0275,15208.452,304.16904,1
6,12,0.68,36,0.0305,5231.508,104.63016,1
6,12,0.68,36,0.0335,7542.324,150.84648,1
6,12,0.68,36,0.0365,9387.648,187.75296,1
6,12,0.68,36,0.0395,11334.456,226.68912,1
6,12,0.68,36,0.0425,13227.444,264.54888,1
6,12,0.68,36,0.0455,14933.124,298.66248,1
6,12,0.68,36,0.0485,16380.372,327.60744,1
6,12,0.68,36,0.0515,17590.548,351.81096,1
6,12,0.68,36,0.0545,18660.78,373.2156,1
6,12,0.68,36,0.0575,19702.176,394.04352,1
6,12,0.68,36,0.0605,20788.02,415.7604,1
6,12,0.68,36,0.0635,21941.688,438.83376,1
6,12,0.68,36,0.0665,23135.136,462.70272,1
6,12,0.68,36,0.0695,24325.044,486.50088,1
6,12,0.68,36,0.0725,25471.176,509.42352,1
6,12,0.68,36,0.0755,26544.276,530.88552,1
6,12,0.68,36,0.0785,27525.252,550.50504,1
6,12,0.68,36,0.0815,28401.3,568.026,1
6,12,0.68,36,0.0845,29155.14,583.1028,1
6,12,0.68,36,0.0875,29792.376,595.84752,1
6,12,0.68,36,0.0905,30299.916,605.99832,1
6,12,0.68,36,0.0935,30672.216,613.44432,1
6,12,0.68,36,0.0965,30905.388,618.10776,1
6,12,0.68,36,0.0995,30997.692,619.95384,1
6,12,0.68,36,0.1025,30949.764,618.99528,1
6,12,0.68,36,0.1055,30764.844,615.29688,1
6,12,0.68,36,0.1085,30448.824,608.97648,1
6,12,0.68,36,0.1115,30010.104,600.20208,1
6,12,0.68,36,0.1145,29459.292,589.18584,1
