Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,Ex_qv_increment,Ex_qv_start,Ex_qv_bin_index,Ex_qvcenter,nu_Ex_qvcenter,epsilon_Ex_qvcenter,W2_qv_increment,W2_qv_start,W2_qv_bin_index,W2_qvcenter,nu_W2_qvcenter,epsilon_W2_qvcenter,Ex_q2_increment,Ex_q2_start,Ex_q2_bin_index,Ex_q2center,nu_Ex_q2center,epsilon_Ex_q2center,W2_q2_increment,W2_q2_start,W2_q2_bin_index,W2_q2center,nu_W2_q2center,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
6,12,0.68,36.0,0.4925,7090.0,1210.0,1,0.0031,0.6831,0.18750000000000006,0.19060000000000005,0.95971,0.0062926,0.0,6804.3439,1162.1058165652762,0.6283185307179586,0.09549150281252627,0.9045084971874736,0.10557280900008409,0.00780970388348734,0.48469029611651265,2.894010933453939,1.009138429930796,0.048700666434388425,0.04973153922351087,0.29228778922351084,0.5406364667903109,1.7558544610946114,1.754823588305489,0.4462355852047011,0.0017538446481454592,3879673.0982957995,689912.8730013069,0.0028573552820856454,0.002844388218149962,5443.876251491719,5394.578275911112,37042006.16419254,6326360.256520099,95.13096742918209,16.247304987764412,36706565.78476829,6269070.792352982,94.26949227937531,16.100174669672036,"[0.523,0.609]",0.57,"[0.045,0.070]",0.056,0.0036,0.0,134,0.48419999999999996,0.4880773080899985,0.5582145993808086,0.06,0.6517835225290001,18,1.761783522529,0.5062627463659387,0.4999884123039984,0.003,0.0,161,0.4845,0.48700493651417326,0.4749692683603377,0.01,0.918183522529,83,1.753183522529,0.494966443668314,0.46841112542306484,0.003341117,0.02690543,0.004221187,0.02575297,0.003956395,0.02522876,0.004824105,0.02521319,0.004149215,0.0258105,0.004641102,0.02550944,0.004357108,0.02536291,0.004824107,0.02521319,0.6741526634754678,0.8095351759271187,0.9026204773091294,0.9207336725743437
6,12,0.68,36.0,0.5025,7050.0,1400.0,1,0.0031,0.6831,0.1775000000000001,0.1806000000000001,0.95971,0.0062926,0.0,6765.9555,1344.3261871739348,0.6283185307179586,0.09549150281252627,0.9045084971874736,0.10557280900008409,0.00780970388348734,0.4946902961165126,2.894010933453939,1.009138429930796,0.04610329755788772,0.04712232940066142,0.29962857940066134,0.5473833934279166,1.7772172899711123,1.7761982581283384,0.4268806755100894,0.001736036868653325,3897357.03323425,806434.4860866953,0.0028573552820856454,0.002844388218149962,6095.452699415155,6040.25425910414,41241561.71659781,8194276.686503843,105.91623053566845,21.04447218960436,40868091.52578408,8120071.97770259,104.95708754539446,20.853900283083597,"[0.523,0.609]",0.57,"[0.045,0.070]",0.056,0.0036,0.0,137,0.495,0.4984208768186438,0.5271420439451792,0.06,0.6517835225290001,18,1.761783522529,0.5062627463659387,0.4999884123039984,0.003,0.0,164,0.4935,0.49600493651417327,0.4675613103389902,0.01,0.918183522529,85,1.773183522529,0.505624322558573,0.45975203687058963,0.003596327,0.02592981,0.004696284,0.02510932,0.003956395,0.02522876,0.005513481,0.02463578,0.004385548,0.02530758,0.005281342,0.02488735,0.004664548,0.02483057,0.005513483,0.02463578,0.696231295466389,0.7650669629465568,0.8638129249727198,0.8830141369528622
6,12,0.68,60.0,0.0475,50.0,10.0,1,0.0031,0.6831,0.6325000000000001,0.6356,0.95971,0.0062926,0.0,47.985499999999995,9.602256008194116,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.027426945193614785,2.894010933453939,1.009138429930796,0.4301,0.43417835999999993,0.43643460999999995,0.6606319777304153,0.5393921575290002,0.5353137975290001,0.5987554037656357,-0.0003648048300494173,-131537.4579703338,-27411.91776064307,0.00034567048182409317,0.000344101782521422,1766.200143037416,1750.2060080682263,84751.99696372192,16959.505935154335,0.21765936291290283,0.043555259927897494,83984.51040015786,16805.926156550566,0.2156883104014078,0.04316083763739371,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,7,0.027,0.045747132735444396,0.5988039584845151,0.018,0.5554825225290001,-2,0.5284825225290001,0.03624407144051611,0.5992500898254671,0.005,0.0,5,0.0275,0.04449778348903303,0.5987520414552296,0.05,0.5941835225290001,-2,0.519183522529,0.010032954161528676,0.5999364318918443,4.277321e-05,0.0003254941,3.487181e-05,0.0002857374,8.274458e-06,0.000107974,3.612296e-05,0.0002957591,8.137053e-05,0.0005040969,3.48932e-05,0.0002858293,3.827004e-10,7.41917e-23,3.612295e-05,0.0002957591,1.1500489406544472,0.3471662422478005,1.8358122534979655,1.3483684763748473e-06
6,12,0.68,60.0,0.0575,40.0,10.0,1,0.0031,0.6831,0.6225,0.6256,0.95971,0.0062926,0.0,38.3884,9.60040016424399,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.03742694519361479,2.894010933453939,1.009138429930796,0.42329999999999995,0.42734735999999995,0.43065360999999996,0.6562420361421538,0.5649576175290001,0.5609102575290001,0.5981489251425328,-0.00033723260046912345,-113833.59718662426,-29653.12364845221,0.00034567048182409317,0.000344101782521422,1773.3395919281124,1757.2808044281135,68075.66959077315,17024.76970960702,0.17483135977715666,0.04372286980232609,67459.19843270819,16870.598923454472,0.17324814375481287,0.043326929691226305,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,10,0.0378,0.056497963527641915,0.5981728816152089,0.018,0.5554825225290001,0,0.5644825225290001,0.054542956020550704,0.5982976707970353,0.005,0.0,7,0.0375,0.05449778348903303,0.5981300512844968,0.05,0.5941835225290001,-1,0.5691835225290001,0.03667765138717625,0.5991515697727265,7.568422e-05,0.0005550728,6.391147e-05,0.0004944767,6.875416e-05,0.0005073233,6.68422e-05,0.0005159519,0.0001411267,0.0008269856,6.400598e-05,0.0004949184,3.080873e-05,0.0002429486,6.68422e-05,0.0005159519,1.1306572775374146,0.9888250559296718,1.7421217973958447,0.46795077418738595
6,12,0.68,60.0,0.0675,120.0,10.0,1,0.0031,0.6831,0.6125,0.6156,0.95971,0.0062926,0.0,115.1652,9.626760750249483,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.04742694519361479,2.894010933453939,1.009138429930796,0.4164999999999999,0.4205163599999999,0.4250726099999999,0.6519759274697187,0.5905230775290002,0.5865067175290002,0.5974108468256982,-0.0003096422201904096,-371929.9000284295,-32295.33748288802,0.0003456704818240932,0.00034410178252142204,1782.058694996473,1765.920950130382,205231.1460210078,17155.45269963286,0.5270728961341016,0.04405848875375627,203372.63940595544,17000.098490758435,0.5222998951395071,0.043659509386415586,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,13,0.0486,0.06723851609855025,0.5974072295447433,0.018,0.5554825225290001,1,0.5824825225290001,0.06356706833875447,0.5976842415045964,0.005,0.0,9,0.0475,0.06449778348903303,0.5973841090184301,0.05,0.5941835225290001,-1,0.5691835225290001,0.03667765138717625,0.5991515697727265,0.0001202247,0.0008722305,0.0001077479,0.0007989664,0.0001034656,0.0007522912,0.0001133688,0.0008394891,0.0002124141,0.001254743,0.0001080172,0.0008002432,3.080873e-05,0.0002429486,0.0001133688,0.0008394891,1.0950249898837723,0.8975827782426237,1.6229265812287998,0.28527982654322614
6,12,0.68,60.0,0.0775,160.0,20.0,1,0.0031,0.6831,0.6025,0.6056,0.95971,0.0062926,0.0,153.5536,19.22058771468386,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.057426945193614784,2.894010933453939,1.009138429930796,0.40969999999999995,0.41368535999999995,0.41969160999999994,0.6478360980988941,0.6160885375290002,0.6121031775290002,0.5965355874598216,-0.00028205688510410257,-544406.4942549652,-70907.68230181061,0.00034567048182409317,0.000344101782521422,1792.4418644983516,1776.2100930209076,275235.90108443407,34451.78608006205,0.7068585169319389,0.08847878608226495,272743.4541396952,34139.801892615134,0.7004574357359609,0.08767755092661826,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,15,0.055799999999999995,0.07439318889182722,0.5968214752401616,0.018,0.5554825225290001,3,0.618482522529,0.08137572506613766,0.5961908528364281,0.005,0.0,11,0.0575,0.07449778348903303,0.5965151461184187,0.05,0.5941835225290001,0,0.6191835225290001,0.06332234861282382,0.5974781893199941,0.0001613195,0.001144899,0.0001768973,0.001234592,0.000217124,0.001468462,0.0001889583,0.001305571,0.0003086277,0.001809515,0.0001775386,0.001237611,0.000203445,0.001198323,0.0001889583,0.001305571,0.9242485085932645,1.1295802152890972,1.502079452191171,0.9381331027104287
6,12,0.68,60.0,0.0875,310.0,20.0,1,0.0031,0.6831,0.5925,0.5956,0.95971,0.0062926,0.0,297.51009999999997,19.293070453881516,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.06742694519361478,2.894010933453939,1.009138429930796,0.4028999999999999,0.4068543599999999,0.4145106099999999,0.6438249839824484,0.641653997529,0.637699637529,0.5955173836958061,-0.0002545010033558363,-1168993.8195804656,-78585.15187084174,0.0003456704818240931,0.00034410178252142193,1804.5804484652365,1788.238753913068,536880.9096809373,34815.89773193691,1.3788130185448402,0.08941389455186444,532019.0905005522,34500.61626760611,1.3663269355814698,0.08860419135756845,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,18,0.06659999999999999,0.08511667640895126,0.5958288434660651,0.018,0.5554825225290001,4,0.6364825225290001,0.09016441789619856,0.5953134746845447,0.005,0.0,13,0.0675,0.08449778348903303,0.5955242432597637,0.05,0.5941835225290001,0,0.6191835225290001,0.06332234861282382,0.5974781893199941,0.0002548596,0.001669074,0.0002935797,0.0018471,0.0003154015,0.001972223,0.0003175507,0.001964745,0.0004572124,0.002513828,0.0002950402,0.001853427,0.000203445,0.001198323,0.0003175507,0.001964745,0.8971410973748906,1.0027865795276443,1.3866193776804285,0.6109735889730561
6,12,0.68,60.0,0.0975,450.0,30.0,1,0.0031,0.6831,0.5825,0.5856,0.95971,0.0062926,0.0,431.86949999999996,28.93021449417373,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.07742694519361479,2.894010933453939,1.009138429930796,0.39609999999999995,0.40002335999999994,0.40952960999999993,0.639945005449687,0.667219457529,0.663296097529,0.5943502875224485,-0.00022700015578706618,-1902507.5049072132,-132158.49960975803,0.00034567048182409317,0.000344101782521422,1818.5734074407706,1802.104997195958,785386.3881847418,52611.71875066189,2.017022689930603,0.1351169718151146,778274.1840865198,52135.28410990141,1.9987571874246484,0.13389339639397196,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,21,0.0774,0.09582996385499776,0.5946979563470942,0.018,0.5554825225290001,5,0.6544825225290001,0.09887863911985406,0.5943503977613008,0.005,0.0,15,0.0775,0.09449778348903302,0.5944126269963408,0.05,0.5941835225290001,1,0.6691835225290002,0.08996704583847139,0.5949311432378429,0.0003985739,0.002363505,0.0004793135,0.002689642,0.0004505044,0.002596217,0.0005223811,0.002875331,0.0006645094,0.003386168,0.000482396,0.002701727,0.0005631039,0.002969659,0.0005223811,0.002875331,0.8696867269485832,0.8958687424703254,1.2744155301593043,1.0388018288635588
6,12,0.68,60.0,0.1075,610.0,40.0,1,0.0031,0.6831,0.5725,0.5756,0.95971,0.0062926,0.0,585.4231,38.579829306675215,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.08742694519361478,2.894010933453939,1.009138429930796,0.3892999999999999,0.3931923599999999,0.4047486099999999,0.6361985617714015,0.692784917529,0.688892557529,0.5930281639051894,-0.00019958104458715433,-2933260.025825517,-200419.83487330904,0.0003456704818240932,0.00034410178252142204,1834.5280656036596,1817.9151751553716,1073975.1072026978,70775.77962929425,2.7581738011213703,0.18176575957697264,1064249.5373765007,70134.85715150881,2.7331966748214307,0.18011974788180218,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,24,0.0882,0.10653308028132713,0.5934269118903353,0.018,0.5554825225290001,7,0.6904825225290001,0.11609103700477197,0.5921704292973918,0.005,0.0,17,0.08750000000000001,0.10449778348903303,0.5931816660008595,0.05,0.5941835225290001,1,0.6691835225290002,0.08996704583847139,0.5949311432378429,0.000606265,0.003259902,0.0007559283,0.003807556,0.0008541403,0.004241388,0.0008262508,0.004080259,0.0009328309,0.004426223,0.000761844,0.003828724,0.0005631039,0.002969659,0.0008262508,0.004080259,0.8450352050455958,1.0411217388142482,1.1682715499706862,0.7148289863017402
6,12,0.68,60.0,0.1175,770.0,40.0,1,0.0031,0.6831,0.5625,0.5656,0.95971,0.0062926,0.0,738.9766999999999,38.692973600270165,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.09742694519361478,2.894010933453939,1.009138429930796,0.3824999999999999,0.38636135999999993,0.40016760999999995,0.6325880254952665,0.7183503775290001,0.714489017529,0.5915446887759042,-0.00017227142962702446,-4289606.823371225,-232191.72260079245,0.0003456704818240932,0.00034410178252142204,1852.560945522399,1835.7847551692612,1368999.374071022,71681.09175798972,3.515852631956387,0.18409077454096845,1356602.1602852885,71031.97106754265,3.484014212200297,0.18242370826527027,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,27,0.09899999999999999,0.11722605460164637,0.5920135103058809,0.018,0.5554825225290001,8,0.7084825225290001,0.12459271236868863,0.590954794368726,0.005,0.0,19,0.0975,0.11449778348903303,0.5918328669020162,0.05,0.5941835225290001,2,0.7191835225290001,0.1166117430641189,0.5915328003547203,0.0008878347,0.004371066,0.001136974,0.005212799,0.001124562,0.005251746,0.001240236,0.005582513,0.001257815,0.005609205,0.001147217,0.005246706,0.001332724,0.005875335,0.001240236,0.005582513,0.8258491921360033,0.9355148268059483,1.0736365436985689,1.0569675025201168
6,12,0.68,60.0,0.1275,1020.0,100.0,1,0.0031,0.6831,0.5525,0.5556,0.95971,0.0062926,0.0,978.9042,96.18539061144526,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.10742694519361479,2.894010933453939,1.009138429930796,0.3756999999999999,0.3795303599999999,0.3957866099999999,0.6291157365699891,0.743915837529,0.740085477529,0.5898933474212532,-0.0001451000520648021,-6746408.3304588925,-689179.6286560926,0.0003456704818240932,0.00034410178252142204,1872.7986971002124,1855.8392402404534,1833290.5103459256,180135.87421718967,4.708241207425126,0.4626234310048812,1816688.8267961887,178504.6222345758,4.665604903925821,0.45843406343826054,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,29,0.1062,0.12434908386164167,0.5909909296994624,0.018,0.5554825225290001,10,0.744482522529,0.14139524651325186,0.5882742812815887,0.005,0.0,21,0.1075,0.12449778348903302,0.5903678697418848,0.05,0.5941835225290001,2,0.7191835225290001,0.1166117430641189,0.5915328003547203,0.001116386,0.005221957,0.001616946,0.00686334,0.001767773,0.007510236,0.001753077,0.007322683,0.001625864,0.006891854,0.00163296,0.006913,0.001332724,0.005875335,0.001753077,0.007322683,0.743578533489507,1.0267667512460787,0.9952968307822236,0.7895526256331631
6,12,0.68,60.0,0.1375,1220.0,50.0,1,0.0031,0.6831,0.5425,0.5456,0.95971,0.0062926,0.0,1170.8462,48.59572110112971,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.1174269451936148,2.894010933453939,1.009138429930796,0.36889999999999995,0.3726993599999999,0.39160560999999994,0.6257839962798665,0.769481297529,0.765681937529,0.5880674333208175,-0.00011809654495503134,-9914313.754444158,-423382.4115602953,0.00034567048182409317,0.000344101782521422,1895.3791327953143,1878.2151948422918,2219197.455192689,92107.31571822219,5.699324164384427,0.2365492304261267,2199101.123663357,91273.22177646,5.647712935454527,0.23440711740841005,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,32,0.11699999999999999,0.1350252185536771,0.5893345344441511,0.018,0.5554825225290001,11,0.7624825225290001,0.1496992066895827,0.586809816118562,0.005,0.0,23,0.11750000000000001,0.13449778348903305,0.5887884430787135,0.05,0.5941835225290001,3,0.7691835225290001,0.14325644028976647,0.5873125602116956,0.001510836,0.00662664,0.002170953,0.00866724,0.002117486,0.008683923,0.002334465,0.009193176,0.002017163,0.00821194,0.002193866,0.008734297,0.00236356,0.009353366,0.002334465,0.009193176,0.7467450125645488,0.9396914804808288,0.9337092885929114,1.0185109828489132
6,12,0.68,60.0,0.1475,1570.0,60.0,1,0.0031,0.6831,0.5325000000000001,0.5356000000000001,0.95971,0.0062926,0.0,1506.7447,58.423950666331386,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.12742694519361478,2.894010933453939,1.009138429930796,0.36210000000000003,0.36586836,0.38762461,0.6225950610147819,0.7950467575289999,0.791278397529,0.5860600474900798,-9.129133075487705e-05,-16504795.00672089,-657236.5579937022,0.00034567048182409306,0.0003441017825214219,1920.4523829816267,1903.0613898167828,2893631.449659936,112200.4152803571,7.431399853708676,0.288152159045164,2867427.662881071,111184.36475365577,7.364103509781409,0.28554274666254137,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,35,0.1278,0.14569128757691807,0.5875283734152391,0.018,0.5554825225290001,13,0.7984825225290001,0.16611982980694873,0.5836325280480028,0.005,0.0,25,0.1275,0.14449778348903303,0.5870964787619144,0.05,0.5941835225290001,3,0.7691835225290001,0.14325644028976647,0.5873125602116956,0.00194744,0.008117211,0.002766513,0.01051509,0.002821051,0.01094368,0.002949943,0.01107771,0.00241208,0.009510473,0.002797748,0.01060507,0.00236356,0.009353366,0.002949943,0.01107771,0.7534095773598278,0.9874773593551468,0.8863445712573376,0.8315582327775408
6,12,0.68,60.0,0.1575,1830.0,70.0,1,0.0031,0.6831,0.5225000000000001,0.5256000000000001,0.95971,0.0062926,0.0,1756.2693,68.15950311614489,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.13742694519361479,2.894010933453939,1.009138429930796,0.3553,0.35903736,0.38384361,0.6195511359040511,0.820612217529,0.8168748575289999,0.5838640983872879,-6.471550580193986e-05,-27138307.554529775,-1081657.3112204855,0.0003456704818240931,0.00034410178252142193,1948.1821873965637,1930.5400821274488,3421532.5665314314,132787.12987267406,8.787151044190283,0.34102278561637644,3390548.278659917,131584.65274360846,8.707577457725877,0.3379345940078437,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,38,0.1386,0.1563473193481233,0.5855690501688535,0.018,0.5554825225290001,14,0.816482522529,0.17423925724888079,0.5819193540362285,0.005,0.0,27,0.1375,0.15449778348903304,0.5852939864074104,0.05,0.5941835225290001,4,0.8191835225290001,0.16990113751541397,0.5823062289411165,0.00240277,0.009615992,0.003376354,0.01231594,0.003161934,0.01198643,0.003571635,0.01287723,0.0027954,0.01074072,0.003415368,0.01241715,0.00333941,0.01242088,0.003571635,0.01287723,0.7611208892260675,0.9252882744688881,0.8508030938324126,0.9618629169300682
6,12,0.68,60.0,0.1675,1990.0,80.0,1,0.0031,0.6831,0.5125000000000001,0.5156000000000001,0.95971,0.0062926,0.0,1909.8229,77.79128720088822,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.1474269451936148,2.894010933453939,1.009138429930796,0.34850000000000003,0.35220636,0.38026261,0.6166543683458344,0.846177677529,0.842471317529,0.5814723024473071,-3.840071203689253e-05,-49734049.15422362,-2083294.7035758602,0.000345670481824093,0.0003441017825214218,1978.7473410632601,1960.8284476877543,3779056.985276724,153929.30270664598,9.705342237292394,0.39531993535323284,3744835.072365525,152535.3689257499,9.617453809541235,0.3917400463882273,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,40,0.14579999999999999,0.16344577825032225,0.5841759034474342,0.018,0.5554825225290001,15,0.834482522529,0.1822998546279354,0.580122723787186,0.005,0.0,29,0.1475,0.16449778348903302,0.5833830876026456,0.05,0.5941835225290001,4,0.8191835225290001,0.16990113751541397,0.5823062289411165,0.002707078,0.01058557,0.003976871,0.01397636,0.003486618,0.0129349,0.004177738,0.01451531,0.003155979,0.01186299,0.004024612,0.01409137,0.00333941,0.01242088,0.004177738,0.01451531,0.7337332827497604,0.8810610665334057,0.8238570791772711,0.8404039568842323
6,12,0.68,60.0,0.1775,2240.0,90.0,1,0.0031,0.6831,0.5025000000000001,0.5056,0.95971,0.0062926,0.0,2149.7504,87.51646461637819,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.15742694519361478,2.894010933453939,1.009138429930796,0.3417,0.34537536,0.37688161000000003,0.6139068414670096,0.871743137529,0.868067777529,0.5788771853097283,-1.2378996457340846e-05,-173661120.8677728,-7270379.332456248,0.000345670481824093,0.0003441017825214218,2012.3433159458284,1994.1201883311783,4326035.848391871,176113.17260597824,11.110088734574672,0.4522923626967234,4286860.672513026,174518.34890289098,11.009479378697899,0.448196549929964,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,43,0.1566,0.17408514405440556,0.5819527666926081,0.018,0.5554825225290001,17,0.870482522529,0.1982495569820425,0.5762770730593058,0.005,0.0,31,0.1575,0.17449778348903303,0.5813660098714724,0.05,0.5941835225290001,5,0.8691835225290001,0.19654583474106155,0.5765552806651894,0.003155822,0.01196825,0.004545757,0.01542307,0.004068306,0.01450384,0.004738728,0.01588819,0.003488208,0.01286538,0.004601724,0.01554625,0.004086498,0.01453958,0.004738728,0.01588819,0.7499796715990787,0.9063082863236877,0.8053140210987282,0.9082535142417691
6,12,0.68,60.0,0.1875,2400.0,100.0,1,0.0031,0.6831,0.49250000000000005,0.49560000000000004,0.95971,0.0062926,0.0,2303.304,97.15199686068013,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.16742694519361478,2.894010933453939,1.009138429930796,0.3349,0.33854436,0.37370061,0.6113105675513879,0.897308597529,0.893664237529,0.57607108381272,1.3317340986426091e-05,172955247.02323675,7509006.497763072,0.0003456704818240931,0.00034410178252142193,2049.184082984104,2030.627337346207,4719893.895073619,199082.32559702735,12.1215916441234,0.5112815474450281,4677152.0686188685,197279.50070306996,12.011822446356213,0.5066515477763447,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,46,0.1674,0.1847145477343961,0.5795655796690576,0.018,0.5554825225290001,18,0.8884825225290001,0.20614105204978161,0.574226748782774,0.005,0.0,33,0.1675,0.18449778348903303,0.5792450804297775,0.05,0.5941835225290001,5,0.8691835225290001,0.19654583474106155,0.5765552806651894,0.003581931,0.01320723,0.005053439,0.01657237,0.004311373,0.01508821,0.005220719,0.0169121,0.003785362,0.01372405,0.005115693,0.01669446,0.004086498,0.01453958,0.005220719,0.0169121,0.7681046457449767,0.8804576471043469,0.7951087397011408,0.8398306818791687
6,12,0.68,60.0,0.1975,2510.0,100.0,1,0.0031,0.6831,0.48250000000000004,0.48560000000000003,0.95971,0.0062926,0.0,2408.8721,97.26200046096871,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.1774269451936148,2.894010933453939,1.009138429930796,0.3281,0.33171336,0.37071961000000003,0.608867481476881,0.922874057529,0.9192606975290001,0.5730461488283316,3.865591011208467e-05,62315751.79617708,2586926.545256474,0.00034567048182409306,0.0003441017825214219,2089.504163165198,2070.5822919740463,5033348.2814824935,203229.3548809695,12.926602552329078,0.5219319130324063,4987767.913890334,201388.97583645332,12.809543437182892,0.5172054671113843,"[0.523,0.609]",0.57,"[0.322,0.438]",0.38,0.0036,0.0,49,0.1782,0.191099571097892,0.5710729319275395,0.06,0.6517835225290001,4,0.9217835225290001,0.17827682984594106,0.5750586267531375,0.005,0.0,35,0.1775,0.19449778348903302,0.577022719763128,0.05,0.5941835225290001,6,0.9191835225290002,0.2231905319667091,0.5701060319915506,0.006925162,0.01914294,0.005464364,0.01734288,0.006773449,0.01935665,0.005590211,0.0175247,0.004040977,0.01442239,0.005533893,0.0174688,0.004481784,0.01541592,0.005590211,0.0175247,1.1494155859854682,1.1251682652467272,0.7934033215027335,0.8674469923815986
6,12,0.68,60.0,0.2075,2450.0,100.0,1,0.0031,0.6831,0.47250000000000003,0.4756,0.95971,0.0062926,0.0,2351.2895,97.20140287874912,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.18742694519361477,2.894010933453939,1.009138429930796,0.3213,0.32488236,0.36793861,0.6065794342046226,0.9484395175290001,0.9448571575290001,0.5697943490191867,6.360440266775825e-05,36967401.64799777,1572218.2082639236,0.0003456704818240931,0.00034410178252142193,2133.5609410535726,2114.2401059881217,5016619.438309384,207385.11659771143,12.883639678558827,0.5326047051799596,4971190.5616887575,205507.10432456067,12.766969621246467,0.5277816099189526,"[0.523,0.609]",0.57,"[0.322,0.438]",0.38,0.0036,0.0,52,0.189,0.20171308208971617,0.5675022315012848,0.06,0.6517835225290001,4,0.9217835225290001,0.17827682984594106,0.5750586267531375,0.005,0.0,37,0.1875,0.20449778348903302,0.5747014350578931,0.05,0.5941835225290001,7,0.9691835225290001,0.24983522919235662,0.5630087589319497,0.006846273,0.01844562,0.005750764,0.01769604,0.006773449,0.01935665,0.005805592,0.01764625,0.004248416,0.0149464,0.005813128,0.01777684,0.004457648,0.01502791,0.005805592,0.01764625,1.0850577411856976,1.0994280910203473,0.802560814357403,0.8464285741981499
6,12,0.68,60.0,0.2175,2530.0,100.0,1,0.0031,0.6831,0.4625,0.4656,0.95971,0.0062926,0.0,2428.0663,97.28251689074088,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.020073054806385215,0.19742694519361478,2.894010933453939,1.009138429930796,0.3145,0.31805135999999995,0.36535760999999994,0.6044481863650514,0.9740049775290001,0.9704536175290002,0.5663074756006297,8.813077253266243e-05,27550720.7099555,1134677.4472326187,0.000345670481824093,0.0003441017825214218,2181.6372798809607,2161.8810811025915,5297159.958102629,212235.16552948955,13.604121472463813,0.5450605598902516,5249190.5976327695,210313.232788136,13.480926965983002,0.5401246684536931,"[0.523,0.609]",0.57,"[0.206,0.322]",0.265,0.0036,0.0,54,0.19619999999999999,0.20878326007786363,0.564981230296554,0.06,0.6517835225290001,5,0.981783522529,0.2048295861789483,0.5664052906067983,0.005,0.0,39,0.1975,0.20935371743314146,0.5627689247028177,0.015,0.7091835225290001,17,0.9716835225290001,0.1898846604346497,0.569030822361573,0.00671772,0.01780564,0.005882063,0.01758358,0.006798677,0.01818386,0.005860516,0.01731211,0.006907049,0.01727836,0.005937364,0.01762571,0.007571815,0.01927943,0.005860516,0.01731211,1.0481909024197156,1.0775501038748199,1.0347822081110662,1.1506145980958897
