Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,1.65,11.939,0.53,295887.2318,5917.744636,Baran:1988tw,0.990242121,0.025584071,0.0089,1.6588999999999998,1.1199999999999999,1.1288999999999998,1.0,0.0,0.0,295887.2318,5917.744636,0.20837485939560302,0.01081580015348812,0.9891841998465118,0.010934060769638624,0.0011282137595189923,0.528871786240481,4.433234524286382,1.010816973370064,0.07995039473458417,0.08102038929744056,0.3619203892974406,0.6015981958894496,1.794975207794416,1.7939052132315596,0.9110077335569143,0.017082335800981258,17321239.62713597,346424.7925427194,0.04137050750372828,0.041148554693563,444.16178584449364,439.4087134920758,131421801.28487165,2628436.025697433,337.5163602667171,6.750327205334342,130015427.86396961,2600308.5572793926,333.9045239232949,6.678090478465899,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0036,0.0,146,0.5274,0.06,0.6517835225290001,19,1.821783522529,0.005,0.0,105,0.5275,0.008,0.8811835225290001,114,1.797183522529,0.5278436145302194,0.5283914251115489,0.8669137376711793,0.9195242271336311,0.5268834839732989,0.538130853173863,0.8693912437440237,0.9174636732774252,0.00743949,0.02404544,0.004255965,0.02446549,0.006739235,0.02413814,0.004149433,0.02459198,0.004019345,0.02465868,0.004197361,0.02449274,0.00412107,0.02438565,0.004149433,0.02459198,1.5524379664802963,1.5121170549090162,0.906212114071164,0.9188041197624622
26,56,1.65,11.939,0.54,283447.3858,5668.947716,Baran:1988tw,0.96314171,0.039866305,0.0089,1.6588999999999998,1.1099999999999999,1.1188999999999998,1.0,0.0,0.0,283447.3858,5668.947716,0.20837485939560302,0.01081580015348812,0.9891841998465118,0.010934060769638624,0.0011282137595189923,0.538871786240481,4.433234524286382,1.010816973370064,0.07923655192445396,0.0803026960624557,0.37190269606245574,0.6098382540169612,1.8144545106045462,1.8133883664665444,0.9080367896159609,0.016883021062754893,16788901.983028643,335778.0396605729,0.04137050750372828,0.041148554693563,475.8647359580649,470.7724034070498,134882615.40172076,2697652.308034415,346.4043938567197,6.928087877134392,133439207.05251127,2668784.1410502256,342.69744472316023,6.853948894463205,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,149,0.5382,0.018,0.5554825225290001,69,1.806482522529,0.005,0.0,107,0.5375,0.008,0.8811835225290001,116,1.813183522529,0.5394479653716076,0.5383914251115489,0.9339285404411707,0.9174081556792908,0.5542696367541396,0.5466571562860703,0.9252346133556644,0.9156366410189755,0.004120018,0.02422747,0.0044983,0.02411755,0.004265461,0.02380758,0.004368897,0.02421355,0.004180125,0.02424785,0.004423025,0.02413184,0.004268251,0.02406463,0.004368898,0.02421355,0.7180984982975716,0.7984004295448315,0.8973290434331794,0.9095021415856741
26,56,1.65,11.939,0.55,271568.9681,5431.379362,Baran:1988tw,0.957399521,0.039768903,0.0089,1.6588999999999998,1.0999999999999999,1.1088999999999998,1.0,0.0,0.0,271568.9681,5431.379362,0.20837485939560302,0.01081580015348812,0.9891841998465118,0.010934060769638624,0.0011282137595189923,0.548871786240481,4.433234524286382,1.010816973370064,0.07852270911432374,0.07958500282747084,0.3820850028274709,0.6181302474620304,1.8339338134146765,1.8328715197015293,0.9049870902468615,0.016682342019327966,16278827.504277479,325576.5500855496,0.04137050750372828,0.041148554693563,509.66119993986393,504.2072040407606,138408166.14827663,2768163.3229655325,355.4586835124659,7.109173670249318,136927030.1099355,2738540.6021987097,351.6548424462705,7.0330968489254095,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,152,0.5489999999999999,0.018,0.5554825225290001,70,1.824482522529,0.005,0.0,109,0.5475,0.008,0.8811835225290001,118,1.829183522529,0.5501363370739369,0.5483914251115489,0.9279059271905588,0.9152624036756581,0.5602874834403583,0.5551834593982775,0.9209297824750211,0.9137883223817108,0.004262592,0.02381354,0.004776707,0.02384115,0.004390288,0.02361071,0.004621638,0.02390624,0.004361948,0.02389636,0.004682429,0.02384208,0.004431357,0.0237855,0.004621639,0.02390624,0.751528710995374,0.8184890083299379,0.8878666051923024,0.8991213147574771
26,56,1.65,11.939,0.56,260128.9465,5202.57893,Baran:1988tw,1.034102523,0.042671145,0.0089,1.6588999999999998,1.0899999999999999,1.0988999999999998,1.0,0.0,0.0,260128.9465,5202.57893,0.20837485939560302,0.01081580015348812,0.9891841998465118,0.010934060769638624,0.0011282137595189923,0.5588717862404811,4.433234524286382,1.010816973370064,0.07780886630419352,0.07886730959248599,0.39246730959248605,0.6264721139783367,1.8534131162248066,1.8523546729365143,0.9018577555957455,0.016480761219725963,15783794.3910412,315675.887820824,0.04137050750372828,0.041148554693563,545.6732272453336,539.8338587707515,141945401.7365837,2838908.034731674,364.5429820801247,7.290859641602494,140426412.96706536,2808528.259341307,360.64192794936787,7.212838558987357,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,155,0.5598,0.018,0.5554825225290001,72,1.860482522529,0.005,0.0,111,0.5575,0.008,0.8811835225290001,121,1.853183522529,0.560822542016659,0.5583914251115489,0.9205205060586845,0.9130874553112919,0.5722512542008388,0.5679729140665883,0.9105222367217566,0.9109765924449423,0.004500531,0.02350076,0.005094738,0.02363866,0.004794794,0.02336126,0.004910885,0.02367198,0.00456644,0.0236063,0.00497867,0.02362886,0.004707911,0.02345392,0.004910886,0.02367198,0.7969699069279539,0.8977986553585037,0.877736964039192,0.8952323580117
26,56,1.65,11.939,0.57,249194.1361,4983.882722,Baran:1988tw,0.979156267,0.044142291,0.0089,1.6588999999999998,1.08,1.0889,1.0,0.0,0.0,249194.1361,4983.882722,0.20837485939560302,0.01081580015348812,0.9891841998465118,0.010934060769638624,0.0011282137595189923,0.568871786240481,4.433234524286382,1.010816973370064,0.07709502349406332,0.07814961635750114,0.40304961635750114,0.6348618876239943,1.8728924190349368,1.871837826171499,0.8986479098939636,0.016278696696925297,15307990.605111988,306159.81210223975,0.04137050750372829,0.04114855469356301,584.0292108165844,577.7793865781961,145536654.64660352,2910733.0929320706,373.76600747725627,7.475320149545125,143979235.0947415,2879584.7018948304,369.7662557358136,7.3953251147162735,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,158,0.5706,0.018,0.5554825225290001,73,1.878482522529,0.005,0.0,113,0.5675,0.008,0.8811835225290001,123,1.869183522529,0.5715065815169993,0.5683914251115489,0.9112564974789306,0.9108837977291594,0.5781977456884883,0.5764992171787955,0.9041524728734229,0.909076380201913,0.004915749,0.02333707,0.005455822,0.02351057,0.005127212,0.02332458,0.005239865,0.02351153,0.004795172,0.0233784,0.005315158,0.02348605,0.004914985,0.02328629,0.005239866,0.02351153,0.8613392723876967,0.9362076904387958,0.8672118720127763,0.8834050693351727
26,56,1.65,11.939,0.58,238667.4093,4773.348185,Baran:1988tw,1.055862637,0.048184208,0.0089,1.6588999999999998,1.0699999999999998,1.0788999999999997,1.0,0.0,0.0,238667.4093,4773.348185,0.20837485939560302,0.01081580015348812,0.9891841998465118,0.010934060769638624,0.0011282137595189923,0.578871786240481,4.433234524286382,1.010816973370064,0.07638118068393308,0.07743192312251627,0.41383192312251627,0.6432976940130567,1.8923717218450669,1.8913209794064838,0.895356682016876,0.01607652553169256,14845708.348455112,296914.1669068998,0.04137050750372829,0.04114855469356301,624.864199938712,618.1773915562721,149134719.7636896,2982694.3946489277,383.0065279270496,7.66013055693622,147538796.53056717,2950775.9299931657,378.9078913565388,7.578157825543177,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,160,0.5778,0.018,0.5554825225290001,74,1.896482522529,0.005,0.0,115,0.5775,0.008,0.8811835225290001,126,1.8931835225290001,0.5786280721435446,0.578391425111549,0.9036533786445884,0.9086519207835361,0.5841210102775628,0.5892886718471063,0.8967558794336932,0.9061882358858181,0.005373637,0.02333809,0.005863111,0.0234562,0.005608087,0.02336797,0.005611725,0.02342462,0.0050495,0.02320791,0.005694859,0.02341027,0.005261383,0.02312449,0.005611725,0.02342462,0.9090077604566333,0.984059934840172,0.8562888832778718,0.8799606363651267
26,56,1.65,13.539,0.01,0.0,0.0,Baran:1988tw,#DIV/0!,#DIV/0!,0.0089,1.6588999999999998,1.64,1.6488999999999998,1.0,0.0,0.0,0.0,0.0,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.008550913338312807,4.433234524286382,1.010816973370064,0.15039518324788645,0.15202697709975135,0.15212697709975134,0.3900345844918773,0.7487264992811136,0.7470947054292487,0.9725740882802956,-0.006293958428744125,-0.0,-0.0,0.02498975707753998,0.0248556870082229,39.39166492559079,38.97012610923911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,2,0.009,0.008,0.8322835225290001,-11,0.7482835225290001,0.005,0.0,1,0.0075,0.03,0.8141835225290001,-3,0.7391835225290001,0.010383071862229087,0.009033634600514259,0.9725717059183954,0.9725780264036697,0.006546306814271263,0.010032954161528721,0.9725837090267241,0.9725748520325592,0.01137477,3.93632e-05,0.009293006,2.170733e-05,0.002670486,2.363271e-12,0.008938388,2.643067e-09,0.007614209,5.069536e-06,0.009259431,2.163899e-05,0.006474804,1.27411e-09,0.008938388,2.643066e-09,1.2247186049502088,0.2987688620753862,0.8216164948459168,0.7243821542642891
26,56,1.65,13.539,0.02,136041.8983,2720.837966,Baran:1988tw,2.910867938,0.040428721,0.0089,1.6588999999999998,1.63,1.6388999999999998,1.0,0.0,0.0,136041.8983,2720.837966,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.018550913338312807,4.433234524286382,1.010816973370064,0.14947813944759447,0.151104986820779,0.151504986820779,0.38923641507543844,0.7684090030814056,0.7667821557082211,0.9725210616496125,-0.005353766404113339,-25410503.191823605,-508210.0638364721,0.02498975707753998,0.0248556870082229,39.546291955298734,39.12309844130475,5379952.628324859,107599.05256649718,13.816748908984778,0.27633497817969555,5322380.5793328695,106447.61158665738,13.668892858931457,0.2733778571786291,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,5,0.019799999999999998,0.008,0.8322835225290001,-9,0.7642835225290001,0.005,0.0,3,0.0175,0.03,0.8141835225290001,-2,0.769183522529,0.021179805450792344,0.01903363460051426,0.9725085600032656,0.9725312678566373,0.014975929991007164,0.026019772496917202,0.9725501565841325,0.9724788376768877,0.003209233,0.009043488,0.002896118,0.007993899,0.01145851,2.199144e-05,0.006796346,0.001466387,0.002653232,0.006343364,0.002881534,0.007975651,0.002330416,0.007561468,0.006796346,0.001466386,1.122035086836458,1.5187757226782173,0.846851850568737,0.8254922243958261
26,56,1.65,13.539,0.03,318537.6077,6370.752155,Baran:1988tw,1.582230756,0.019652311,0.0089,1.6588999999999998,1.6199999999999999,1.6288999999999998,1.0,0.0,0.0,318537.6077,6370.752155,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.028550913338312806,4.433234524286382,1.010816973370064,0.1485610956473025,0.15018299654180664,0.15108299654180665,0.3886939625744226,0.7880915068816976,0.7864696059871934,0.9724319006292798,-0.004411406243585708,-72207724.72795074,-1444154.4947857,0.024989757077539976,0.024855687008222896,39.80698984038411,39.38100654134012,12680023.313494159,253600.4663096902,32.56472879709584,0.6512945760441488,12544331.612496532,250886.63228931167,32.216246516444045,0.6443249304300189,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,7,0.027,0.008,0.8322835225290001,-6,0.788283522529,0.005,0.0,5,0.0275,0.03,0.8141835225290001,-1,0.799183522529,0.028376387025453198,0.02903363460051426,0.9724421632568474,0.972451200837396,0.027482415480027167,0.04200659083230574,0.9724514794551361,0.9722977238765399,0.005652896,0.00789412,0.00560032,0.00808615,0.003369293,0.008673612,0.003716453,0.007062068,0.004524619,0.007106283,0.005571625,0.008064802,0.006860887,0.009872053,0.003716453,0.007062068,0.9950673092319475,1.0655705335041366,0.8413905721324013,1.6272642907281343
26,56,1.65,13.539,0.04,514511.1709,10290.22342,Baran:1988tw,1.109791259,0.013449659,0.0089,1.6588999999999998,1.6099999999999999,1.6188999999999998,1.0,0.0,0.0,514511.1709,10290.22342,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.03855091333831281,4.433234524286382,1.010816973370064,0.14764405184701052,0.1492610062628343,0.1508610062628343,0.3884082983959461,0.8077740106819895,0.8061570562661657,0.9723059555764436,-0.0034705062555909754,-148252483.35775912,-2965049.667731467,0.024989757077539965,0.024855687008222885,40.176741192348615,39.74680110326932,20671382.15382155,413427.64315678447,53.08806908769219,1.061761381960207,20450173.17517251,409003.4635829438,52.51996205672779,1.0503992413387104,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,10,0.0378,0.008,0.8322835225290001,-4,0.804283522529,0.005,0.0,7,0.0375,0.03,0.8141835225290001,-1,0.799183522529,0.03916939918721596,0.039033634600514254,0.9723054342644638,0.972337841798948,0.03573086166020922,0.04200659083230574,0.9723538922836124,0.9722977238765399,0.00974153,0.01242433,0.009202342,0.01220989,0.006457069,0.008806908,0.007362988,0.01006233,0.007670917,0.01088253,0.009149604,0.0121724,0.006860887,0.009872053,0.007362988,0.01006233,1.041853856322535,0.8756238231077326,0.8607190201762983,0.9523948713811042
26,56,1.65,13.539,0.05,745441.3834,14908.82767,Baran:1988tw,0.893430409,0.008223316,0.0089,1.6588999999999998,1.5999999999999999,1.6088999999999998,1.0,0.0,0.0,745441.3834,14908.82767,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.04855091333831281,4.433234524286382,1.010816973370064,0.1467270080467185,0.14833901598386193,0.15083901598386193,0.3883799891650726,0.8274565144822816,0.8258445065451382,0.9721425691444954,-0.0025347141129991994,-294092883.9181618,-5881857.67915228,0.024989757077539976,0.024855687008222896,40.65903303635829,40.22393183683992,30308925.834329225,606178.5167679025,77.8391273836105,1.5567825478810504,29984583.39424125,599691.6679652729,77.00615386789048,1.5401230775644152,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,13,0.0486,0.008,0.8322835225290001,-1,0.8282835225290001,0.005,0.0,9,0.0475,0.03,0.8141835225290001,0,0.8291835225290001,0.0499601803391414,0.049033634600514256,0.9721229623930505,0.972191214028537,0.047974191392198606,0.057993409167694285,0.9721600566725257,0.9720316057139479,0.01139181,0.01656432,0.01057707,0.0159695,0.01078262,0.01397351,0.01025554,0.0140863,0.00912747,0.01446101,0.01050993,0.01591884,0.009131521,0.01555427,0.01025554,0.0140863,1.0597954251957087,1.0263051840196218,0.8854271891869331,0.9816154754922093
26,56,1.65,13.539,0.06,938047.0104,18760.94021,Baran:1988tw,0.800599535,0.006865328,0.0089,1.6588999999999998,1.5899999999999999,1.5988999999999998,1.0,0.0,0.0,938047.0104,18760.94021,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.058550913338312804,4.433234524286382,1.010816973370064,0.1458099642464265,0.14741702570488957,0.15101702570488956,0.38860909112485975,0.8471390182825735,0.8455319568241104,0.9719410762916049,-0.001607648687345442,-583490048.4066007,-11669800.969376067,0.02498975707753998,0.0248556870082229,41.25788528993454,40.816375641557286,38701835.95164923,774036.7191155005,99.39372827287438,1.987874565669404,38287679.14592619,765753.5830001567,98.33009426176893,1.9666018854450276,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,16,0.0594,0.008,0.8322835225290001,1,0.8442835225290001,0.005,0.0,11,0.0575,0.03,0.8141835225290001,1,0.8591835225290001,0.06074873186416596,0.05903363460051426,0.9718929839713981,0.9720113476356914,0.056052662209821524,0.07398022750308282,0.9719990679473716,0.9716806228013816,0.01146027,0.01983998,0.01064608,0.01906491,0.01138279,0.01694967,0.01052166,0.01755358,0.009180794,0.01755344,0.01057355,0.01900863,0.009886685,0.01987814,0.01052166,0.01755358,1.0599481728801223,1.0265298313186333,0.8939923732711552,1.0347700723130595
26,56,1.65,13.539,0.07,1078653.901,21573.07802,Baran:1988tw,0.761133853,0.006359779,0.0089,1.6588999999999998,1.5799999999999998,1.5888999999999998,1.0,0.0,0.0,1078653.901,21573.07802,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.06855091333831281,4.433234524286382,1.010816973370064,0.14489292044613453,0.14649503542591724,0.15139503542591723,0.38909514957901653,0.8668215220828656,0.8652194071030829,0.9717008042938818,-0.0006928522209084718,-1556831122.7835321,-31136622.455670644,0.024989757077539976,0.024855687008222896,41.977880536442605,41.52866606156042,45279604.59634579,905592.0919269158,116.2866981601322,2.3257339632026444,44795057.650628455,895901.1530125692,115.04228878590386,2.3008457757180776,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,19,0.0702,0.008,0.8322835225290001,4,0.8682835225290001,0.005,0.0,13,0.0675,0.03,0.8141835225290001,1,0.8591835225290001,0.07153505514379788,0.06903363460051426,0.9716132205569286,0.9717982795367756,0.06804877882077054,0.07398022750308282,0.971709257295956,0.9716806228013816,0.01252683,0.02206522,0.01155946,0.02136182,0.0116392,0.02042461,0.01099888,0.02028429,0.009953729,0.02003219,0.01147807,0.02131092,0.009886685,0.01987814,0.01099888,0.02028429,1.0601099499914042,1.0326685367918487,0.9017522688104106,0.9393807420990534
26,56,1.65,13.539,0.08,1164060.945,23281.2189,Baran:1988tw,0.751678856,0.009020146,0.0089,1.6588999999999998,1.5699999999999998,1.5788999999999997,1.0,0.0,0.0,1164060.945,23281.2189,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.07855091333831281,4.433234524286382,1.010816973370064,0.14397587664584252,0.14557304514694486,0.15197304514694485,0.38983720339001104,0.8865040258831576,0.8849068573820553,0.9714210727633571,0.00020625584121837135,5643772016.946477,112875440.33892953,0.024989757077539983,0.024855687008222903,42.82419514996049,42.36592407741691,49849973.07512742,996999.4615025484,128.02427989280383,2.5604855978560765,49316517.61735619,986330.3523471237,126.65426409092721,2.533085281818544,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0036,0.0,21,0.0774,0.008,0.8322835225290001,6,0.8842835225290001,0.005,0.0,15,0.0775,0.03,0.8141835225290001,2,0.889183522529,0.07872470009770183,0.07903363460051425,0.9713976707443374,0.9715520534360615,0.07596736723500619,0.08996704583847132,0.9714831655951927,0.9712449590979803,0.01323553,0.02289433,0.01253393,0.02275402,0.01247919,0.02199942,0.01204282,0.02215613,0.01089093,0.02179395,0.01244682,0.02272179,0.01129569,0.0224357,0.01204282,0.02215613,1.0317862686153725,1.0136346092628479,0.914494680437083,0.9781835545664735
26,56,1.65,13.539,0.09,1197298.547,23945.97094,Baran:1988tw,0.750857004,0.008936785,0.0089,1.6588999999999998,1.5599999999999998,1.5688999999999997,1.0,0.0,0.0,1197298.547,23945.97094,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.0885509133383128,4.433234524286382,1.010816973370064,0.14305883284555052,0.14465105486797253,0.15275105486797252,0.3908337944292593,0.9061865296834496,0.9045943076610277,0.9711011936709748,0.0010864221031855739,1102056505.928329,22041130.118566576,0.024989757077539983,0.024855687008222903,43.802631830721594,43.33389029339665,52444827.44569892,1048896.5489139783,134.68836297502446,2.693767259500489,51883603.884141214,1037672.0776828242,133.24703336349154,2.6649406672698306,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,24,0.0882,0.008,0.8322835225290001,9,0.908283522529,0.005,0.0,17,0.08750000000000001,0.008,0.8541835225290001,6,0.9061835225290001,0.08950731270116563,0.0886502259503857,0.971028278002846,0.9708489593173187,0.08773066594325585,0.0777104851146735,0.9710930838141212,0.9712519666421591,0.01387581,0.0231189,0.01313724,0.02320584,0.0135519,0.0231238,0.01284522,0.02307969,0.01520006,0.0224533,0.01305262,0.02320534,0.01486204,0.02275815,0.01284522,0.02307969,1.0280696464677486,1.0289117921581545,1.071849670234326,1.0700102737204622
26,56,1.65,13.539,0.1,1185283.801,23705.67602,Baran:1988tw,0.762686539,0.00919611,0.0089,1.6588999999999998,1.5499999999999998,1.5588999999999997,1.0,0.0,0.0,1185283.801,23705.67602,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.09855091333831281,4.433234524286382,1.010816973370064,0.14214178904525854,0.14372906458900017,0.15372906458900018,0.3920829817640651,0.9258690334837416,0.92428175794,0.9707404713747949,0.0019445984230838935,609526258.4448084,12190525.168896167,0.024989757077539976,0.024855687008222896,44.91965361306976,44.438958581500295,53242537.77410271,1064850.755482054,136.73703590415596,2.7347407180831187,52672777.739962235,1053455.5547992447,135.27378299582233,2.7054756599164462,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,27,0.09899999999999999,0.008,0.8322835225290001,11,0.924283522529,0.005,0.0,19,0.0975,0.008,0.8541835225290001,8,0.922183522529,0.10028770073629545,0.0986502259503857,0.9706000049383186,0.9704345511531168,0.09549850402252813,0.08623678822688066,0.9707978326420145,0.9709423944810652,0.01393873,0.02220978,0.01331149,0.02277763,0.01391201,0.02306247,0.01323485,0.0230923,0.01478921,0.0212587,0.01323804,0.02281825,0.01520655,0.02285226,0.01323485,0.0230923,1.014420386333848,1.0244982961916163,1.031521146280751,1.0675413891344516
26,56,1.65,13.539,0.11,1136777.481,22735.54962,Baran:1988tw,0.775877438,0.009852412,0.0089,1.6588999999999998,1.5399999999999998,1.5488999999999997,1.0,0.0,0.0,1136777.481,22735.54962,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.10855091333831281,4.433234524286382,1.010816973370064,0.14122474524496656,0.14280707431002782,0.15490707431002781,0.393582360262789,0.9455515372840336,0.9439692082189723,0.9703382026536067,0.0027779761130352055,409210675.23433864,8184213.504686775,0.02498975707753998,0.0248556870082229,46.1824194107588,45.68821124638084,52499134.40424789,1049982.688084958,134.82783364737412,2.6965566729474824,51937329.69205668,1038746.5938411336,133.38501152969175,2.6677002305938355,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,30,0.1098,0.008,0.8322835225290001,13,0.940283522529,0.005,0.0,21,0.1075,0.008,0.8541835225290001,11,0.9461835225290001,0.11106586557937703,0.10865022595038569,0.9701080378085946,0.9699763046261913,0.10320840767322392,0.09902624289519149,0.9704732142018008,0.9704181127701851,0.01347648,0.02046462,0.01308187,0.02163315,0.0139693,0.02244034,0.01320197,0.02229393,0.0140076,0.01955675,0.01302614,0.0217179,0.01499638,0.02177799,0.01320197,0.02229393,0.993237539201014,1.0308724317117932,0.9962555655864701,1.0574160532465906
26,56,1.65,13.539,0.12,1061170.785,21223.4157,Baran:1988tw,0.832099802,0.007812126,0.0089,1.6588999999999998,1.5299999999999998,1.5388999999999997,1.0,0.0,0.0,1061170.785,21223.4157,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.1185509133383128,4.433234524286382,1.010816973370064,0.14030770144467458,0.14188508403105546,0.15628508403105545,0.39532908320923654,0.9652340410843254,0.9636566584979445,0.9698936767461593,0.003584014389981216,296084409.6961233,5921688.1939224675,0.02498975707753997,0.024855687008222892,47.59882116747372,47.089455778308945,50510478.4233627,1010209.5684672542,129.72058415049577,2.5944116830099158,49969954.75349089,999399.0950698178,128.33241582599004,2.5666483165198013,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,32,0.11699999999999999,0.008,0.8322835225290001,16,0.9642835225290001,0.005,0.0,23,0.11750000000000001,0.008,0.8541835225290001,13,0.9621835225290001,0.11825007438040558,0.1186502259503857,0.9697418618569614,0.9694743444045131,0.11466741736890318,0.10755254600739872,0.9699284505606576,0.9700287436106534,0.01293445,0.01898115,0.0125179,0.01996402,0.01353375,0.0206303,0.01280063,0.0208883,0.01300664,0.01765148,0.01248195,0.02008593,0.014457,0.02048962,0.01280063,0.0208883,0.9963301472669156,1.023240414208151,0.9698876567643435,1.0558832914455796
26,56,1.65,13.539,0.13,967624.5752,19352.4915,Baran:1988tw,0.840201893,0.008402019,0.0089,1.6588999999999998,1.52,1.5289,1.0,0.0,0.0,967624.5752,19352.4915,0.23630012742751225,0.013894603034727133,0.9861053969652729,0.014090383317531372,0.0014490866616871934,0.1285509133383128,4.433234524286382,1.010816973370064,0.1393906576443826,0.14096309375208313,0.15786309375208313,0.39731988844265415,0.9849165448846173,0.9833441087769168,0.9694061753962193,0.004360462569558081,221908698.8512014,4438173.976106694,0.024989757077539972,0.024855687008222892,49.17752268366094,48.65126326450877,47585379.496165775,951707.5897266056,122.20836978670411,2.4441673952288934,47076157.94926366,941523.1587906682,120.900591310078,2.418011825701777,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,35,0.1278,0.008,0.8322835225290001,18,0.9802835225290001,0.005,0.0,25,0.1275,0.008,0.8541835225290001,16,0.9861835225290001,0.1290245369579779,0.1286502259503857,0.96913031527449,0.9689288068455764,0.12223797237558098,0.12034200067570955,0.9695245366720927,0.9693851103696425,0.01190309,0.01660034,0.01174327,0.01810049,0.01298342,0.01910836,0.01212848,0.01912659,0.01191768,0.01577442,0.01172688,0.01825092,0.01326918,0.018126,0.01212848,0.01912659,0.9720311017443513,1.0346022298990425,0.9506574532116091,1.0245893848823822
