Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,0.2497,90,0.04366,26790.4525,826.5740453,Altemus:1973
26,56,0.2497,90,0.05391,32057.6165,984.5534516,Altemus:1973
26,56,0.2497,90,0.06417,33907.916,1041.996154,Altemus:1973
26,56,0.2497,90,0.07442,36256.668,1114.140793,Altemus:1973
26,56,0.2497,90,0.08469,36179.983,1115.095255,Altemus:1973
26,56,0.2497,90,0.09492,34420.61,1143.242503,Altemus:1973
26,56,0.2497,90,0.10521,26609.695,871.4339958,Altemus:1973
26,56,0.2497,90,0.12109,18848.0775,715.4592538,Altemus:1973
26,56,0.2497,90,0.13085,15502.4205,571.7102787,Altemus:1973
26,56,0.2497,90,0.14158,13132.854,575.1999293,Altemus:1973
26,56,0.2497,90,0.15142,11066.741,530.7072202,Altemus:1973
26,56,0.2497,90,0.15759,10102.15325,586.5695,Altemus:1973
26,56,0.2497,90,0.16376,8876.50785,704.310096,Altemus:1973
26,56,0.2497,90,0.1699,9387.3395,939.5549805,Altemus:1973
26,56,0.2497,90,0.17617,10512.08935,1310.81281,Altemus:1973
26,56,0.2497,90,0.18233,10798.23395,1852.834057,Altemus:1973
26,56,0.2497,90,0.1885,14382.8195,2696.594383,Altemus:1973
26,56,0.2988,90,0.01174,3118.29274,107.9901404,Altemus:1973
26,56,0.2988,90,0.02222,5824.09212,166.2302655,Altemus:1973
26,56,0.2988,90,0.03271,8743.16462,186.2949594,Altemus:1973
26,56,0.2988,90,0.04324,11334.2677,224.0923804,Altemus:1973
26,56,0.2988,90,0.05377,14083.879,271.1078261,Altemus:1973
26,56,0.2988,90,0.06431,16941.9868,323.2094032,Altemus:1973
26,56,0.2988,90,0.07486,19047.8522,359.7617868,Altemus:1973
26,56,0.2988,90,0.08544,20086.3187,381.2090857,Altemus:1973
26,56,0.2988,90,0.0945,21333.5118,402.6713879,Altemus:1973
26,56,0.2988,90,0.10661,21280.8135,408.6884848,Altemus:1973
26,56,0.2988,90,0.11531,20332.2441,390.0784125,Altemus:1973
26,56,0.2988,90,0.12778,17752.094,362.3949029,Altemus:1973
26,56,0.2988,90,0.13382,16024.4164,401.2640803,Altemus:1973
26,56,0.2988,90,0.13838,15039.6815,323.9253849,Altemus:1973
26,56,0.2988,90,0.14901,12519.4628,288.2743732,Altemus:1973
26,56,0.2988,90,0.15962,10806.2514,266.5339272,Altemus:1973
26,56,0.2988,90,0.17024,9197.4033,249.079136,Altemus:1973
26,56,0.2988,90,0.18085,8676.20678,252.0304462,Altemus:1973
26,56,0.2988,90,0.19146,8136.10087,273.903528,Altemus:1973
26,56,0.2988,90,0.20415,8576.18334,374.6159125,Altemus:1973
26,56,0.2988,90,0.213,9132.92538,507.4414159,Altemus:1973
26,56,0.2988,90,0.22184,10034.47963,867.3905744,Altemus:1973
26,56,0.2988,90,0.22745,11392.1325,1077.08546,Altemus:1973
26,56,0.2988,90,0.23414,12264.2377,1669.250998,Altemus:1973
26,56,0.3208,90,0.00521,340.062856,38.48196189,Altemus:1973
26,56,0.3208,90,0.02332,3828.57426,127.7395141,Altemus:1973
26,56,0.3208,90,0.03415,6233.14062,178.2591423,Altemus:1973
26,56,0.3208,90,0.04428,8221.2298,219.2440914,Altemus:1973
26,56,0.3208,90,0.05501,10902.5273,271.7601727,Altemus:1973
26,56,0.3208,90,0.06528,12996.5941,318.2705181,Altemus:1973
26,56,0.3208,90,0.07599,14640.4153,354.5539205,Altemus:1973
26,56,0.3208,90,0.0865,16393.6122,425.0235207,Altemus:1973
26,56,0.3208,90,0.09706,17386.4887,435.416321,Altemus:1973
26,56,0.3208,90,0.1075,17713.5539,458.6901666,Altemus:1973
26,56,0.3208,90,0.11817,17842.0438,480.1053391,Altemus:1973
26,56,0.3208,90,0.12874,16787.5771,468.5084453,Altemus:1973
26,56,0.3208,90,0.13935,15690.6344,467.8177378,Altemus:1973
26,56,0.3208,90,0.14992,13448.9635,435.3817457,Altemus:1973
26,56,0.3208,90,0.16053,11467.4581,394.760277,Altemus:1973
26,56,0.3208,90,0.17112,9942.35732,370.099712,Altemus:1973
26,56,0.3208,90,0.18174,8952.56033,349.9380243,Altemus:1973
26,56,0.3208,90,0.19233,8341.11831,356.6445618,Altemus:1973
26,56,0.3208,90,0.20297,8019.04404,337.0605433,Altemus:1973
26,56,0.3208,90,0.21356,8588.6472,383.9116228,Altemus:1973
26,56,0.3208,90,0.23479,9272.72318,623.7491264,Altemus:1973
26,56,0.3208,90,0.25569,12925.4468,1685.309328,Altemus:1973
26,56,0.3488,90,0.00971,863.377801,17.22829034,Altemus:1973
26,56,0.3488,90,0.0153,1012.887122,27.48891146,Altemus:1973
26,56,0.3488,90,0.02537,2289.0348,50.72751342,Altemus:1973
26,56,0.3488,90,0.05631,7305.51276,151.707361,Altemus:1973
26,56,0.3488,90,0.0856,13410.8988,221.9875939,Altemus:1973
26,56,0.3488,90,0.09665,14079.0728,232.4205327,Altemus:1973
26,56,0.3488,90,0.10218,14463.8117,333.568594,Altemus:1973
26,56,0.3488,90,0.11232,14920.7565,348.2210085,Altemus:1973
26,56,0.3488,90,0.12245,14663.1862,364.9903158,Altemus:1973
26,56,0.3488,90,0.13259,14121.1031,379.9530816,Altemus:1973
26,56,0.3488,90,0.14279,13367.7908,394.2755643,Altemus:1973
26,56,0.3488,90,0.15306,12337.5096,339.3356797,Altemus:1973
26,56,0.3488,90,0.16326,9947.27877,271.7578148,Altemus:1973
26,56,0.3488,90,0.17346,8674.19176,259.2035372,Altemus:1973
26,56,0.3488,90,0.18373,8298.29,255.2788282,Altemus:1973
26,56,0.3488,90,0.19406,7754.0515,249.9990508,Altemus:1973
26,56,0.3488,90,0.2044,7504.99503,294.9499669,Altemus:1973
26,56,0.3488,90,0.2146,7983.92491,421.3225957,Altemus:1973
26,56,0.3488,90,0.225,8816.12485,2677.583809,Altemus:1973
26,56,0.3488,90,0.23526,9537.21392,359.4692755,Altemus:1973
26,56,0.3488,90,0.24553,10575.36233,443.9532683,Altemus:1973
26,56,0.3488,90,0.2558,11921.5174,708.7321596,Altemus:1973
26,56,0.3488,90,0.26613,12022.8212,913.4697187,Altemus:1973
26,56,0.3488,90,0.27337,13252.4769,1316.848672,Altemus:1973
26,56,0.3488,90,0.28048,14283.8358,1985.238672,Altemus:1973
26,56,0.3726,90,0.01074,191.084994,12.59766034,Altemus:1973
26,56,0.3726,90,0.04391,2894.59404,67.41269338,Altemus:1973
26,56,0.3726,90,0.07438,7041.375,132.588723,Altemus:1973
26,56,0.3726,90,0.10499,11207.8206,157.0420994,Altemus:1973
26,56,0.3726,90,0.13572,12427.6428,234.421238,Altemus:1973
26,56,0.3726,90,0.15619,11663.5896,245.0154722,Altemus:1973
26,56,0.3726,90,0.17666,9456.13134,224.9696837,Altemus:1973
26,56,0.3726,90,0.1972,6852.71736,204.8743254,Altemus:1973
26,56,0.3726,90,0.2178,6629.6466,191.1218407,Altemus:1973
26,56,0.3726,90,0.23833,7559.82504,230.0348986,Altemus:1973
26,56,0.3726,90,0.25893,8726.79852,289.5137017,Altemus:1973
26,56,0.3726,90,0.27947,10043.51004,415.7890668,Altemus:1973
26,56,0.3726,90,0.28987,10577.9376,617.1608234,Altemus:1973
26,56,0.3726,90,0.30013,11345.0634,966.5469946,Altemus:1973
26,56,0.3726,90,0.3104,12521.8692,1699.662682,Altemus:1973
26,56,0.1003,140,0.00189,19163.6313,6070.066355,Altemus:1973
26,56,0.1003,140,0.00448,20891.8778,6622.125976,Altemus:1973
26,56,0.1003,140,0.00913,16033.1987,5082.431448,Altemus:1973
26,56,0.1003,140,0.01463,20625.8479,6538.14926,Altemus:1973
26,56,0.1003,140,0.01992,21780.9611,6905.188209,Altemus:1973
26,56,0.1003,140,0.02519,25016.2891,7930.8289,Altemus:1973
26,56,0.1003,140,0.03047,26882.9217,8523.995103,Altemus:1973
26,56,0.1003,140,0.03576,28721.7507,9109.834553,Altemus:1973
26,56,0.1003,140,0.04105,28773.5665,9132.3838,Altemus:1973
26,56,0.1305,140,0.00314,3223.773,223.4169485,Altemus:1973
26,56,0.1305,140,0.0062,933.7986,120.2633561,Altemus:1973
26,56,0.1305,140,0.00886,8892.20556,548.890486,Altemus:1973
26,56,0.1305,140,0.01239,10202.3208,616.9177345,Altemus:1973
26,56,0.1305,140,0.02354,16790.6592,1013.976915,Altemus:1973
26,56,0.1305,140,0.02879,18682.4988,1127.744371,Altemus:1973
26,56,0.1305,140,0.03406,20513.7324,1238.043771,Altemus:1973
26,56,0.1305,140,0.04172,22899.744,1388.603829,Altemus:1973
26,56,0.1305,140,0.04463,24270.372,1471.414448,Altemus:1973
26,56,0.1305,140,0.04992,24681.5604,1499.290111,Altemus:1973
26,56,0.1305,140,0.0552,24499.7424,1492.968178,Altemus:1973
26,56,0.1305,140,0.06051,20736.576,1276.65778,Altemus:1973
26,56,0.1305,140,0.0658,18659.1888,1166.416408,Altemus:1973
26,56,0.1305,140,0.07109,15203.7144,989.7392228,Altemus:1973
26,56,0.1603,140,0.00516,2420.06088,132.0304528,Altemus:1973
26,56,0.1603,140,0.01117,4924.722,260.8708235,Altemus:1973
26,56,0.1603,140,0.0216,9691.9764,499.5843934,Altemus:1973
26,56,0.1603,140,0.03212,13244.7748,677.9953956,Altemus:1973
26,56,0.1603,140,0.04266,16574.2368,845.6748442,Altemus:1973
26,56,0.1603,140,0.05323,18697.4764,954.7148979,Altemus:1973
26,56,0.1603,140,0.06382,19583.6176,1003.192098,Altemus:1973
26,56,0.1603,140,0.07449,18125.2412,936.9675897,Altemus:1973
26,56,0.1603,140,0.08506,13760.404,732.2654444,Altemus:1973
26,56,0.1603,140,0.09565,10715.0012,608.7879151,Altemus:1973
26,56,0.19,140,0.00653,1333.7316,48.61474493,Altemus:1973
26,56,0.19,140,0.01551,3915.8259,121.4043272,Altemus:1973
26,56,0.19,140,0.0292,7723.7052,235.7016086,Altemus:1973
26,56,0.19,140,0.04057,10724.892,328.8698976,Altemus:1973
26,56,0.19,140,0.0511,12778.203,388.5649344,Altemus:1973
26,56,0.19,140,0.06167,14799.537,448.6479023,Altemus:1973
26,56,0.19,140,0.07227,15764.661,480.8574249,Altemus:1973
26,56,0.19,140,0.08285,15418.728,478.5306701,Altemus:1973
26,56,0.19,140,0.09351,13719.102,441.0358141,Altemus:1973
26,56,0.19,140,0.10411,10478.766,364.4949354,Altemus:1973
26,56,0.19,140,0.11472,8104.0377,318.790339,Altemus:1973
26,56,0.19,140,0.12532,7382.811,338.4237848,Altemus:1973
26,56,0.2203,140,0.00642,457.53904,30.72222404,Altemus:1973
26,56,0.2203,140,0.01453,2050.71552,84.05012634,Altemus:1973
26,56,0.2203,140,0.02472,3956.38488,142.3608197,Altemus:1973
26,56,0.2203,140,0.03491,5538.3104,190.3222963,Altemus:1973
26,56,0.2203,140,0.04512,7543.61664,282.2338764,Altemus:1973
26,56,0.2203,140,0.05535,9386.54416,340.6900015,Altemus:1973
26,56,0.2203,140,0.06558,10979.3152,392.1698436,Altemus:1973
26,56,0.2203,140,0.07583,11711.1344,419.9225736,Altemus:1973
26,56,0.2203,140,0.08609,12537.2184,450.8708192,Altemus:1973
26,56,0.2203,140,0.09637,12842.312,468.12961,Altemus:1973
26,56,0.2203,140,0.10662,11158.7224,430.3336426,Altemus:1973
26,56,0.2203,140,0.1169,9848.74576,346.9040196,Altemus:1973
26,56,0.2203,140,0.12717,8595.63208,319.1236866,Altemus:1973
26,56,0.2203,140,0.13745,7029.01192,285.4133713,Altemus:1973
26,56,0.2203,140,0.14772,5710.72376,266.7262468,Altemus:1973
26,56,0.2203,140,0.15808,4919.81168,288.5328965,Altemus:1973
26,56,0.2498,140,0.00491,23.033536,2.631645875,Altemus:1973
26,56,0.2498,140,0.01091,497.532488,22.44027358,Altemus:1973
26,56,0.2498,140,0.02659,2146.2146,64.0756934,Altemus:1973
26,56,0.2498,140,0.04232,3937.5992,106.1628155,Altemus:1973
26,56,0.2498,140,0.05809,5824.88928,150.0397731,Altemus:1973
26,56,0.2498,140,0.07389,7766.7218,202.9095546,Altemus:1973
26,56,0.2498,140,0.08974,9476.08998,244.2472223,Altemus:1973
26,56,0.2498,140,0.10028,9558.20778,249.0301662,Altemus:1973
26,56,0.2498,140,0.11087,9465.54646,250.5723142,Altemus:1973
26,56,0.2498,140,0.12144,8996.86672,233.5663698,Altemus:1973
26,56,0.2498,140,0.13205,8159.46792,230.769574,Altemus:1973
26,56,0.2498,140,0.14266,6622.95264,202.9091043,Altemus:1973
26,56,0.2498,140,0.15332,5692.38562,188.9133813,Altemus:1973
26,56,0.2498,140,0.16394,4445.20886,169.7541295,Altemus:1973
26,56,0.2498,140,0.17456,4349.50614,180.3894418,Altemus:1973
26,56,0.2498,140,0.18517,4167.02214,184.6825492,Altemus:1973
26,56,0.291,140,0.01381,102.2811284,6.697489329,Altemus:1973
26,56,0.291,140,0.02934,590.2589,19.76232022,Altemus:1973
26,56,0.291,140,0.04648,1568.76104,43.33904212,Altemus:1973
26,56,0.291,140,0.06223,2766.09212,70.27784193,Altemus:1973
26,56,0.291,140,0.07801,4149.70204,108.9125094,Altemus:1973
26,56,0.291,140,0.09384,5604.15328,137.4858338,Altemus:1973
26,56,0.291,140,0.1097,6398.2732,173.7619082,Altemus:1973
26,56,0.291,140,0.12556,6964.38864,198.3904949,Altemus:1973
26,56,0.291,140,0.14143,6812.35148,206.0798305,Altemus:1973
26,56,0.291,140,0.15733,6386.79096,200.8316354,Altemus:1973
26,56,0.291,140,0.17058,5282.44552,176.2500828,Altemus:1973
26,56,0.291,140,0.18393,4441.57648,133.8189539,Altemus:1973
26,56,0.291,140,0.19454,4108.89908,133.8018673,Altemus:1973
26,56,0.291,140,0.20515,4200.44944,142.4736708,Altemus:1973
26,56,0.291,140,0.21574,4553.4258,160.6107937,Altemus:1973
26,56,0.291,140,0.22637,5031.78412,191.3992114,Altemus:1973
26,56,0.3299,140,0.01174,6.57069936,1.904478804,Altemus:1973
26,56,0.3299,140,0.02181,20.184464,4.943880531,Altemus:1973
26,56,0.3299,140,0.03195,95.414872,11.12318673,Altemus:1973
26,56,0.3299,140,0.04208,244.83888,18.48389867,Altemus:1973
26,56,0.3299,140,0.05222,492.265024,27.38385912,Altemus:1973
26,56,0.3299,140,0.06242,834.934824,37.4600692,Altemus:1973
26,56,0.3299,140,0.07262,1332.44096,50.00152398,Altemus:1973
26,56,0.3299,140,0.08282,1824.21136,61.70763652,Altemus:1973
26,56,0.3299,140,0.09302,2645.09696,80.04840273,Altemus:1973
26,56,0.3299,140,0.10323,3154.74992,98.62676119,Altemus:1973
26,56,0.3299,140,0.11349,3804.60976,109.1693167,Altemus:1973
26,56,0.3299,140,0.12369,4536.84352,130.5317305,Altemus:1973
26,56,0.3299,140,0.13396,4810.78912,135.2753668,Altemus:1973
26,56,0.3299,140,0.14423,5106.5172,146.3020782,Altemus:1973
26,56,0.3299,140,0.1545,5356.77792,150.472965,Altemus:1973
26,56,0.3299,140,0.16476,5208.2956,149.4095042,Altemus:1973
26,56,0.3299,140,0.17503,5053.15488,152.1908642,Altemus:1973
26,56,0.3299,140,0.1853,4491.18592,146.2692687,Altemus:1973
26,56,0.3299,140,0.19557,3994.46928,137.2798287,Altemus:1973
26,56,0.3299,140,0.20583,3857.02088,136.8183394,Altemus:1973
26,56,0.3299,140,0.21617,3481.29688,136.0039167,Altemus:1973
26,56,0.3299,140,0.22643,3641.00336,145.6426528,Altemus:1973
26,56,0.3299,140,0.23683,3758.09608,156.0523725,Altemus:1973
26,56,0.3299,140,0.2471,4291.90952,176.6815636,Altemus:1973
26,56,0.3299,140,0.25737,4932.9232,206.4135249,Altemus:1973
26,56,0.3299,140,0.2677,6087.77512,267.0538108,Altemus:1973
26,56,0.3686,140,0.0299,8.873541,2.211927122,Altemus:1973
26,56,0.3686,140,0.05011,65.1018213,6.272363264,Altemus:1973
26,56,0.3686,140,0.07045,286.309359,14.14930208,Altemus:1973
26,56,0.3686,140,0.09085,753.916986,34.20585761,Altemus:1973
26,56,0.3686,140,0.11125,1598.86224,54.66088845,Altemus:1973
26,56,0.3686,140,0.13172,2474.93259,78.84959426,Altemus:1973
26,56,0.3686,140,0.15219,3577.85145,102.9099417,Altemus:1973
26,56,0.3686,140,0.16325,3714.70077,112.8375407,Altemus:1973
26,56,0.3686,140,0.17273,4002.5718,127.4587649,Altemus:1973
26,56,0.3686,140,0.18339,3964.11678,129.9258391,Altemus:1973
26,56,0.3686,140,0.19326,3816.16425,124.4540085,Altemus:1973
26,56,0.3686,140,0.20379,3620.63943,121.7459097,Altemus:1973
26,56,0.3686,140,0.2138,3537.13968,125.8128299,Altemus:1973
26,56,0.3686,140,0.2344,2960.13384,115.1641292,Altemus:1973
26,56,0.3686,140,0.25493,3056.72274,123.1715122,Altemus:1973
26,56,0.3686,140,0.2756,3954.36762,154.7137015,Altemus:1973
26,56,0.3686,140,0.28587,4438.84671,174.2896432,Altemus:1973
26,56,0.3686,140,0.29613,5078.95128,202.9846887,Altemus:1973
26,56,0.3686,140,0.3064,6072.01155,258.2143954,Altemus:1973
26,56,0.1009,160,0.00091,1513.46682,245.76,Altemus:1973
26,56,0.1009,160,0.0022,3244.84542,232.78,Altemus:1973
26,56,0.1009,160,0.00506,5863.9392,260.24,Altemus:1973
26,56,0.1009,160,0.01017,8821.99683,328.3,Altemus:1973
26,56,0.1009,160,0.01537,12919.4424,409.44,Altemus:1973
26,56,0.1009,160,0.02061,15226.7436,468.41,Altemus:1973
26,56,0.1009,160,0.02623,19069.5375,552.69,Altemus:1973
26,56,0.1009,160,0.03136,21414.7521,617.14,Altemus:1973
26,56,0.1009,160,0.03656,22831.0884,680.96,Altemus:1973
26,56,0.1009,160,0.04159,23640.8103,744.33,Altemus:1973
26,56,0.1507,160,0.00291,322.706223,36.213,Altemus:1973
26,56,0.1507,160,0.0066,1568.8926,54.899,Altemus:1973
26,56,0.1507,160,0.01271,3474.13122,97.339,Altemus:1973
26,56,0.1507,160,0.01791,5620.93236,126.87,Altemus:1973
26,56,0.1507,160,0.02311,7589.26971,151.41,Altemus:1973
26,56,0.1507,160,0.02833,9093.7998,169.93,Altemus:1973
26,56,0.1507,160,0.03356,10742.13,190.34,Altemus:1973
26,56,0.1507,160,0.03882,11682.7434,204.1,Altemus:1973
26,56,0.1507,160,0.04409,12667.5891,218.66,Altemus:1973
26,56,0.1507,160,0.04937,13903.3854,235.12,Altemus:1973
26,56,0.1507,160,0.05464,14773.5882,249.61,Altemus:1973
26,56,0.1507,160,0.06036,14900.8689,260.46,Altemus:1973
26,56,0.1507,160,0.06549,14356.5408,264.5,Altemus:1973
26,56,0.1507,160,0.07073,13699.3752,271.69,Altemus:1973
26,56,0.1507,160,0.07593,12546.6273,273.96,Altemus:1973
26,56,0.1507,160,0.08121,10976.832,272.56,Altemus:1973
26,56,0.1507,160,0.08647,9119.0754,269.62,Altemus:1973
26,56,0.1754,160,0.00228,74.1974265,23.515,Altemus:1973
26,56,0.1754,160,0.00377,261.142083,21.7724,Altemus:1973
26,56,0.1754,160,0.01437,2973.94515,78.223,Altemus:1973
26,56,0.1754,160,0.02585,5694.41214,129.16,Altemus:1973
26,56,0.1754,160,0.03643,8030.32893,160.64,Altemus:1973
26,56,0.1754,160,0.04702,10498.401,192.31,Altemus:1973
26,56,0.1754,160,0.05763,12255.9579,218.42,Altemus:1973
26,56,0.1754,160,0.06855,12798.4806,262.96,Altemus:1973
26,56,0.1754,160,0.07929,12657.6594,250.16,Altemus:1973
26,56,0.1754,160,0.08979,10896.4917,249.77,Altemus:1973
26,56,0.1754,160,0.10031,8971.66449,251.18,Altemus:1973
26,56,0.1754,160,0.11102,7285.6917,258.15,Altemus:1973
26,56,0.2008,160,0.00264,295.553007,23.967,Altemus:1973
26,56,0.2008,160,0.00582,299.452671,23.948,Altemus:1973
26,56,0.2008,160,0.01486,1931.59746,55.627,Altemus:1973
26,56,0.2008,160,0.02596,3793.77729,93.176,Altemus:1973
26,56,0.2008,160,0.03618,5464.58472,116.21,Altemus:1973
26,56,0.2008,160,0.04631,6954.58134,136.2,Altemus:1973
26,56,0.2008,160,0.05638,8529.07068,156.84,Altemus:1973
26,56,0.2008,160,0.06663,9778.9491,175.41,Altemus:1973
26,56,0.2008,160,0.07706,10416.2553,190.06,Altemus:1973
26,56,0.2008,160,0.08732,10290.78,199.19,Altemus:1973
26,56,0.2008,160,0.09759,9880.9542,206.55,Altemus:1973
26,56,0.2008,160,0.10782,8558.4987,205.82,Altemus:1973
26,56,0.2008,160,0.11755,6341.01615,193.88,Altemus:1973
26,56,0.2008,160,0.12839,5437.23291,200.01,Altemus:1973
26,56,0.2008,160,0.13792,4284.48501,209.25,Altemus:1973
26,56,0.2251,160,0.00635,680.202504,25.978,Altemus:1973
26,56,0.2251,160,0.01097,659.304999,25.952,Altemus:1973
26,56,0.2251,160,0.02267,1957.77576,53.615,Altemus:1973
26,56,0.2251,160,0.03319,3230.04114,71.399,Altemus:1973
26,56,0.2251,160,0.04374,4481.0028,87.186,Altemus:1973
26,56,0.2251,160,0.05431,5877.29916,103.37,Altemus:1973
26,56,0.2251,160,0.06486,6951.78297,116.73,Altemus:1973
26,56,0.2251,160,0.07545,8057.04885,130.5,Altemus:1973
26,56,0.2251,160,0.08605,8826.32979,142.8,Altemus:1973
26,56,0.2251,160,0.09665,9012.01518,151.53,Altemus:1973
26,56,0.2251,160,0.10725,8781.01425,157.79,Altemus:1973
26,56,0.2251,160,0.11744,7892.12556,158.94,Altemus:1973
26,56,0.2251,160,0.12871,6460.98498,155.79,Altemus:1973
26,56,0.2251,160,0.1393,5474.96577,154.96,Altemus:1973
26,56,0.2251,160,0.14988,4672.28493,159.43,Altemus:1973
26,56,0.2251,160,0.16033,4330.70325,173.3,Altemus:1973
26,56,0.2503,160,0.00406,18.7183872,6.5653,Altemus:1973
26,56,0.2503,160,0.01411,407.38851,32.115,Altemus:1973
26,56,0.2503,160,0.02378,1089.01728,54.049,Altemus:1973
26,56,0.2503,160,0.03311,1721.53917,68.469,Altemus:1973
26,56,0.2503,160,0.04203,2417.15979,69.785,Altemus:1973
26,56,0.2503,160,0.0507,3229.68006,82.724,Altemus:1973
26,56,0.2503,160,0.05915,4046.62356,79.902,Altemus:1973
26,56,0.2503,160,0.06706,4741.61229,86.125,Altemus:1973
26,56,0.2503,160,0.0747,5542.39746,95.295,Altemus:1973
26,56,0.2503,160,0.08206,6248.85048,103.61,Altemus:1973
26,56,0.2503,160,0.08913,6793.7202,110.67,Altemus:1973
26,56,0.2503,160,0.09568,6962.43483,114.94,Altemus:1973
26,56,0.2503,160,0.10172,7304.19705,120.25,Altemus:1973
26,56,0.2503,160,0.10891,7115.89383,123.03,Altemus:1973
26,56,0.2503,160,0.11608,7319.81376,128.59,Altemus:1973
26,56,0.2503,160,0.12326,6652.62819,127.95,Altemus:1973
26,56,0.2503,160,0.13044,6483.46221,130.98,Altemus:1973
26,56,0.2503,160,0.13765,5934.71088,131.1,Altemus:1973
26,56,0.2503,160,0.1469,5353.37208,132.17,Altemus:1973
26,56,0.2503,160,0.15715,4256.2305,128.7,Altemus:1973
26,56,0.2503,160,0.1674,3695.56353,130.83,Altemus:1973
26,56,0.2503,160,0.17768,3781.22976,127.2,Altemus:1973
26,56,0.2503,160,0.18789,3889.7343,154.31,Altemus:1973
26,56,0.2994,160,0.02199,76.6058301,13.277,Altemus:1973
26,56,0.2994,160,0.03722,363.661722,29.786,Altemus:1973
26,56,0.2994,160,0.05246,825.528177,46.626,Altemus:1973
26,56,0.2994,160,0.06778,1527.45867,69.599,Altemus:1973
26,56,0.2994,160,0.08308,2459.31588,90.176,Altemus:1973
26,56,0.2994,160,0.09846,3417.35139,120.64,Altemus:1973
26,56,0.2994,160,0.10365,3780.14652,112.96,Altemus:1973
26,56,0.2994,160,0.11583,4236.82245,130.98,Altemus:1973
26,56,0.2994,160,0.12939,4740.9804,162.05,Altemus:1973
26,56,0.2994,160,0.14476,5207.58603,167.52,Altemus:1973
26,56,0.2994,160,0.16013,4656.03633,172.87,Altemus:1973
26,56,0.2994,160,0.17552,4172.55021,159.61,Altemus:1973
26,56,0.2994,160,0.19093,3439.37727,159.91,Altemus:1973
26,56,0.2994,160,0.20634,3243.49137,170.35,Altemus:1973
26,56,0.2994,160,0.21474,3315.70737,156.14,Altemus:1973
26,56,0.2994,160,0.22182,3649.97718,185.14,Altemus:1973
26,56,0.2994,160,0.23009,4032.81225,193.11,Altemus:1973
26,56,0.2994,160,0.23726,4317.52383,226.52,Altemus:1973
26,56,0.3686,160,0.10125,602.01063,32.44010128,Altemus:1973
26,56,0.3686,160,0.15278,2396.84904,107.9741086,Altemus:1973
26,56,0.3686,160,0.17299,2590.20738,108.0974519,Altemus:1973
26,56,0.3686,160,0.19339,2842.42176,230.2575935,Altemus:1973
26,56,0.3686,160,0.21386,2621.35053,111.7037999,Altemus:1973
26,56,0.3686,160,0.25513,2448.21267,112.5572926,Altemus:1973
26,56,0.3686,160,0.286,3453.63993,156.9541159,Altemus:1973
26,56,0.3686,160,0.30133,4640.32935,203.3178745,Altemus:1973
26,56,0.12,90,0.01,2.11E+05,1.26E+04,Meziani:1984is
26,56,0.12,90,0.02,2.03E+05,1.32E+04,Meziani:1984is
26,56,0.12,90,0.03,1.46E+05,1.29E+04,Meziani:1984is
