Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,2.7,15.0,0.3435,64503.14,1290.0629,Chen:1990kq,0.0089,2.7089000000000003,2.3565,2.3654,1.0,0.0,0.0,64503.14,1290.0629,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.3387464344329473,4.433234524286382,1.0066034581618657,0.433597267888977,0.43666953577635037,0.5546617857763504,0.744756192170532,1.0882802377526497,0.9578254995946128,0.0019490954937907738,33093883.909478735,661877.7294954242,0.006187536922613808,0.006167207977798103,251.4072002428084,249.75793417389704,16216553.834269904,324331.1018261181,41.64721661627466,0.832944396891678,16110170.994129665,322203.4448583867,41.37400510457776,0.827480166234177,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,169,0.339,0.04,0.405147522529,17,1.1051475225290002,0.005,0.0,67,0.3375,0.05,0.5941835225290001,9,1.069183522529,0.3433483135652793,0.3411423821762214,0.9581545336945696,0.9566804308315109,0.3565951487043383,0.3031246236436517,0.9573186813961995,0.9587297996303135,0.002574936,0.01063048,0.002646078,0.01076638,0.002571941,0.010646,0.002709651,0.01094616,0.002847451,0.01119558,0.002594656,0.01068051,0.003392645,0.01222753,0.002709651,0.01094616,0.9777451067268029,0.9749705822004889,1.082838874496176,1.135889385864776
26,56,2.7,15.0,0.3485,63399.804,1267.99618,Chen:1990kq,0.0089,2.7089000000000003,2.3515,2.3604000000000003,1.0,0.0,0.0,63399.804,1267.99618,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.3437464344329472,4.433234524286382,1.0066034581618657,0.4326772651987819,0.435746500484695,0.5571987504846949,0.7464574672978327,1.0985860030443049,0.9575548486643752,0.002032658125233456,31190588.9204651,623811.8276059666,0.006187536922613806,0.0061672079777981,254.7162932792848,253.04531910154182,16148963.069513172,322979.28686189285,41.4736305849975,0.8294726771159736,16043023.634155206,320860.4979876361,41.201557821718104,0.8240312214212473,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,171,0.343,0.04,0.405147522529,17,1.1051475225290002,0.005,0.0,68,0.3425,0.05,0.5941835225290001,10,1.119183522529,0.34732200682428527,0.3461423821762214,0.957910553276962,0.956393607233086,0.3565951487043383,0.3297693208692993,0.9573186813961995,0.9573179165052929,0.002542592,0.01058547,0.002595117,0.01070079,0.002571941,0.010646,0.002679338,0.0108576,0.002820637,0.01119333,0.002568332,0.01062121,0.00307661,0.01147671,0.002679338,0.0108576,0.9804504028276749,0.9790509759684695,1.0874404052918871,1.0860687175204218
26,56,2.7,15.0,0.3535,62157.732,1243.15474,Chen:1990kq,0.0089,2.7089000000000003,2.3465000000000003,2.3554000000000004,1.0,0.0,0.0,62157.732,1243.15474,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.3487464344329472,4.433234524286382,1.0066034581618657,0.43175726250858676,0.43482346519303955,0.5597857151930395,0.7481882885965534,1.1088917683359603,0.9572795497670027,0.0021149317081737705,29389947.561792806,587798.9985187066,0.006187536922613807,0.006167207977798102,258.1053900179799,256.4121828960333,16043245.660493072,320864.9390204004,41.2021280278841,0.8240426268440902,15937999.745986622,318760.02056095074,40.931836358999114,0.8186367930315427,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,174,0.34900000000000003,0.04,0.405147522529,17,1.1051475225290002,0.005,0.0,69,0.34750000000000003,0.05,0.5941835225290001,10,1.119183522529,0.3532819829576894,0.3511423821762214,0.9575338482118777,0.9561027860527805,0.3565951487043383,0.3297693208692993,0.9573186813961995,0.9573179165052929,0.002515838,0.01054948,0.002568143,0.01066465,0.002571941,0.010646,0.002629811,0.01076265,0.002756207,0.01119888,0.002520837,0.01056052,0.00307661,0.01147671,0.002629811,0.01076265,0.9822185839831729,0.985501705029884,1.09126848906753,1.0932245604854645
26,56,2.7,15.0,0.3585,61160.58,1223.2117,Chen:1990kq,0.0089,2.7089000000000003,2.3415000000000004,2.3504000000000005,1.0,0.0,0.0,61160.58,1223.2117,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.35374643443294723,4.433234524286382,1.0066034581618657,0.43083725981839166,0.4339004299013841,0.5624226799013841,0.7499484514960906,1.1191975336276156,0.9569995804303479,0.0021959131742512383,27852002.85564775,557040.1026520962,0.006187536922613807,0.006167207977798102,261.57597452973187,259.85999989249933,15998138.31630363,319962.79248367005,41.08628372744632,0.8217257417266474,15893188.312225197,317863.7922305039,40.81675201322375,0.8163351070015008,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,176,0.353,0.04,0.405147522529,17,1.1051475225290002,0.005,0.0,70,0.3525,0.05,0.5941835225290001,10,1.119183522529,0.35725492464273856,0.35614238217622135,0.9572753314842407,0.9558079747398173,0.3565951487043383,0.3297693208692993,0.9573186813961995,0.9573179165052929,0.002505531,0.0105447,0.00254444,0.01064291,0.002571941,0.010646,0.002599385,0.01069453,0.0027319,0.01123363,0.002495912,0.0105277,0.00307661,0.01147671,0.002599385,0.01069453,0.9843586763829346,0.9882808132584799,1.096745565300779,1.096307446447246
26,56,2.7,15.0,0.3635,60233.056,1204.66122,Chen:1990kq,0.0089,2.7089000000000003,2.3365,2.3454,1.0,0.0,0.0,60233.056,1204.66122,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.35874643443294724,4.433234524286382,1.0066034581618657,0.4299172571281964,0.43297739460972867,0.5651096446097287,0.7517377498900323,1.1295032989192713,0.9567149181242345,0.0022756001977804257,26469085.41260899,529381.7521966302,0.006187536922613808,0.006167207977798103,265.12956162760406,263.3902749666197,15969563.732770925,319391.30116837466,41.01289872331607,0.8202580425566716,15864801.181919802,317296.0499774235,40.743848424888924,0.8148770361414464,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,179,0.359,0.04,0.405147522529,18,1.145147522529,0.005,0.0,71,0.3575,0.05,0.5941835225290001,10,1.119183522529,0.36321377373499786,0.36114238217622135,0.9568760836126028,0.9555091808386376,0.3719496995930883,0.3297693208692993,0.9562647034549262,0.9573179165052929,0.002482024,0.01055482,0.00252535,0.01063584,0.002508917,0.01054614,0.002571215,0.01063769,0.002714892,0.0112831,0.002474202,0.01050796,0.00307661,0.01147671,0.002571215,0.01063769,0.9870976631213275,0.9951480283164036,1.1027162335002931,1.0982691523051968
26,56,2.7,15.0,0.3685,59383.948,1187.67906,Chen:1990kq,0.0089,2.7089000000000003,2.3315,2.3404000000000003,1.0,0.0,0.0,59383.948,1187.67906,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.36374643443294724,4.433234524286382,1.0066034581618657,0.42899725443800124,0.43205435931807323,0.5678466093180732,0.753555976234064,1.1398090642109266,0.9564255402607886,0.0023539911805546708,25226920.34300968,504538.4493412364,0.006187536922613809,0.006167207977798103,268.76769732390545,267.0045439886484,15960486.96196254,319209.7661160205,40.98958783717488,0.8197918257681907,15855783.955985608,317115.70582016656,40.72069046139081,0.8144138777996976,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,181,0.363,0.04,0.405147522529,18,1.145147522529,0.005,0.0,72,0.3625,0.05,0.5941835225290001,10,1.119183522529,0.36718596427238026,0.36614238217622136,0.956602023034328,0.9552064119884269,0.3719496995930883,0.3297693208692993,0.9562647034549262,0.9573179165052929,0.002476207,0.01058417,0.002478598,0.0106349,0.002508917,0.01054614,0.002546363,0.01059302,0.002659372,0.01134187,0.002457217,0.01050145,0.00307661,0.01147671,0.002546363,0.01059302,0.9930940199680283,0.9957139274782432,1.1038456105606036,1.0988936921475914
26,56,2.7,15.0,0.3735,58410.456,1168.20922,Chen:1990kq,0.0089,2.7089000000000003,2.3265000000000002,2.3354000000000004,1.0,0.0,0.0,58410.456,1168.20922,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.36874643443294725,4.433234524286382,1.0066034581618657,0.42807725174780614,0.4311313240264178,0.5706335740264178,0.75540292164276,1.150114829502582,0.9561314241947757,0.0024310852361188718,24026494.477523915,480529.9306843713,0.006187536922613806,0.0061672079777981,272.49195929345575,270.7043742836397,15916379.598664187,318327.6192224797,40.87631167921725,0.8175263035654999,15811965.943102067,316239.3459324788,40.60815741072507,0.8121632177365703,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,184,0.369,0.04,0.405147522529,18,1.145147522529,0.005,0.0,73,0.3675,0.05,0.5941835225290001,11,1.1691835225290002,0.373143686962635,0.37114238217622136,0.9561786444077752,0.9548996759226341,0.3719496995930883,0.3564140180949468,0.9562647034549262,0.9557918443443061,0.002458079,0.01065254,0.002461758,0.01066218,0.002508917,0.01054614,0.002498625,0.01054963,0.002645299,0.01142487,0.002413028,0.01050053,0.002822629,0.01118793,0.002498625,0.01054963,0.9981171598274743,0.9984730298180211,1.1137454301108827,1.084435697741465
26,56,2.7,15.0,0.3785,57710.328,1154.20666,Chen:1990kq,0.0089,2.7089000000000003,2.3215000000000003,2.3304000000000005,1.0,0.0,0.0,57710.328,1154.20666,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.37374643443294725,4.433234524286382,1.0066034581618657,0.427157249057611,0.4302082887347624,0.5734705387347624,0.7572783759851871,1.1604205947942374,0.9558325472239452,0.0025068821735577704,23020758.05904249,460415.2010710374,0.006187536922613807,0.006167207977798102,276.3039573431764,274.49136509795864,15945592.00597272,318911.86774985015,40.951334736982474,0.8190267656997986,15840986.712970946,316819.76170855545,40.68268830683606,0.8136538366313619,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,186,0.373,0.04,0.405147522529,18,1.145147522529,0.005,0.0,74,0.3725,0.05,0.5941835225290001,11,1.1691835225290002,0.3771151267782358,0.37614238217622137,0.9558879273114188,0.9545889804684852,0.3719496995930883,0.3564140180949468,0.9562647034549262,0.9557918443443061,0.002458458,0.01072272,0.002449344,0.0107048,0.002508917,0.01054614,0.002475698,0.01053478,0.002638855,0.0115198,0.002398033,0.01052556,0.002822629,0.01118793,0.002475698,0.01053478,1.0012048158360203,0.9966431444686223,1.1199074621684306,1.0824482700029074
26,56,2.7,15.0,0.3835,57094.18,1141.8837,Chen:1990kq,0.0089,2.7089000000000003,2.3165,2.3254,1.0,0.0,0.0,57094.18,1141.8837,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.37874643443294725,4.433234524286382,1.0066034581618657,0.4262372463674158,0.4292852534431069,0.576357503443107,0.7591821279792531,1.170726360085893,0.955528886589381,0.002581382480845171,22117675.479577433,442353.5483304805,0.006187536922613807,0.006167207977798102,280.20533388810253,278.3671480721701,15998093.769967426,319961.90341988194,41.08616932392186,0.8217234584405345,15893144.058119133,317862.9089990975,40.81663836020226,0.8163328386940611,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,189,0.379,0.04,0.405147522529,19,1.185147522529,0.005,0.0,75,0.3775,0.05,0.5941835225290001,11,1.1691835225290002,0.3830717237050081,0.3811423821762214,0.9554386624451539,0.9542743335464924,0.38712638227275475,0.3564140180949468,0.9551234505349557,0.9557918443443061,0.002447182,0.01085821,0.0024107,0.01075435,0.002463635,0.01064325,0.002456403,0.01053415,0.002591371,0.01162525,0.002387661,0.01056436,0.002822629,0.01118793,0.002456403,0.01053415,1.012584218118217,1.0156442354977757,1.1210113677120868,1.0788960305799813
26,56,2.7,15.0,0.3885,56568.668,1131.37346,Chen:1990kq,0.0089,2.7089000000000003,2.3115,2.3204000000000002,1.0,0.0,0.0,56568.668,1131.37346,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.38374643443294726,4.433234524286382,1.0066034581618657,0.4253172436772206,0.42836221815145153,0.5792944681514516,0.7611139652847342,1.1810321253775486,0.9552204194758612,0.0026545873077992886,21309778.673995346,426195.6111505459,0.006187536922613809,0.006167207977798103,284.19776443390225,282.3333877203928,16076688.982603624,321533.80807184894,41.28801688531586,0.8257604106937471,15971223.675270177,319424.50173874234,41.01716177362525,0.8203433079811272,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,191,0.383,0.04,0.405147522529,19,1.185147522529,0.005,0.0,76,0.3825,0.05,0.5941835225290001,11,1.1691835225290002,0.38704241322432154,0.3861423821762214,0.9551300574401124,0.9539557431699577,0.38712638227275475,0.3564140180949468,0.9551234505349557,0.9557918443443061,0.002455379,0.01097343,0.002401996,0.0108311,0.002463635,0.01064325,0.002442376,0.01054758,0.002587488,0.01174839,0.002350756,0.01060998,0.002822629,0.01118793,0.002442376,0.01054758,1.0169145774136863,1.0106787198093723,1.130344751785535,1.0736212749335072
26,56,2.7,15.0,0.3935,55911.752,1118.23514,Chen:1990kq,0.0089,2.7089000000000003,2.3065,2.3154000000000003,1.0,0.0,0.0,55911.752,1118.23514,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.38874643443294726,4.433234524286382,1.0066034581618657,0.42439724098702547,0.42743918285979615,0.5822814328597962,0.7630736745949215,1.191337890669204,0.9549071230122232,0.0027264984486881556,20506797.657230183,410135.98982168303,0.006187536922613809,0.006167207977798103,288.2829580659996,286.3917819162137,16118405.25721257,322368.1339725472,41.39515226949294,0.8279031194264446,16012666.285337424,320253.35434592667,41.12359433483729,0.8224719602476415,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,194,0.389,0.04,0.405147522529,19,1.185147522529,0.005,0.0,77,0.3875,0.05,0.5941835225290001,11,1.1691835225290002,0.3929978850255367,0.3911423821762214,0.9546529613413837,0.9536332174444714,0.38712638227275475,0.3564140180949468,0.9551234505349557,0.9557918443443061,0.002451669,0.01118114,0.00239761,0.01092221,0.002463635,0.01064325,0.002399077,0.01056875,0.002592175,0.01187967,0.002343609,0.01068013,0.002822629,0.01118793,0.002399077,0.01056875,1.027991534643235,1.0080627133126474,1.1356959273419456,1.0708423500633188
26,56,2.7,15.0,0.3985,55536.104,1110.72218,Chen:1990kq,0.0089,2.7089000000000003,2.3015000000000003,2.3104000000000005,1.0,0.0,0.0,55536.104,1110.72218,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.39374643443294727,4.433234524286382,1.0066034581618657,0.42347723829683037,0.4265161475681407,0.5853183975681407,0.765061041726829,1.2016436559608594,0.9545889742717375,0.0027971183245286127,19854756.773422975,397095.1712195392,0.006187536922613807,0.006167207977798102,292.46265794539164,290.5440623852521,16242236.587771697,324844.7610016997,41.71317484693962,0.8342635720488053,16135685.26520985,322713.73435860325,41.4395306401103,0.8287906874194868,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,196,0.393,0.04,0.405147522529,19,1.185147522529,0.005,0.0,78,0.3925,0.05,0.5941835225290001,12,1.2191835225290002,0.396967824673645,0.3961423821762214,0.9543251025260518,0.953306764567406,0.38712638227275475,0.38305871532059443,0.9551234505349557,0.9541526941109244,0.002430585,0.01133968,0.00239909,0.01102645,0.002463635,0.01064325,0.002387154,0.01061516,0.002551207,0.012023179999999998,0.002341036,0.01076312,0.002660527,0.01140138,0.002387154,0.01061516,1.0295986371876429,1.000377099151408,1.1357915023404128,1.0918218929466366
26,56,2.7,15.0,0.4035,55242.72,1104.8545,Chen:1990kq,0.0089,2.7089000000000003,2.2965,2.3054,1.0,0.0,0.0,55242.72,1104.8545,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.39874643443294727,4.433234524286382,1.0066034581618657,0.42255723560663516,0.4255931122764852,0.5884053622764852,0.7670758517099109,1.2119494212525148,0.9542659502724873,0.0028664499651209264,19272173.131293252,385443.49751222314,0.006187536922613806,0.0061672079777981,296.73864181125697,294.79199520447133,16392649.702759562,327853.02372905536,42.09946453868598,0.8419893669818868,16285111.649321953,325702.2624656386,41.823286217953985,0.836465800067311,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,199,0.399,0.04,0.405147522529,20,1.225147522529,0.005,0.0,79,0.3975,0.05,0.5941835225290001,12,1.2191835225290002,0.4029221719866314,0.4011423821762214,0.9538180151338301,0.952976392827405,0.4021312384777064,0.38305871532059443,0.9538864589073732,0.9541526941109244,0.002473158,0.01162383,0.002367024,0.01114197,0.002448887,0.01099822,0.002380152,0.01067549,0.002557265,0.01217636,0.002311578,0.01085322,0.002660527,0.01140138,0.002380152,0.01067549,1.051780348577491,1.036669112176794,1.1436750004021707,1.0818046020771448
26,56,2.7,15.0,0.4085,54829.164,1096.58338,Chen:1990kq,0.0089,2.7089000000000003,2.2915,2.3004000000000002,1.0,0.0,0.0,54829.164,1096.58338,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.4037464344329472,4.433234524286382,1.0066034581618657,0.42163723291644006,0.4246700769848298,0.5915423269848298,0.7691178888732402,1.2222551865441702,0.9539380279777566,0.0029344969908604557,18684348.34684323,373687.0010142552,0.006187536922613806,0.0061672079777981,301.1127224904512,299.13738130833156,16509758.843915435,330195.206989581,42.40022324607284,0.8480045422529721,16401452.538285045,328029.08067943907,42.122071906546864,0.8424415149551471,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,201,0.403,0.04,0.405147522529,20,1.225147522529,0.005,0.0,80,0.4025,0.05,0.5941835225290001,12,1.2191835225290002,0.40689136218821176,0.4061423821762214,0.9534693836943857,0.9526421106038654,0.4021312384777064,0.38305871532059443,0.9538864589073732,0.9541526941109244,0.002453931,0.01183358,0.002371065,0.01127609,0.002448887,0.01099822,0.002345068,0.01074402,0.002527507,0.01233552,0.002312701,0.01096473,0.002660527,0.01140138,0.002345069,0.01074402,1.054780297138481,1.0293153602906662,1.1432600187419941,1.0741305701005994
26,56,2.7,15.0,0.4135,54675.244,1093.50498,Chen:1990kq,0.0089,2.7089000000000003,2.2865,2.2954000000000003,1.0,0.0,0.0,54675.244,1093.50498,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.4087464344329472,4.433234524286382,1.0066034581618657,0.42071723022624485,0.4237470416931744,0.5947292916931743,0.7711869369311013,1.2325609518358256,0.9536051842964267,0.0030012635943664602,18217408.19521101,364348.19722351944,0.006187536922613807,0.006167207977798102,305.5867484139887,303.58205700188364,16708030.032701444,334160.6312127037,42.90942163880947,0.85818851125672,16598423.040599896,331968.4911702036,42.627929887271925,0.852558675711126,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,204,0.40900000000000003,0.04,0.405147522529,20,1.225147522529,0.005,0.0,81,0.40750000000000003,0.05,0.5941835225290001,12,1.2191835225290002,0.41284458564969384,0.4111423821762214,0.952929900029644,0.9523039263664184,0.4021312384777064,0.38305871532059443,0.9538864589073732,0.9541526941109244,0.002469598,0.01218346,0.002380445,0.01142079,0.002448887,0.01099822,0.00234137,0.0108357,0.002537032,0.01250502,0.00231831,0.01108698,0.002660527,0.01140138,0.00234137,0.0108357,1.072841596305168,1.0171005140365947,1.1460146068323531,1.0613840076216832
26,56,2.7,15.0,0.4185,54590.536,1091.81082,Chen:1990kq,0.0089,2.7089000000000003,2.2815000000000003,2.2904000000000004,1.0,0.0,0.0,54590.536,1091.81082,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.41374643443294723,4.433234524286382,1.0066034581618657,0.4197972275360497,0.42282400640151896,0.5979662564015189,0.7732827790669587,1.242866717127481,0.9532673960833776,0.003066754521966693,17800751.774873517,356015.06810523185,0.006187536922613809,0.006167207977798103,310.16260414061037,308.12789448090194,16931942.80719174,338638.88716009515,43.48447253542115,0.8696895303641208,16820866.91626388,336417.369138067,43.199208370322,0.8639842465395856,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,206,0.41300000000000003,0.04,0.405147522529,20,1.225147522529,0.005,0.0,82,0.41250000000000003,0.05,0.5941835225290001,12,1.2191835225290002,0.41681302682903265,0.4161423821762214,0.9525588027080725,0.9519618486744024,0.4021312384777064,0.38305871532059443,0.9538864589073732,0.9541526941109244,0.002493907,0.01243994,0.00235702,0.01157537,0.002448887,0.01099822,0.002342392,0.01093975,0.002553004,0.01267703,0.002296203,0.01121601,0.002660527,0.01140138,0.002342392,0.01093975,1.084364925350521,1.0036492850537748,1.151942052299693,1.0473471261845073
26,56,2.7,15.0,0.4235,54386.748,1087.73506,Chen:1990kq,0.0089,2.7089000000000003,2.2765000000000004,2.2854000000000005,1.0,0.0,0.0,54386.748,1087.73506,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.41874643443294723,4.433234524286382,1.0066034581618657,0.4188772248458546,0.4219009711098636,0.6012532211098636,0.7754051980157624,1.2531724824191364,0.9529246401398993,0.003130975055075637,17370546.568818364,347410.9633152995,0.006187536922613807,0.006167207977798102,314.84221088753804,312.7768023591572,17123243.983303387,342464.9111502888,43.975770600465836,0.8795154928668274,17010913.130153287,340218.293880746,43.68728345198508,0.873745749366776,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,209,0.419,0.04,0.405147522529,21,1.2651475225289999,0.005,0.0,83,0.4175,0.05,0.5941835225290001,13,1.269183522529,0.4227651270751309,0.42114238217622135,0.9519842378731187,0.9516158861763321,0.4169699754582755,0.4097034125462419,0.9525439321877998,0.9524016531319884,0.002518831,0.01285197,0.0023693,0.01174387,0.00247175,0.01163295,0.002315293,0.011051620000000002,0.002528508,0.01285679,0.002305497,0.01136195,0.002549873,0.01202914,0.002315293,0.011051620000000002,1.105578807793289,1.0627660080538657,1.1498108914249767,1.101052008180616
26,56,2.7,15.0,0.4285,54417.688,1088.35386,Chen:1990kq,0.0089,2.7089000000000003,2.2715,2.2804,1.0,0.0,0.0,54417.688,1088.35386,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.42374643443294724,4.433234524286382,1.0066034581618657,0.4179572221556594,0.4209779358182081,0.6045901858182081,0.7775539761445556,1.263478247710792,0.95257689321411,0.0031939309915025383,17037840.875328366,340756.84881594754,0.006187536922613808,0.006167207977798103,319.62752706851956,317.53072620293165,17393391.04422625,347867.8528472777,44.66956000106761,0.8933912821078237,17279287.98892456,345585.7915315638,44.376521497986516,0.8875305115077033,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,211,0.423,0.04,0.405147522529,21,1.2651475225289999,0.005,0.0,84,0.4225,0.05,0.5941835225290001,13,1.269183522529,0.42673281965610954,0.42614238217622136,0.9515887816665123,0.9512660476093645,0.4169699754582755,0.4097034125462419,0.9525439321877998,0.9524016531319884,0.002550066,0.013145300000000002,0.002386559,0.011919530000000001,0.00247175,0.01163295,0.002319997,0.011182940000000002,0.002546597,0.01303824,0.002319173,0.01151568,0.002549873,0.01202914,0.002319997,0.01118294,1.1144807623466466,1.0462600774486146,1.1506600611813822,1.0839514536821884
26,56,2.7,15.0,0.4335,54501.564,1090.03138,Chen:1990kq,0.0089,2.7089000000000003,2.2665,2.2754000000000003,1.0,0.0,0.0,54501.564,1090.03138,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.42874643443294724,4.433234524286382,1.0066034581618657,0.4170372194654643,0.42005490052655264,0.6079771505265527,0.7797288955313588,1.2737840130024474,0.952224132001382,0.0032556286267241014,16740718.997437032,334814.4106647747,0.006187536922613806,0.0061672079777981,324.5205488392702,322.3916490728825,17686877.46187861,353737.581689627,45.42328934053256,0.9084658701537445,17570849.095011245,351417.0141393898,45.12530626854684,0.9025062081672878,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,214,0.429,0.04,0.405147522529,21,1.2651475225289999,0.005,0.0,85,0.4275,0.05,0.5941835225290001,13,1.269183522529,0.43268379732235474,0.43114238217622136,0.9509761296280596,0.9509123417987573,0.4169699754582755,0.4097034125462419,0.9525439321877998,0.9524016531319884,0.002583726,0.01360869,0.002370896,0.01210351,0.00247175,0.01163295,0.002329229,0.01132401,0.002574008,0.01321709,0.00230401,0.01167557,0.002549873,0.01202914,0.002329229,0.01132401,1.1415332015053348,1.0288983865950585,1.1546016788522702,1.0659643102895198
26,56,2.7,15.0,0.4385,54463.136,1089.26282,Chen:1990kq,0.0089,2.7089000000000003,2.2615000000000003,2.2704000000000004,1.0,0.0,0.0,54463.136,1089.26282,0.2617993877991494,0.01703708685546585,0.9829629131445341,0.017332380120999264,0.004753565567052753,0.43374643443294725,4.433234524286382,1.0066034581618657,0.41611721677526914,0.41913186523489726,0.6114141152348973,0.7819297380422984,1.2840897782941028,0.9518663331447753,0.003316074735155387,16423977.247137623,328479.57509888825,0.006187536922613807,0.006167207977798102,329.5233106504144,327.36159207335623,17946872.883123767,358937.49061480636,46.0910073858397,0.9218202323446923,17829138.91026772,356582.8109415136,45.78864399095686,0.9157729638918647,"[0.702,0.878]",0.756,"[0.322,0.438]",0.38,0.002,0.0,216,0.433,0.04,0.405147522529,21,1.2651475225289999,0.005,0.0,86,0.4325,0.05,0.5941835225290001,13,1.269183522529,0.43665074172845664,0.43614238217622137,0.9505541919280965,0.9505547776573261,0.4169699754582755,0.4097034125462419,0.9525439321877998,0.9524016531319884,0.002621361,0.013930709999999999,0.002390842,0.01229577,0.00247175,0.01163295,0.002309759,0.01147203,0.002551145,0.01340828,0.002321014,0.01184686,0.002549873,0.01202914,0.002309759,0.01147203,1.1511796209885743,1.0139924107924134,1.1506815241528838,1.050521348746698
