Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,0.2519,180.0,0.1264,6840.0,135.0,Hotta:1984,0.0089,0.26080000000000003,0.1255,0.1344,0.99,0.0,0.05,6771.6,364.0037622058322,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.12399040571993367,4.433234524286382,1.0719112750243842,0.1264538,0.14020608,0.15618304000000002,0.39520000000000005,0.991097836929,0.9773455569289999,1.6829247278439373e-33,7.273085785294016e-05,93104910.34894697,1856158.4997796447,7.870534944311392e-37,7.60194690365046e-37,2844.1554456838107,2653.3496866325163,19259483.015992492,1035283.2825271125,49.462041644720024,2.6588057837231434,17967422.738000747,965829.2683819018,46.14378334960125,2.4804345711007283,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,34,0.12419999999999999,0.008,0.8322835225290001,18,0.9802835225290001,0.005,0.0,24,0.1225,0.008,0.8541835225290001,15,0.9781835225290001,0.1254332961141884,0.12365022595038569,1.67043649945971e-33,1.662835398440688e-33,0.12223797237558098,0.11607884911960595,1.6807108651088903e-33,1.6854478257300487e-33,0.01226754,0.01739669,0.01213778,0.01887204,0.01298342,0.01910836,0.01242092,0.01966372,0.01245811,0.01667133,0.01211914,0.01898492,0.01370368,0.01895655,0.01242092,0.01966372,0.9287150792537855,0.9730371403391006,0.8887444615605644,0.9625936619102133
26,56,0.2519,180.0,0.1363,6770.0,127.0,Hotta:1984,0.0089,0.26080000000000003,0.11560000000000001,0.12450000000000001,0.99,0.0,0.05,6702.3,357.9247073408037,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.13389040571993366,4.433234524286382,1.0719112750243842,0.11647856000000001,0.12987840000000003,0.14845609000000004,0.38530000000000003,1.019650882329,1.006251042329,1.6401011315574002e-33,9.44066509986827e-05,70993938.76490249,1345244.2032052602,7.870534944311392e-37,7.60194690365046e-37,2918.4173081010777,2722.6295460272013,19560108.324085854,1044573.6609004143,50.234105022331114,2.6826652550087373,18247880.006338112,974496.3834592113,46.864051337820264,2.50269338285271,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,37,0.135,0.008,0.8322835225290001,21,1.004283522529,0.005,0.0,26,0.1325,0.008,0.8541835225290001,19,1.0101835225290001,0.13620627885342884,0.1336502259503857,1.6338430017824695e-33,1.631800950140435e-33,0.13349354292294457,0.13313145534402038,1.643341450939341e-33,1.6334407429181533e-33,0.01114028,0.01505639,0.01129967,0.01585326,0.01189988,0.01659337,0.01164197,0.01657741,0.01135887,0.01486711,0.01130597,0.01597965,0.0118866,0.01572141,0.01164197,0.01657741,0.9533724094255372,0.9989890705494153,0.9351100800606515,0.9522304374815919
26,56,0.2519,180.0,0.1462,5850.0,126.0,Hotta:1984,0.0089,0.26080000000000003,0.10570000000000002,0.11460000000000002,0.99,0.0,0.05,5791.5,315.29945801570926,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.14379040571993365,4.433234524286382,1.0719112750243842,0.10650332000000003,0.11955072000000004,0.14092516000000005,0.37540000000000007,1.048203927729,1.035156527729,1.5903597505607637e-33,0.00011608244414442509,49891265.14940063,1085435.45002581,7.87053494431139e-37,7.601946903650458e-37,3009.6960940350446,2807.7847151729784,17430654.928603962,948955.5472412467,44.76526079425109,2.437099622957653,16261285.177924305,885292.9989188327,41.76209527531349,2.273602003955237,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,39,0.1422,0.008,0.8322835225290001,25,1.0362835225290001,0.005,0.0,28,0.14250000000000002,0.008,0.8541835225290001,22,1.0341835225290001,0.14338703469795178,0.1436502259503857,1.6077777775936225e-33,1.599625610121009e-33,0.14831962031775292,0.1459209100123312,1.5890974067786744e-33,1.5921815485902795e-33,0.01038986,0.01369772,0.01012836,0.01293087,0.01031358,0.01356506,0.01044869,0.01345326,0.01029982,0.01330392,0.01014833,0.0130423,0.01049088,0.01356211,0.01044869,0.01345326,1.0478277433794465,1.0091112327572267,1.0141506336114228,1.0069375028911505
26,56,0.2519,180.0,0.1561,5030.0,123.0,Hotta:1984,0.0089,0.26080000000000003,0.09580000000000002,0.10470000000000003,0.99,0.0,0.05,4979.7,277.1668506964713,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.15369040571993364,4.433234524286382,1.0719112750243842,0.09652808000000003,0.10922304000000005,0.13359025000000005,0.36550000000000005,1.0767569731289999,1.064062013129,1.532749608710847e-33,0.00013775823729016747,36148110.617232956,892868.5675682579,7.870534944311392e-37,7.60194690365046e-37,3122.8189537096473,2913.3185054319056,15550701.54378793,865541.8946949524,39.93718038665708,2.222877384875921,14507452.16149926,807475.3152263118,37.25791613279614,2.073751285828535,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0036,0.0,42,0.153,0.008,0.8322835225290001,28,1.0602835225290002,0.005,0.0,30,0.1525,0.008,0.8541835225290001,26,1.0661835225290002,0.15415632050738992,0.1536502259503857,1.566176977612049e-33,1.566509897985079e-33,0.15930775900090388,0.16297351623674566,1.5452126555250373e-33,1.5349577243322219e-33,0.009255174,0.01190272,0.008876331,0.01064229,0.009146438,0.01174566,0.009130792,0.01093881,0.009326493,0.01204596,0.008903458,0.01072903,0.008845964,0.01149259,0.009130792,0.01093881,1.0945648727133135,1.065099801497656,1.0985479745289548,1.0491138723755729
26,56,0.2519,180.0,0.1661,4150.0,121.0,Hotta:1984,0.0089,0.26080000000000003,0.08580000000000002,0.09470000000000002,0.99,0.0,0.05,4108.5,237.8004935339706,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.16369040571993365,4.433234524286382,1.0719112750243842,0.08645208000000001,0.09879104000000004,0.12638025000000003,0.35550000000000004,1.105598433129,1.093259473129,1.4654468229741086e-33,0.00015965297784142243,25733939.044223938,757893.7871123516,7.870534944311392e-37,7.60194690365046e-37,3266.238975262936,3047.1169129073996,13419342.829867773,776713.2403174166,34.463442935853394,1.9947483848182475,12519079.836680051,724605.9057450886,32.1513951190311,1.8609267681906512,"[0.340,0.428]",0.38,"[0.070,0.100]",0.093,0.0036,0.0,45,0.1638,0.008,0.8322835225290001,32,1.0922835225290002,0.005,0.0,32,0.1625,0.008,0.8811835225290001,26,1.093183522529,0.16492338998498468,0.16339142511154892,1.5215742695255906e-33,1.4565730763215864e-33,0.17378973318055235,0.1629735162367456,1.4825853603816045e-33,1.4582346902829508e-33,0.008206844,0.0105868,0.007684187,0.00911714,0.007797556,0.01019404,0.007851448,0.009229203,0.007550098,0.008695922,0.007664963,0.009116239,0.00785659,0.00882664,0.007851448,0.009229203,1.1183635220108195,1.091773355138824,0.95970491433879,0.9611116766243613
26,56,0.2519,180.0,0.176,4310.0,129.0,Hotta:1984,0.0089,0.26080000000000003,0.07590000000000002,0.08480000000000003,0.99,0.0,0.05,4266.9,248.64821158616846,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.17359040571993364,4.433234524286382,1.0719112750243842,0.07647684000000003,0.08846336000000005,0.11943936000000005,0.3456000000000001,1.1341514785290001,1.1221649585290001,1.3885057401422954e-33,0.00018132877098716492,23531290.576618012,711414.9580219184,7.87053494431139e-37,7.601946903650458e-37,3447.230638659624,3215.9663947757294,14708988.41209675,857147.7332277609,37.775499829705154,2.2013195702804844,13722207.009868558,799644.2925822029,35.24125616539095,2.053639719603106,"[0.340,0.428]",0.38,"[0.070,0.100]",0.093,0.0036,0.0,48,0.1746,0.008,0.8322835225290001,36,1.124283522529,0.005,0.0,34,0.17250000000000001,0.008,0.8811835225290001,30,1.1251835225290001,0.17568824449855924,0.17339142511154892,1.4739715059604596e-33,1.4167119881774184e-33,0.18808552308623294,0.18002612246116004,1.4154221311667928e-33,1.3902232855376022e-33,0.007317406,0.00982275,0.006531385,0.008215689,0.006624971,0.009478878,0.006636324,0.008213625,0.006817885,0.008555782,0.00655898,0.008255958,0.006597179,0.008569356,0.006636324,0.008213625,1.1262834212321982,1.1320973149995914,1.0156833798553937,1.042020913529002
26,56,0.2519,180.0,0.1859,4130.0,137.0,Hotta:1984,0.0089,0.26080000000000003,0.066,0.07490000000000001,0.99,0.0,0.05,4088.7,245.3348041452741,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.18349040571993366,4.433234524286382,1.0719112750243842,0.06650160000000001,0.07813568000000001,0.11269449000000001,0.3357,1.162704523929,1.151070443929,1.2998056787751607e-33,0.00020300456413290734,20140926.473569937,674861.6740966766,7.870534944311392e-37,7.60194690365046e-37,3682.473163129827,3435.4272120573196,15056528.022088923,903438.832246684,38.66804812128435,2.3202039798751017,14046431.241938762,842829.8622254275,36.07392610027795,2.1645485348797373,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.001,0.0,183,0.1835,0.01,0.8866835225290001,26,1.151683522529,0.005,0.0,36,0.1825,0.008,0.8811835225290001,33,1.1491835225290001,0.1840380182633794,0.1833914251115489,1.1691878937425043e-33,1.376796573007635e-33,0.1760355400951571,0.1928155771294709,1.229209129894341e-33,1.3392991130360017e-33,0.004273179,0.006722053,0.005519437,0.007936896,0.004987142,0.00625358,0.005562719,0.007876908,0.006200262,0.008683079,0.005543354,0.007960627,0.005817339,0.00884564,0.005562719,0.007876907,0.9415542822560129,0.8395094509926493,1.0297578961114906,1.0898692298290755
26,56,0.2519,180.0,0.1958,4790.0,162.0,Hotta:1984,0.0089,0.26080000000000003,0.05610000000000001,0.06500000000000002,0.99,0.0,0.05,4742.1,286.25255531610543,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002409594280066346,0.19339040571993366,4.433234524286382,1.0719112750243842,0.05652636000000001,0.06780800000000002,0.10614564000000001,0.32580000000000003,1.191257569329,1.179975929329,1.1975964267436615e-33,0.00022468035727864967,21105983.885003462,721024.3118809306,7.870534944311392e-37,7.60194690365046e-37,3996.7550190409847,3728.624851856386,18953011.975794256,1144081.3371729515,48.67496530728155,2.9382200289180163,17681511.90998817,1067328.3916590256,45.40950957547701,2.7411037623903862,"[0.270,0.340]",0.3,"[0.045,0.070]",0.056,0.001,0.0,193,0.1935,0.01,0.8866835225290001,29,1.181683522529,0.003,0.0,64,0.1935,0.01,0.918183522529,26,1.1831835225290002,0.19400191314872473,0.19403677211018,1.0907264997162796e-33,1.1210131693668657e-33,0.1894164619215878,0.19121689529593205,1.1273486809731579e-33,1.1341698394221759e-33,0.003652952,0.007499678,0.004570008,0.008152374,0.004064094,0.006982833,0.004574,0.008079224,0.003914084,0.007676284,0.004585309,0.008163413,0.004109701,0.007226607,0.004574,0.008079224,1.0100738993241858,0.9181512649064251,1.0045673116243408,0.944489611755214
26,56,0.2712,180.0,0.0077,8.0,4.0,Hotta:1984,0.0089,0.2801,0.2635,0.27240000000000003,0.9639,0.0,0.05,7.7112,3.87483004447937,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.004909071047308715,4.433234524286382,1.0667111809416905,0.2858448,0.3051969600000001,0.30525625000000006,0.5525000000000001,0.608960826729,0.5896086667289999,1.8743356049166053e-33,-0.00018855747945862957,-40895.75243655012,-21213.690443277374,6.790178889842082e-37,6.574425258568984e-37,2945.6538384831592,2761.435232996004,22714.525879311335,11413.907993990528,0.0583352535501416,0.029313102125273702,21293.979368678785,10700.092206696805,0.05468701799735836,0.027479886448172553,"[0.523,0.609]",0.57,"[0.206,0.322]",0.265,0.0036,0.0,1,0.0054,0.06,0.6517835225290001,-2,0.5617835225290001,0.005,0.0,0,0.0025,0.015,0.7091835225290001,-8,0.5966835225290001,0.008513542020381237,0.00504008230710174,1.874281510469708e-33,1.8745200401632806e-33,0.0033657431117094516,-0.009950568757706913,1.8746343635273657e-33,1.8739995326677466e-33,6.421987e-05,3.680203e-08,7.604596e-05,2.135982e-08,1.143972e-12,5.878994e-26,3.599343e-09,2.4174229999999998e-20,0.0001038051,2.770063e-10,7.555051e-05,2.111266e-08,1.602308e-15,7.949840999999999e-38,3.599343e-09,2.417422e-20,1.72300572566892,2.4315384897817387e-06,0.013119097506892519,3.289151285606691e-18
26,56,0.2712,180.0,0.0177,212.0,21.0,Hotta:1984,0.0089,0.2801,0.2535,0.2624,0.9639,0.0,0.05,204.3468,22.674403019387302,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.014909071047308715,4.433234524286382,1.0667111809416905,0.2749968,0.29399296,0.29430625000000005,0.5425000000000001,0.6385742867290001,0.6195781267289999,1.8727041041165288e-33,-0.00016912149203377426,-1208284.0420967378,-124171.08995115898,6.790178889842083e-37,6.574425258568985e-37,2948.220093655917,2763.8409968228084,602459.3418342869,66849.13059341004,1.5472309942231595,0.17168137268165307,564782.063409551,62668.4446434655,1.4504685259390147,0.16094457032886175,"[0.523,0.609]",0.57,"[0.206,0.322]",0.265,0.0036,0.0,4,0.0162,0.06,0.6517835225290001,-1,0.621783522529,0.005,0.0,2,0.0125,0.015,0.7091835225290001,-6,0.6266835225290001,0.01931066241739643,0.015040082307101741,1.8725480549391703e-33,1.8731008489068863e-33,0.03470363000146104,0.006036249577681571,1.867750576283987e-33,1.8744420009768208e-33,8.682248e-06,0.0004780571,4.692412e-05,0.0007362492,0.0001633521,0.0007032007,8.398854e-05,1.286549e-08,0.0002708139,0.0004021726,4.607146e-05,0.000729733,2.194703e-08,1.8303259999999999e-19,8.398854e-05,1.286548e-08,0.6493683646607278,54802.862823292584,0.5510062106457417,1.4213453407702897e-11
26,56,0.2712,180.0,0.0276,608.0,31.0,Hotta:1984,0.0089,0.2801,0.24359999999999998,0.2525,0.9639,0.0,0.05,586.0512,41.851023970311644,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.024809071047308714,4.433234524286382,1.0667111809416905,0.26425728,0.282901,0.28366276,0.5326,0.667891612129,0.6492478921289999,1.8696653302094634e-33,-0.0001498798644831675,-3910139.644313712,-206832.3193839123,6.790178889842082e-37,6.574425258568984e-37,2953.0118465691967,2768.3330777148917,1730616.1362960935,123586.5695753817,4.444553747025418,0.3173939843551199,1622384.9221945056,115857.57399325255,4.166595256929599,0.2975444431686983,"[0.523,0.609]",0.57,"[0.206,0.322]",0.265,0.0036,0.0,6,0.0234,0.06,0.6517835225290001,-1,0.621783522529,0.005,0.0,4,0.0225,0.015,0.7091835225290001,-4,0.6566835225290001,0.02650750173101102,0.025040082307101738,1.8706453935940128e-33,1.870274547787422e-33,0.03470363000146104,0.022023067913070113,1.867750576283987e-33,1.8712748327174287e-33,0.0002714516,0.0009608604,0.0005971981,0.001799625,0.0001633521,0.0007032007,7.199709e-05,0.000882509,0.0005671365,0.001859593,0.0005912261,0.001785997,0.0003987064,6.225531e-05,7.19971e-05,0.0008825089,0.5336428359600309,0.7976367348944274,1.0408680763725418,0.07048287396869245
26,56,0.2712,180.0,0.0375,1070.0,41.0,Hotta:1984,0.0089,0.2801,0.2337,0.24259999999999998,0.9639,0.0,0.05,1031.373,64.9703636963231,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.034709071047308714,4.433234524286382,1.0667111809416905,0.25351776,0.27180904,0.27321529,0.5227,0.697208937529,0.6789176575290001,1.865050574017692e-33,-0.00013063823693256063,-7894878.438480655,-313843.79460942536,6.790178889842082e-37,6.574425258568984e-37,2960.3185812460865,2775.1828556186347,3053192.65609552,192332.97488054147,7.841183596659884,0.4939479219299279,2862248.6673479583,180304.63945334323,7.350802857187363,0.46305685245923056,"[0.428,0.523]",0.475,"[0.206,0.322]",0.265,0.0036,0.0,9,0.0342,0.032,0.7510585225290001,-3,0.6710585225290001,0.005,0.0,6,0.0325,0.015,0.7091835225290001,-3,0.6716835225290001,0.03634999925574789,0.03504008230710174,1.8637209678604047e-33,1.8660538616083307e-33,0.008660747697799676,0.03001647708076438,1.8740764883956152e-33,1.8683474253659624e-33,0.00262792,0.005392472,0.001282676,0.003348342,4.903306e-05,2.183828e-14,0.0007313615,0.002094115,0.001256626,0.003232332,0.001266536,0.003319417,0.0002553794,0.001887263,0.0007313615,0.002094115,1.611639154374556,1.0378180102374542e-11,0.9732414246947033,0.8996319545861633
26,56,0.2712,180.0,0.0474,1630.0,52.0,Hotta:1984,0.0089,0.2801,0.2238,0.2327,0.9639,0.0,0.05,1571.157,93.18600150485318,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.04460907104730871,4.433234524286382,1.0667111809416905,0.24277824,0.26071708,0.26296384,0.5128,0.726526262929,0.7085874229290001,1.8586823155848826e-33,-0.00011139660938195386,-14104172.548132563,-466800.5632173572,6.790178889842082e-37,6.574425258568984e-37,2970.461290202183,2784.691248459462,4667061.049330192,276805.41025888873,11.985906775832776,0.710889317140033,4375187.147855822,259494.2428694949,11.236318686799212,0.6664309232349672,"[0.428,0.523]",0.475,"[0.206,0.322]",0.265,0.0036,0.0,12,0.045,0.032,0.7510585225290001,-2,0.703058522529,0.005,0.0,8,0.0425,0.015,0.7091835225290001,-1,0.7016835225290001,0.0471413631132549,0.04504008230710174,1.856234751389242e-33,1.860457685941303e-33,0.025409272602853195,0.046003295416152924,1.869335231875706e-33,1.8598468984311974e-33,0.003825357,0.008101949,0.002176762,0.005536245,0.0005971811,0.002002964,0.001587161,0.003911289,0.001906246,0.004872555,0.002146444,0.005483758,0.001371745,0.00348536,0.001587161,0.003911289,1.4653672187094289,0.5091798544558064,0.8876951334217205,0.8905446688847838
26,56,0.2712,180.0,0.0573,2570.0,67.0,Hotta:1984,0.0089,0.2801,0.2139,0.2228,0.9639,0.0,0.05,2477.223,139.6865376083626,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.05450907104730871,4.433234524286382,1.0667111809416905,0.23203872,0.24962512,0.25290841000000003,0.5029,0.755843588329,0.738257188329,1.8503621316810898e-33,-9.215498183134718e-05,-26881053.533639293,-727036.1153411835,6.790178889842082e-37,6.574425258568984e-37,2983.818018482786,2797.212658677373,7391582.623199983,416799.2078553057,18.98300007458772,1.0704202059477277,6929319.533966738,390732.9512449248,17.7958199124055,1.0034770658377865,"[0.428,0.523]",0.475,"[0.206,0.322]",0.265,0.0036,0.0,15,0.055799999999999995,0.032,0.7510585225290001,-1,0.7350585225290001,0.005,0.0,10,0.0525,0.015,0.7091835225290001,1,0.731683522529,0.05793049698272057,0.05504008230710174,1.8468154758872784e-33,1.8535108769695558e-33,0.04187164367714624,0.061990113751541405,1.8601322454519562e-33,1.847903219566344e-33,0.004373967,0.01094486,0.003015064,0.00831053,0.002301807,0.004842236,0.002616646,0.006456861,0.002332159,0.006720709,0.002973954,0.008230625,0.002238407,0.006267904,0.002616646,0.006456861,1.3195161674355351,0.7459975917627772,0.8151618930380351,0.9720271793717111
26,56,0.2712,180.0,0.0673,3090.0,77.0,Hotta:1984,0.0089,0.2801,0.2039,0.2128,0.9639,0.0,0.05,2978.451,166.39284489001471,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.06450907104730871,4.433234524286382,1.0667111809416905,0.22119072,0.23842112000000001,0.24295041,0.4929,0.785457048329,0.768226648329,1.8397499674583627e-33,-7.271899440649183e-05,-40958363.41397627,-1058870.5279610686,6.790178889842082e-37,6.574425258568984e-37,3001.029469703312,2813.347720846058,8938419.225067299,499349.8310627063,22.955572773221792,1.2824260193691752,8379418.332501663,468120.9309364146,21.51995140142495,1.2022242217776813,"[0.428,0.523]",0.475,"[0.206,0.322]",0.265,0.0036,0.0,17,0.063,0.032,0.7510585225290001,0,0.7670585225290001,0.005,0.0,12,0.0625,0.015,0.7091835225290001,3,0.7616835225290001,0.06512201469591616,0.06504008230710175,1.8394626287985307e-33,1.8452439781949364e-33,0.05806204531808978,0.07797693208692995,1.846688693209185e-33,1.832649739544555e-33,0.00489047,0.0128215,0.00411285,0.01152206,0.004004165,0.008919526,0.003556992,0.009618751,0.002831699,0.008685038,0.004059179,0.01141652,0.00305078,0.009407172,0.003556992,0.009618751,1.1129522689559084,0.9238218019090412,0.758477999933391,0.9817925602493577
26,56,0.2712,180.0,0.0772,4030.0,80.0,Hotta:1984,0.0089,0.2801,0.194,0.2029,0.9639,0.0,0.05,3884.517,208.97354223016487,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.07440907104730872,4.433234524286382,1.0667111809416905,0.2104512,0.22732916,0.233289,0.483,0.8147743737290001,0.7978964137290001,1.8268067268190024e-33,-5.347736685588502e-05,-72638524.07820114,-1495959.967804515,6.790178889842081e-37,6.5744252585689835e-37,3022.2922809366682,2833.2807745284854,11740145.744267263,631579.1236022201,30.150943160615537,1.622016171857194,11005927.334429068,592080.7195858427,28.265329640585886,1.5205767042071139,"[0.428,0.523]",0.475,"[0.206,0.322]",0.265,0.0036,0.0,20,0.0738,0.032,0.7510585225290001,1,0.7990585225290001,0.005,0.0,14,0.0725,0.015,0.7091835225290001,5,0.7916835225290001,0.07590743498877828,0.07504008230710174,1.8268242495888754e-33,1.835692889557914e-33,0.07399352741706322,0.09396375042231848,1.8292080499373486e-33,1.8142530186426612e-33,0.005861219,0.01547831,0.005459855,0.01481884,0.004987681,0.01311182,0.004813787,0.0130697,0.003451236,0.01066282,0.005391374,0.01469592,0.004047914,0.01249029,0.004813787,0.0130697,1.0444921149791606,1.0019057240377662,0.7220510023176704,0.9622804237550627
26,56,0.2712,180.0,0.0871,4620.0,83.0,Hotta:1984,0.0089,0.2801,0.18409999999999999,0.19299999999999998,0.9639,0.0,0.05,4453.218,236.5976931470381,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.08430907104730871,4.433234524286382,1.0667111809416905,0.19971167999999997,0.2162372,0.22382360999999998,0.47309999999999997,0.8440916991290001,0.827566179129,1.8111575454182907e-33,-3.4235739305278346e-05,-130075122.9669931,-2424367.0995357577,6.790178889842082e-37,6.574425258568984e-37,3048.4061881834436,2857.7615409377418,13575217.308529899,721245.8718993585,34.863758455669426,1.852297557641896,12726235.133811688,676139.7881501946,32.68340960379901,1.7364564942561973,"[0.428,0.523]",0.475,"[0.206,0.322]",0.265,0.0036,0.0,23,0.0846,0.032,0.7510585225290001,2,0.831058522529,0.005,0.0,16,0.0825,0.015,0.7091835225290001,7,0.821683522529,0.08669062897544677,0.08504008230710175,1.8122560029464488e-33,1.824898485557221e-33,0.0896781284730418,0.10995056875770697,1.807878020727559e-33,1.7929084131277575e-33,0.006810595,0.01780057,0.006904403,0.01792573,0.006410309,0.0168462,0.006301569,0.01648137,0.004071505,0.01256127,0.00682217,0.01779955,0.004962454,0.01519481,0.006301569,0.01648137,0.9924159625081131,1.0239900762653347,0.700393402722556,0.9313224866802927
26,56,0.2712,180.0,0.097,5540.0,95.0,Hotta:1984,0.0089,0.2801,0.1742,0.18309999999999998,0.9639,0.0,0.05,5340.006,282.266393094077,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.09420907104730872,4.433234524286382,1.0667111809416905,0.18897216,0.20514524,0.21455424,0.4632,0.873409024529,0.8572359445290001,1.7924871850383533e-33,-1.4994111754671514e-05,-356140202.72566575,-6335820.457680805,6.790178889842081e-37,6.5744252585689835e-37,3080.158070480219,2887.5276883861493,16448062.577312794,869425.1087140632,42.24177541517886,2.2328502223279507,15419415.181148168,815052.0255600363,39.60001185877502,2.0932097293259786,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16,0.0036,0.0,26,0.0954,0.032,0.7510585225290001,3,0.8630585225290001,0.005,0.0,18,0.0925,0.03,0.8141835225290001,1,0.8591835225290001,0.09747159803399796,0.09403363460051425,1.7957590834569446e-33,1.776521127235154e-33,0.10512698204379911,0.07398022750308282,1.7828722007664415e-33,1.8126934441373694e-33,0.007667488,0.01968019,0.008346715,0.02048112,0.007676714,0.0196983,0.007839891,0.01948404,0.01181309,0.02302378,0.00825506,0.02037208,0.009886685,0.01987814,0.007839891,0.01948404,0.9591434655819441,1.0164489720361813,1.140320512387812,1.008854249990091
26,56,0.2712,180.0,0.107,6010.0,104.0,Hotta:1984,0.0089,0.2801,0.1642,0.1731,0.9639,0.0,0.05,5793.039,306.5084541381567,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.002790928952691285,0.10420907104730871,4.433234524286382,1.0667111809416905,0.17812416,0.19394124000000001,0.20539024,0.4532,0.9030224845290001,0.8872054045290001,1.7701989633950663e-33,4.441875670183801e-06,1304187561.7739406,23413532.417870797,6.790178889842084e-37,6.574425258568986e-37,3118.939725644876,2923.8839728777216,18068139.469310068,955981.3938574976,46.402443208446115,2.4551433429076566,16938173.886355583,896195.1566060826,43.500475140311295,2.3016008332642213,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16,0.0036,0.0,28,0.1026,0.032,0.7510585225290001,4,0.8950585225290001,0.005,0.0,20,0.10250000000000001,0.03,0.8141835225290001,2,0.889183522529,0.10465767534840609,0.10403363460051426,1.7836902415767295e-33,1.755922572341205e-33,0.12035040921075424,0.08996704583847132,1.754351517054297e-33,1.7844291456303225e-33,0.00816413,0.02060462,0.009661564,0.02210414,0.008643265,0.02132877,0.009309035,0.02165894,0.01203556,0.02292771,0.009569506,0.02203688,0.01129569,0.0224357,0.009309035,0.02165894,0.9251105477642364,0.9936514672366884,1.0488835965801668,1.0276026131368832
