Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,0.1922,180,0.0362,6.63E+03,1.28E+02,Hotta:1984
26,56,0.1922,180,0.0461,8.76E+03,1.51E+02,Hotta:1984
26,56,0.1922,180,0.0561,1.01E+04,1.46E+02,Hotta:1984
26,56,0.1922,180,0.066,1.11E+04,1.77E+02,Hotta:1984
26,56,0.1922,180,0.0759,1.24E+04,2.16E+02,Hotta:1984
26,56,0.1922,180,0.0859,1.18E+04,1.71E+02,Hotta:1984
26,56,0.1922,180,0.0958,1.12E+04,1.41E+02,Hotta:1984
26,56,0.1922,180,0.1058,9.53E+03,1.75E+02,Hotta:1984
26,56,0.1922,180,0.1157,7.91E+03,1.72E+02,Hotta:1984
26,56,0.1922,180,0.1256,6.00E+03,1.90E+02,Hotta:1984
26,56,0.1922,180,0.1356,5.62E+03,2.05E+02,Hotta:1984
26,56,0.1922,180,0.1455,4.26E+03,2.18E+02,Hotta:1984
26,56,0.2065,180,0.0066,2.36E+02,1.00E+01,Hotta:1984
26,56,0.2065,180,0.0166,2.13E+03,3.60E+01,Hotta:1984
26,56,0.2065,180,0.0265,3.35E+03,4.90E+01,Hotta:1984
26,56,0.2065,180,0.0364,5.10E+03,6.50E+01,Hotta:1984
26,56,0.2065,180,0.0464,6.53E+03,7.80E+01,Hotta:1984
26,56,0.2065,180,0.0563,8.25E+03,8.80E+01,Hotta:1984
26,56,0.2065,180,0.0663,9.36E+03,1.23E+02,Hotta:1984
26,56,0.2065,180,0.0762,1.05E+04,7.80E+01,Hotta:1984
26,56,0.2065,180,0.0861,1.07E+04,8.80E+01,Hotta:1984
26,56,0.2065,180,0.0961,1.08E+04,1.15E+02,Hotta:1984
26,56,0.2065,180,0.106,1.00E+04,1.13E+02,Hotta:1984
26,56,0.2065,180,0.116,8.50E+03,1.00E+02,Hotta:1984
26,56,0.2065,180,0.1259,7.19E+03,1.74E+02,Hotta:1984
26,56,0.2211,180,0.0068,1.60E+02,1.10E+01,Hotta:1984
26,56,0.2211,180,0.0167,1.46E+03,2.80E+01,Hotta:1984
26,56,0.2211,180,0.0267,2.65E+03,3.70E+01,Hotta:1984
26,56,0.2211,180,0.0366,3.87E+03,4.70E+01,Hotta:1984
26,56,0.2211,180,0.0465,5.11E+03,5.80E+01,Hotta:1984
26,56,0.2211,180,0.0565,6.46E+03,4.50E+01,Hotta:1984
26,56,0.2211,180,0.0664,7.57E+03,7.00E+01,Hotta:1984
26,56,0.2211,180,0.0764,8.49E+03,7.80E+01,Hotta:1984
26,56,0.2211,180,0.0863,9.02E+03,9.30E+01,Hotta:1984
26,56,0.2211,180,0.0963,9.00E+03,8.90E+01,Hotta:1984
26,56,0.2211,180,0.1062,8.81E+03,9.50E+01,Hotta:1984
26,56,0.2211,180,0.1161,8.15E+03,7.40E+01,Hotta:1984
26,56,0.2211,180,0.1261,6.94E+03,7.00E+01,Hotta:1984
26,56,0.2211,180,0.136,6.08E+03,8.50E+01,Hotta:1984
26,56,0.2211,180,0.1459,5.06E+03,1.41E+02,Hotta:1984
26,56,0.2211,180,0.1559,4.43E+03,1.37E+02,Hotta:1984
26,56,0.2211,180,0.1658,4.06E+03,1.45E+02,Hotta:1984
26,56,0.2356,180,0.0071,1.05E+02,9.00E+00,Hotta:1984
26,56,0.2356,180,0.017,9.35E+02,2.70E+01,Hotta:1984
26,56,0.2356,180,0.0269,1.86E+03,3.40E+01,Hotta:1984
26,56,0.2356,180,0.0368,2.91E+03,4.50E+01,Hotta:1984
26,56,0.2356,180,0.0468,3.94E+03,5.70E+01,Hotta:1984
26,56,0.2356,180,0.0567,4.94E+03,6.00E+01,Hotta:1984
26,56,0.2356,180,0.0666,5.89E+03,7.10E+01,Hotta:1984
26,56,0.2356,180,0.0765,6.93E+03,7.40E+01,Hotta:1984
26,56,0.2356,180,0.0864,7.87E+03,8.60E+01,Hotta:1984
26,56,0.2356,180,0.0964,8.33E+03,8.40E+01,Hotta:1984
26,56,0.2356,180,0.1063,8.24E+03,8.00E+01,Hotta:1984
26,56,0.2356,180,0.1162,8.17E+03,6.60E+01,Hotta:1984
26,56,0.2356,180,0.1261,7.79E+03,8.70E+01,Hotta:1984
26,56,0.2356,180,0.136,6.77E+03,8.00E+01,Hotta:1984
26,56,0.2356,180,0.146,5.75E+03,7.70E+01,Hotta:1984
26,56,0.2356,180,0.1559,5.10E+03,1.60E+02,Hotta:1984
26,56,0.2356,180,0.1658,4.87E+03,1.71E+02,Hotta:1984
26,56,0.2356,180,0.1757,4.83E+03,1.90E+02,Hotta:1984
26,56,0.2519,180,0.0073,5.30E+01,1.10E+01,Hotta:1984
26,56,0.2519,180,0.0173,4.87E+02,3.50E+01,Hotta:1984
26,56,0.2519,180,0.0272,1.04E+03,5.00E+01,Hotta:1984
26,56,0.2519,180,0.0371,1.97E+03,6.50E+01,Hotta:1984
26,56,0.2519,180,0.047,2.72E+03,7.90E+01,Hotta:1984
26,56,0.2519,180,0.0569,3.94E+03,9.40E+01,Hotta:1984
26,56,0.2519,180,0.0668,4.38E+03,1.10E+02,Hotta:1984
26,56,0.2519,180,0.0768,5.46E+03,1.23E+02,Hotta:1984
26,56,0.2519,180,0.0867,6.23E+03,1.25E+02,Hotta:1984
26,56,0.2519,180,0.0966,6.92E+03,1.20E+02,Hotta:1984
26,56,0.2519,180,0.1065,7.29E+03,1.37E+02,Hotta:1984
26,56,0.2519,180,0.1164,7.50E+03,1.29E+02,Hotta:1984
26,56,0.2519,180,0.1264,6.84E+03,1.35E+02,Hotta:1984
26,56,0.2519,180,0.1363,6.77E+03,1.27E+02,Hotta:1984
26,56,0.2519,180,0.1462,5.85E+03,1.26E+02,Hotta:1984
26,56,0.2519,180,0.1561,5.03E+03,1.23E+02,Hotta:1984
26,56,0.2519,180,0.1661,4.15E+03,1.21E+02,Hotta:1984
26,56,0.2519,180,0.176,4.31E+03,1.29E+02,Hotta:1984
26,56,0.2519,180,0.1859,4.13E+03,1.37E+02,Hotta:1984
26,56,0.2519,180,0.1958,4.79E+03,1.62E+02,Hotta:1984
26,56,0.2712,180,0.0077,8.00E+00,4.00E+00,Hotta:1984
26,56,0.2712,180,0.0177,2.12E+02,2.10E+01,Hotta:1984
26,56,0.2712,180,0.0276,6.08E+02,3.10E+01,Hotta:1984
26,56,0.2712,180,0.0375,1.07E+03,4.10E+01,Hotta:1984
26,56,0.2712,180,0.0474,1.63E+03,5.20E+01,Hotta:1984
26,56,0.2712,180,0.0573,2.57E+03,6.70E+01,Hotta:1984
26,56,0.2712,180,0.0673,3.09E+03,7.70E+01,Hotta:1984
26,56,0.2712,180,0.0772,4.03E+03,8.00E+01,Hotta:1984
26,56,0.2712,180,0.0871,4.62E+03,8.30E+01,Hotta:1984
26,56,0.2712,180,0.097,5.54E+03,9.50E+01,Hotta:1984
26,56,0.2712,180,0.107,6.01E+03,1.04E+02,Hotta:1984
26,56,0.2712,180,0.1169,6.19E+03,1.04E+02,Hotta:1984
26,56,0.2712,180,0.1268,6.45E+03,1.10E+02,Hotta:1984
26,56,0.2712,180,0.1367,6.18E+03,1.08E+02,Hotta:1984
26,56,0.2712,180,0.1466,6.38E+03,1.05E+02,Hotta:1984
26,56,0.2712,180,0.1566,5.14E+03,1.01E+02,Hotta:1984
26,56,0.2712,180,0.1665,4.69E+03,9.20E+01,Hotta:1984
26,56,0.2712,180,0.1764,4.40E+03,9.40E+01,Hotta:1984
26,56,0.2712,180,0.1863,4.36E+03,1.60E+02,Hotta:1984
26,56,0.2712,180,0.1962,4.59E+03,1.90E+02,Hotta:1984
26,56,0.2712,180,0.2061,4.28E+03,2.17E+02,Hotta:1984
26,56,0.2928,180,0.0082,7.00E+00,3.00E+00,Hotta:1984
26,56,0.2928,180,0.0181,4.20E+01,8.00E+00,Hotta:1984
26,56,0.2928,180,0.0281,1.70E+02,1.30E+01,Hotta:1984
26,56,0.2928,180,0.038,3.89E+02,2.10E+01,Hotta:1984
26,56,0.2928,180,0.0479,8.77E+02,3.40E+01,Hotta:1984
26,56,0.2928,180,0.0578,1.38E+03,4.40E+01,Hotta:1984
26,56,0.2928,180,0.0678,1.86E+03,5.00E+01,Hotta:1984
26,56,0.2928,180,0.0777,2.67E+03,5.60E+01,Hotta:1984
26,56,0.2928,180,0.0876,3.45E+03,6.60E+01,Hotta:1984
26,56,0.2928,180,0.0975,3.98E+03,6.90E+01,Hotta:1984
26,56,0.2928,180,0.1074,4.78E+03,8.40E+01,Hotta:1984
26,56,0.2928,180,0.1173,5.37E+03,9.20E+01,Hotta:1984
26,56,0.2928,180,0.1273,5.68E+03,8.00E+01,Hotta:1984
26,56,0.2928,180,0.1372,5.83E+03,9.60E+01,Hotta:1984
26,56,0.2928,180,0.1471,5.64E+03,9.10E+01,Hotta:1984
26,56,0.2928,180,0.157,5.67E+03,9.60E+01,Hotta:1984
26,56,0.2928,180,0.1669,4.88E+03,8.50E+01,Hotta:1984
26,56,0.2928,180,0.1769,4.92E+03,9.40E+01,Hotta:1984
26,56,0.2928,180,0.1868,4.48E+03,9.80E+01,Hotta:1984
26,56,0.2928,180,0.1967,4.17E+03,1.01E+02,Hotta:1984
26,56,0.2928,180,0.2066,3.96E+03,1.03E+02,Hotta:1984
26,56,0.2928,180,0.2166,4.63E+03,2.20E+02,Hotta:1984
26,56,0.2928,180,0.2265,5.06E+03,2.81E+02,Hotta:1984
26,56,0.3122,180,0.0087,1.90E+01,6.00E+00,Hotta:1984
26,56,0.3122,180,0.0186,1.20E+01,5.00E+00,Hotta:1984
26,56,0.3122,180,0.0285,4.90E+01,8.00E+00,Hotta:1984
26,56,0.3122,180,0.0384,1.71E+02,1.80E+01,Hotta:1984
26,56,0.3122,180,0.0483,4.16E+02,3.00E+01,Hotta:1984
26,56,0.3122,180,0.0582,7.75E+02,3.50E+01,Hotta:1984
26,56,0.3122,180,0.0681,1.07E+03,4.10E+01,Hotta:1984
26,56,0.3122,180,0.078,1.51E+03,5.30E+01,Hotta:1984
26,56,0.3122,180,0.0879,2.11E+03,6.60E+01,Hotta:1984
26,56,0.3122,180,0.0978,2.79E+03,7.70E+01,Hotta:1984
26,56,0.3122,180,0.1077,3.15E+03,8.40E+01,Hotta:1984
26,56,0.3122,180,0.1176,3.81E+03,9.30E+01,Hotta:1984
26,56,0.3122,180,0.1275,4.24E+03,9.70E+01,Hotta:1984
26,56,0.3122,180,0.1374,4.58E+03,9.90E+01,Hotta:1984
26,56,0.3122,180,0.1473,4.45E+03,9.10E+01,Hotta:1984
26,56,0.3122,180,0.1572,4.65E+03,9.20E+01,Hotta:1984
26,56,0.3122,180,0.1671,4.36E+03,1.01E+02,Hotta:1984
26,56,0.3122,180,0.177,4.36E+03,9.00E+01,Hotta:1984
26,56,0.3122,180,0.1869,3.79E+03,9.30E+01,Hotta:1984
26,56,0.3122,180,0.1968,3.90E+03,8.90E+01,Hotta:1984
26,56,0.3122,180,0.2067,3.60E+03,8.90E+01,Hotta:1984
26,56,0.3122,180,0.2166,3.44E+03,9.10E+01,Hotta:1984
26,56,0.3122,180,0.2265,3.66E+03,9.80E+01,Hotta:1984
26,56,0.3122,180,0.2364,4.12E+03,1.11E+02,Hotta:1984
26,56,0.3331,180,0.0092,1.80E+01,6.00E+00,Hotta:1984
26,56,0.3331,180,0.0191,1.10E+01,4.00E+00,Hotta:1984
26,56,0.3331,180,0.029,3.80E+01,7.00E+00,Hotta:1984
26,56,0.3331,180,0.0389,5.10E+01,9.00E+00,Hotta:1984
26,56,0.3331,180,0.0488,1.53E+02,1.50E+01,Hotta:1984
26,56,0.3331,180,0.0587,3.09E+02,2.00E+01,Hotta:1984
26,56,0.3331,180,0.0686,5.49E+02,3.80E+01,Hotta:1984
26,56,0.3331,180,0.0785,8.96E+02,5.00E+01,Hotta:1984
26,56,0.3331,180,0.0884,1.30E+03,4.30E+01,Hotta:1984
26,56,0.3331,180,0.0983,1.80E+03,4.40E+01,Hotta:1984
26,56,0.3331,180,0.1082,2.23E+03,5.10E+01,Hotta:1984
26,56,0.3331,180,0.1181,2.63E+03,5.30E+01,Hotta:1984
26,56,0.3331,180,0.128,3.13E+03,6.00E+01,Hotta:1984
26,56,0.3331,180,0.1379,3.54E+03,6.30E+01,Hotta:1984
26,56,0.3331,180,0.1478,3.90E+03,7.00E+01,Hotta:1984
26,56,0.3331,180,0.1577,4.16E+03,7.10E+01,Hotta:1984
26,56,0.3331,180,0.1676,4.08E+03,8.10E+01,Hotta:1984
26,56,0.3331,180,0.1775,4.27E+03,7.70E+01,Hotta:1984
26,56,0.3331,180,0.1874,3.91E+03,7.40E+01,Hotta:1984
26,56,0.3331,180,0.1973,3.88E+03,7.50E+01,Hotta:1984
26,56,0.3331,180,0.2072,3.56E+03,7.20E+01,Hotta:1984
26,56,0.3331,180,0.2171,3.50E+03,7.00E+01,Hotta:1984
26,56,0.3331,180,0.227,3.52E+03,7.30E+01,Hotta:1984
26,56,0.3331,180,0.2369,4.20E+03,9.30E+01,Hotta:1984
26,56,0.3331,180,0.2468,4.51E+03,8.80E+01,Hotta:1984
26,56,0.3331,180,0.2567,4.00E+03,1.67E+02,Hotta:1984
26,56,0.5553,180,0.2724,3.27E+02,3.31E+01,Hotta:1984
26,56,0.5553,180,0.2814,4.28E+02,3.30E+01,Hotta:1984
26,56,0.5553,180,0.2941,5.36E+02,3.11E+01,Hotta:1984
26,56,0.5553,180,0.3025,5.11E+02,2.92E+01,Hotta:1984
26,56,0.5553,180,0.3139,4.60E+02,2.92E+01,Hotta:1984
26,56,0.5553,180,0.3212,5.75E+02,5.44E+01,Hotta:1984
26,56,0.5553,180,0.3346,9.32E+02,5.25E+01,Hotta:1984
26,56,0.5553,180,0.3414,9.88E+02,5.44E+01,Hotta:1984
26,56,0.5553,180,0.3549,9.03E+02,5.44E+01,Hotta:1984
26,56,0.5553,180,0.3614,1.01E+03,6.22E+01,Hotta:1984
26,56,0.5553,180,0.3752,1.03E+03,6.03E+01,Hotta:1984
26,56,0.5553,180,0.381,1.12E+03,6.42E+01,Hotta:1984
26,56,0.5553,180,0.3954,1.30E+03,7.39E+01,Hotta:1984
26,56,0.5553,180,0.4006,1.41E+03,8.36E+01,Hotta:1984
26,56,0.5553,180,0.4154,1.80E+03,1.07E+02,Hotta:1984
26,56,0.5553,180,0.42,1.86E+03,1.05E+02,Hotta:1984
26,56,0.5553,180,0.4254,2.07E+03,1.21E+02,Hotta:1984
26,56,0.5553,180,0.4296,2.26E+03,1.28E+02,Hotta:1984
