Z,A,E0,ThetaDeg,nu,cross,dataSet,ratio,ratio_error,normalization,normError,system_err,error,normCross,normCrossError,Veff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,Ep,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),RT_QD_data,qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
26,56,0.3775,140.0,0.09085,607.4816076,Altemus:1973,1.374823516,0.058783673,1.0,0.0,0.0,12.149632151999999,607.4816076,12.149632151999999,0.0089,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.08630683965150694,0.6892299347759547,1.0488738312377877,0.28665,0.3686,4.433234524286382,0.38220866291314154,0.39046238541314154,0.6248698947886204,0.6686317637158585,0.060889151400978093,-8.823990026671057e-05,-6884432.164631297,-137688.64329262593,1.47000937251278e-05,4322.919729729499,2626094.2269418333,52521.88453883666,6.744313017545561,0.1348862603509112,2.1604380330777372e-05,"[0.550,0.650]",0.6,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,2.0,0.656122039109595,0.06975578882976097,0.06133419225947323,0.0,0.0,0.0,0.0,2.0,0.661382325662492,0.08580983526835578,0.06101353217097875,3.564019e-06,1.352427e-13,0.0009896095,0.004568625380330777,1.0,0.0005122234,0.0023197582556344263,0.0006592809,0.0032036153803307777,0.720046618976245,3.257747e-06,8.728022e-14,0.000957354,0.0044557823803307774,1.0,0.000580449,0.002843069538230739,0.0006592809,0.0032036153803307777,0.8854510129011606
26,56,0.3775,140.0,0.11125,1373.789709,Altemus:1973,1.289280294,0.039495856,1.0,0.0,0.0,27.475794179999998,1373.789709,27.475794179999998,0.0089,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.10670683965150694,0.7540708036306878,1.0488738312377877,0.26625,0.3686,4.433234524286382,0.355008046400223,0.367384608900223,0.6061226022020817,0.7341139186287771,0.060155453469300346,-6.090147753664737e-05,-22557576.01567752,-451151.52031355037,1.47000937251278e-05,4382.484858577192,6020612.598561667,120412.25197123333,15.462086434485594,0.30924172868971184,2.7557304615404817e-05,"[0.550,0.650]",0.6,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,4.0,0.7291294852339386,0.10534066665732122,0.06032300481884562,0.0,0.0,0.0,0.0,4.0,0.7577331719583276,0.13715461780810465,0.0593660861388066,3.564019e-06,1.352427e-13,0.002234494,0.008989727304615405,1.0,0.001632682,0.006752530521876822,0.001720183,0.007145867304615405,0.9424250769806648,3.257747e-06,8.728022e-14,0.002167586,0.008782980304615405,1.0,0.002075749,0.008748772385568152,0.001720183,0.007145867304615405,1.2402512908264727
26,56,0.3775,140.0,0.13172,2407.294046,Altemus:1973,1.13891363,0.031903456,1.0,0.0,0.0,48.14588092,2407.294046,48.14588092,0.0089,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.12717683965150695,0.8191341656628635,1.0488738312377877,0.24577999999999997,0.3686,4.433234524286382,0.3277140944384856,0.3450642528384856,0.5874216993255233,0.7998207672105144,0.059183650097267324,-3.350372512208615e-05,-71851534.03772037,-1437030.6807544075,1.47000937251278e-05,4463.662435812047,10745348.005084198,214906.96010168397,27.596112007427884,0.5519222401485577,3.980533570456829e-06,"[0.550,0.650]",0.6,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,6.0,0.8071313585008346,0.14206553883902273,0.05884454311090369,0.0,0.0,0.0,0.0,5.0,0.8065914254505877,0.1631908852336088,0.05829097282177058,3.564019e-06,1.352427e-13,0.003937954,0.014248360533570457,1.0,0.003420114,0.01287772859583709,0.003415942,0.012595810533570458,1.027663240246112,3.257747e-06,8.728022e-14,0.003840492,0.013999660533570457,1.0,0.002922557,0.011853304174122158,0.003415942,0.012595810533570458,0.9530052211037852
26,56,0.3775,140.0,0.15219,3313.238924,Altemus:1973,1.19626145,0.029228499,1.0,0.0,0.0,66.26477848,3313.238924,66.26477848,0.0089,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.14764683965150693,0.8841975276950395,1.0488738312377877,0.22530999999999998,0.3686,4.433234524286382,0.3004201424767483,0.32358193857674833,0.5688426307659689,0.8655276157922518,0.057933287577727886,-6.1606923798510374e-06,-537803012.9918795,-10756060.259837588,1.47000937251278e-05,4572.129473222482,15148557.336248346,302971.1467249669,38.90439702876585,0.7780879405753169,1.0029048437743603e-07,"[0.550,0.650]",0.6,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,7.0,0.8497657682965152,0.16162052589080866,0.05787570502161526,0.0,0.0,0.0,0.0,2.0,0.8628675012586304,0.13189726163367718,0.058519300990628416,3.564019e-06,1.352427e-13,0.005684,0.018586330290484378,1.0,0.004308,0.015631229786397322,0.005322112,0.017733310290484378,0.8800860591336672,2.443999e-05,6.408553e-13,0.005574687,0.01838527029048438,1.0,0.006292788,0.019088419603992324,0.005322112,0.017733310290484378,1.069020012210364
26,56,0.3775,140.0,0.16325,3601.996303,Altemus:1973,1.142449812,0.030061108,1.0,0.0,0.0,72.03992606,3601.996303,72.03992606,0.0089,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.15870683965150695,0.9193514497309879,1.0488738312377877,0.21424999999999997,0.3686,4.433234524286382,0.28567314156337187,0.31232370406337184,0.5588592882500674,0.9010292154656282,0.05712426983499416,8.581431376094631e-06,419743064.43026656,8394861.28860533,1.47000937251278e-05,4644.849319390039,16730730.076434989,334614.60152869974,42.96771969943514,0.8593543939887028,1.2913495456229247e-08,"[0.550,0.650]",0.6,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,8.0,0.898239602529,0.18343979859373982,0.05664453477996317,0.0,0.0,0.0,0.0,3.0,0.93597419404186,0.17085537552122887,0.056305256645109394,3.564019e-06,1.352427e-13,0.006442547,0.019790572913495456,1.0,0.005053705,0.017532240130249396,0.006229627,0.019527012913495456,0.9026360209832628,2.443999e-05,6.408553e-13,0.0063421,0.019664502913495457,1.0,0.007116823,0.020471533565378855,0.006229627,0.019527012913495456,1.066527298248636
26,56,0.3775,140.0,0.17273,3703.64955,Altemus:1973,1.197197505,0.03351559,1.0,0.0,0.0,74.072991,3703.64955,74.072991,0.0089,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.16818683965150694,0.949483382904658,1.0488738312377877,0.20476999999999998,0.3686,4.433234524286382,0.2730328550661922,0.3028685079661922,0.5503349052769524,0.9314591580428078,0.05634749702628203,2.1195544928990457e-05,174737170.5897634,3494743.411795268,1.47000937251278e-05,4716.642291880008,17468790.10183236,349375.8020366472,44.863199224103305,0.8972639844820661,2.2340866736554215e-09,"[0.550,0.650]",0.6,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,9.0,0.9545291999641223,0.20825619717036525,0.05505023046749816,0.0,0.0,0.0,0.0,3.0,0.93597419404186,0.17085537552122887,0.056305256645109394,3.564019e-06,1.352427e-13,0.006876712,0.019911372234086674,1.0,0.005417901,0.017747430000976137,0.006820995,0.020175402234086672,0.8974526580238928,2.443999e-05,6.408553e-13,0.006792249,0.019865462234086674,1.0,0.007116823,0.020471533565378855,0.006820995,0.020175402234086672,1.0163845257144297
26,56,0.3083,160.0,0.03722,151.2058468,Altemus:1973,2.664314962,0.196989737,1.0,0.0,0.0,3.024116936,151.2058468,3.024116936,0.0089,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.03392344683907908,0.6456823561919915,1.0603358799540745,0.27108,0.2994,4.433234524286382,0.3242156025212543,0.3256009309212543,0.5706145204262281,0.6259856621277458,0.015243499325319956,-0.00013800804458510632,-1095630.6732304646,-21912.61346460929,4.761038507865653e-06,3229.1367380826173,488264.3549147719,9765.28709829544,1.253956393137496,0.02507912786274992,1.1458046089940019e-05,"[0.550,0.650]",0.6,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,1.0,0.6243267032082631,0.05385940205542272,0.01518616179569174,0.0,0.0,0.0,0.0,1.0,0.6230243059092161,0.06536907881832689,0.015139991908406257,3.564019e-06,1.352427e-13,0.0004133773,0.00148080104608994,1.0,0.0002862475,0.0012129077441360005,0.0001782874,0.00070062214608994,1.7367638648821042,3.257747e-06,8.728022e-14,0.0004067516,0.00146440504608994,1.0,0.0002924792,0.0014331527781161662,0.0001782874,0.00070062204608994,2.0564452912400597
26,56,0.3083,160.0,0.05246,556.7448832,Altemus:1973,1.642601536,0.083747514,1.0,0.0,0.0,11.134897664,556.7448832,11.134897664,0.0089,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.04916344683907908,0.691981993457809,1.0603358799540745,0.25584,0.2994,4.433234524286382,0.30598834199881103,0.30874039359881106,0.5556441249566229,0.6728114836901891,0.015173256754415242,-0.00011259479312696692,-4944676.993830342,-98893.53987660684,4.761038507865653e-06,3244.54841348637,1806385.7275032145,36127.71455006429,4.63914457132626,0.09278289142652518,2.8145465644596336e-05,"[0.550,0.650]",0.6,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,3.0,0.6912104451145336,0.08701254320956531,0.014990525788621444,0.0,0.0,0.0,0.0,0.0,0.6876877268932857,0.038545020673239935,0.015223591328312644,3.564019e-06,1.352427e-13,0.0009926924,0.0034783364656445965,1.0,0.0009364185,0.004126779146439498,0.0006988493,0.0022719004656445965,1.834204823900156,2.443999e-05,6.408553e-13,0.0009734619,0.0034309784656445966,1.0,0.0007021598,0.0019998770421536514,0.0006988493,0.0022719004656445965,0.8785094590942106
26,56,0.3775,160.0,0.10125,531.6298297,Altemus:1973,1.254444282,0.06486092,1.0,0.0,0.0,10.632596593999999,531.6298297,10.632596593999999,0.0089,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0962661685996048,0.6880616717274047,1.0488738312377877,0.27625,0.3686,4.433234524286382,0.4045592653015409,0.4148108278015409,0.64405809349898,0.6657972397274592,0.014934975465213583,-7.761780408607103e-05,-6849328.397779345,-136986.56795558688,3.1411930244995874e-06,4998.569717138252,2657388.7674657856,53147.775349315714,6.824683392252025,0.1364936678450405,1.7505841308407616e-05,"[0.550,0.650]",0.6,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,2.0,0.656122039109595,0.06975578882976097,0.015103857995306696,0.0,0.0,0.0,0.0,2.0,0.661382325662492,0.08580983526835578,0.015021026065804422,3.564019e-06,1.352427e-13,0.0009622617,0.004607576841308408,1.0,0.0005122234,0.0023197582556344263,0.0006416239,0.003253252841308408,0.7055491113112494,3.257747e-06,8.728022e-14,0.0009273233,0.004479784841308408,1.0,0.000580449,0.002843069538230739,0.0006416239,0.003253252841308408,0.8690680810175664
26,56,0.3775,160.0,0.15278,2434.699013,Altemus:1973,1.090566015,0.046256231,1.0,0.0,0.0,48.69398026,2434.699013,48.69398026,0.0089,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.1477961685996048,0.8584449674516396,1.0488738312377877,0.22471999999999998,0.3686,4.433234524286382,0.329095232935972,0.35243696133597197,0.5936640138461923,0.837959687473028,0.014308324418647654,-1.532741178239932e-05,-158846062.6989743,-3176921.253979486,3.1411930244995874e-06,5224.1287010457845,12719180.992221143,254383.61984442285,32.665293216934955,0.6533058643386991,6.285356871082044e-08,"[0.550,0.650]",0.6,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,7.0,0.8497657682965152,0.16162052589080866,0.014212716987712015,0.0,0.0,0.0,0.0,6.0,0.8604121597663568,0.1918716286397225,0.01397449878628601,3.564019e-06,1.352427e-13,0.004609771,0.01635971285356871,1.0,0.004308,0.015631229786397322,0.004195738,0.01516892285356871,1.0373805413305441,3.257747e-06,8.728022e-14,0.004503792,0.01611501285356871,1.0,0.003634521,0.01429791001269189,0.004195738,0.01516892285356871,0.9645465265122702
26,56,0.3775,160.0,0.17299,2950.061352,Altemus:1973,0.972657738,0.037812773,1.0,0.0,0.0,59.00122704,2950.061352,59.00122704,0.0089,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.1680061685996048,0.925269077806516,1.0488738312377877,0.20450999999999997,0.3686,4.433234524286382,0.29949833609707915,0.32942387619707914,0.5739545941945923,0.9054815789719208,0.013936438344134217,9.08002137276971e-06,324895859.920221,6497917.198404419,3.1411930244995874e-06,5367.579574973727,15834689.05791458,316693.7811582916,40.66651472230093,0.8133302944460187,1.5191406217072086e-09,"[0.550,0.650]",0.6,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,8.0,0.898239602529,0.18343979859373982,0.013896674132145685,0.0,0.0,0.0,0.0,3.0,0.93597419404186,0.17085537552122887,0.013809690422315054,3.564019e-06,1.352427e-13,0.006020132,0.019115401519140623,1.0,0.005053705,0.017532240130249396,0.00583659,0.01891093151914062,0.9292706195492013,2.443999e-05,6.408553e-13,0.005916254,0.018961981519140622,1.0,0.007116823,0.020471533565378855,0.00583659,0.01891093151914062,1.093497377366748
26,56,0.3775,160.0,0.19339,2978.415637,Altemus:1973,1.057206375,0.084125263,1.0,0.0,0.0,59.56831274,2978.415637,59.56831274,0.0089,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.1884061685996048,0.992721420767401,1.0488738312377877,0.18410999999999997,0.3686,4.433234524286382,0.2696231903517346,0.3070228824517346,0.5540964559097401,0.9736382631172655,0.013468064681150194,3.369507590426817e-05,88393201.59010898,1767864.0318021798,3.1411930244995874e-06,5559.523521607456,16558571.791024955,331171.4358204991,42.525584244637955,0.850511684892759,3.602122912955357e-11,"[0.550,0.650]",0.6,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,9.0,0.9545291999641223,0.20825619717036525,0.013488338216628577,0.0,0.0,0.0,0.0,4.0,1.011752547282349,0.2112372010882488,0.013130537497276586,3.564019e-06,1.352427e-13,0.006620209,0.01835279003602123,1.0,0.005417901,0.017747430000976137,0.006710691,0.01900645003602123,0.9313105060701733,2.443999e-05,6.408553e-13,0.00654703,0.01836010003602123,1.0,0.006331249,0.017172990001024287,0.006710691,0.01900645003602123,0.9270175801942454
