Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,3.116,14.975,1.69,17900,213,E04001
26,56,3.116,14.975,1.7092,17700,211,E04001
26,56,3.116,14.975,1.7283,17400,208,E04001
26,56,3.116,14.975,1.7475,17200,205,E04001
26,56,3.116,14.975,1.7666,17000,203,E04001
26,56,3.116,14.975,1.7858,16600,199,E04001
26,56,3.116,14.975,1.8049,16500,198,E04001
26,56,3.116,14.975,1.8241,16200,195,E04001
26,56,3.116,14.975,1.8434,16000,186,E04001
26,56,3.116,14.975,1.8626,16000,188,E04001
26,56,3.116,14.975,1.8817,15600,192,E04001
26,56,3.116,14.975,1.9009,15500,191,E04001
26,56,3.116,14.975,1.92,15300,189,E04001
26,56,3.116,14.975,1.9392,15200,188,E04001
26,56,3.116,14.975,1.9583,14800,184,E04001
26,56,3.116,14.975,1.9775,14600,181,E04001
26,56,3.116,14.975,1.9966,14700,181,E04001
26,56,3.116,14.975,2.0158,14700,186,E04001
26,56,3.116,14.975,2.035,14400,210,E04001
26,56,3.116,24.98,1.4338,2490,32.2,E04001
26,56,3.116,24.98,1.45,2550,31.7,E04001
26,56,3.116,24.98,1.4663,2550,31.5,E04001
26,56,3.116,24.98,1.4826,2590,31.8,E04001
26,56,3.116,24.98,1.4988,2610,32.1,E04001
26,56,3.116,24.98,1.5151,2650,32.5,E04001
26,56,3.116,24.98,1.5314,2660,32.7,E04001
26,56,3.116,24.98,1.5476,2680,32.8,E04001
26,56,3.116,24.98,1.5639,2710,33.1,E04001
26,56,3.116,24.98,1.5801,2690,32.9,E04001
26,56,3.116,24.98,1.5964,2730,33.3,E04001
26,56,3.116,24.98,1.6127,2740,33.4,E04001
26,56,3.116,24.98,1.6289,2770,33.7,E04001
26,56,3.116,24.98,1.6449,2790,33.4,E04001
26,56,3.116,24.98,1.6612,2780,38,E04001
26,56,3.116,24.98,1.6774,2810,37.7,E04001
26,56,3.116,24.98,1.6937,2810,37.5,E04001
26,56,3.116,24.98,1.71,2830,37.8,E04001
26,56,3.116,24.98,1.7262,2820,37.7,E04001
26,56,3.116,24.98,1.7425,2820,37.7,E04001
26,56,3.116,24.98,1.7588,2870,38.4,E04001
26,56,3.116,24.98,1.775,2870,38.3,E04001
26,56,3.116,24.98,1.7913,2850,38,E04001
26,56,3.116,24.98,1.8076,2830,37.8,E04001
26,56,3.116,24.98,1.8238,2880,38.3,E04001
26,56,3.116,24.98,1.8401,2910,40.5,E04001
26,56,3.116,24.98,1.8566,2860,35.7,E04001
26,56,3.116,24.98,1.8729,2870,37.4,E04001
26,56,3.116,24.98,1.8891,2860,37.2,E04001
26,56,3.116,24.98,1.9054,2880,37.6,E04001
26,56,3.116,24.98,1.9217,2840,37,E04001
26,56,3.116,24.98,1.9379,2880,37.5,E04001
26,56,3.116,24.98,1.9542,2870,37.5,E04001
26,56,3.116,24.98,1.9704,2870,37.4,E04001
26,56,3.116,24.98,1.9867,2890,37.6,E04001
26,56,3.116,24.98,2.003,2860,38.4,E04001
26,56,3.116,24.98,2.0192,2860,34.5,E04001
26,56,3.116,24.98,2.0355,2880,34.3,E04001
26,56,3.116,24.98,2.0518,2870,34.2,E04001
26,56,3.116,24.98,2.068,2860,34.2,E04001
26,56,3.116,24.98,2.0843,2880,34.3,E04001
26,56,3.116,24.98,2.1005,2810,33.7,E04001
26,56,3.116,24.98,2.1168,2850,34,E04001
26,56,3.116,24.98,2.1331,2840,33.9,E04001
26,56,3.116,24.98,2.1493,2870,34.8,E04001
26,56,3.116,24.98,2.1656,2900,36.6,E04001
26,56,3.116,34.98,1.6447,370,7.76,E04001
26,56,3.116,34.98,1.658,362,7.04,E04001
26,56,3.116,34.98,1.6713,398,6.98,E04001
26,56,3.116,34.98,1.6846,394,6.82,E04001
26,56,3.116,34.98,1.698,408,6.98,E04001
26,56,3.116,34.98,1.7113,416,7.06,E04001
26,56,3.116,34.98,1.7246,437,7.34,E04001
26,56,3.116,34.98,1.7379,431,7.26,E04001
26,56,3.116,34.98,1.7513,460,7.6,E04001
26,56,3.116,34.98,1.7646,481,7.86,E04001
26,56,3.116,34.98,1.7779,473,7.73,E04001
26,56,3.116,34.98,1.7912,487,7.89,E04001
26,56,3.116,34.98,1.8045,498,7.99,E04001
26,56,3.116,34.98,1.8179,516,8.21,E04001
26,56,3.116,34.98,1.8312,526,8.76,E04001
26,56,3.116,34.98,1.8445,527,7.59,E04001
26,56,3.116,34.98,1.8578,543,7.82,E04001
26,56,3.116,34.98,1.8712,549,8.64,E04001
26,56,3.116,34.98,1.8845,559,8.73,E04001
26,56,3.116,34.98,1.8978,576,8.94,E04001
26,56,3.116,34.98,1.9111,588,9.1,E04001
26,56,3.116,34.98,1.9244,593,9.15,E04001
26,56,3.116,34.98,1.9378,606,9.3,E04001
26,56,3.116,34.98,1.9511,620,9.44,E04001
26,56,3.116,34.98,1.9644,623,9.46,E04001
26,56,3.116,34.98,1.9777,633,9.55,E04001
26,56,3.116,34.98,1.9911,657,9.84,E04001
26,56,3.116,34.98,2.0044,669,10.5,E04001
26,56,3.116,34.98,2.0177,668,9.14,E04001
26,56,3.116,34.98,2.031,674,9.98,E04001
26,56,3.116,34.98,2.0443,677,10,E04001
26,56,3.116,34.98,2.0577,696,10.2,E04001
26,56,3.116,34.98,2.071,704,10.3,E04001
26,56,3.116,34.98,2.0843,717,10.5,E04001
26,56,3.116,34.98,2.0976,725,10.6,E04001
26,56,3.116,34.98,2.111,727,10.6,E04001
26,56,3.116,34.98,2.1243,739,10.7,E04001
26,56,3.116,34.98,2.1376,744,10.7,E04001
26,56,3.116,34.98,2.1509,743,9.93,E04001
26,56,3.116,34.98,2.1642,759,10.2,E04001
26,56,3.116,34.98,2.1776,780,11.1,E04001
26,56,3.116,34.98,2.1909,783,11.1,E04001
26,56,3.116,34.98,2.2042,784,11.2,E04001
26,56,3.116,34.98,2.2175,797,11.3,E04001
26,56,3.116,34.98,2.2309,811,11.5,E04001
26,56,3.116,34.98,2.2442,805,11.4,E04001
26,56,3.116,34.98,2.2575,805,11.4,E04001
26,56,3.116,34.98,2.2708,832,12,E04001
26,56,3.116,34.98,2.2841,827,10.8,E04001
26,56,3.116,34.98,2.2975,850,11.8,E04001
26,56,3.116,34.98,2.3108,846,11.8,E04001
26,56,3.116,34.98,2.3241,859,12,E04001
26,56,3.116,34.98,2.3374,859,12,E04001
26,56,3.116,34.98,2.3508,874,12.2,E04001
26,56,3.116,34.98,2.3641,869,12.1,E04001
26,56,3.116,34.98,2.3774,885,12.3,E04001
26,56,3.116,34.98,2.3907,900,13.4,E04001
26,56,3.116,44.98,1.425,5.44,0.348,E04001
26,56,3.116,44.98,1.4358,6.95,0.358,E04001
26,56,3.116,44.98,1.4466,7.36,0.351,E04001
26,56,3.116,44.98,1.4574,7.59,0.337,E04001
26,56,3.116,44.98,1.4682,8.65,0.347,E04001
26,56,3.116,44.98,1.479,8.68,0.35,E04001
26,56,3.116,44.98,1.4898,9.97,0.376,E04001
26,56,3.116,44.98,1.5006,11.3,0.403,E04001
26,56,3.116,44.98,1.5115,11.8,0.413,E04001
26,56,3.116,44.98,1.5223,12.8,0.429,E04001
26,56,3.116,44.98,1.5331,13.7,0.446,E04001
26,56,3.116,44.98,1.5439,14.9,0.466,E04001
26,56,3.116,44.98,1.5547,15.2,0.469,E04001
26,56,3.116,44.98,1.5655,16.7,0.499,E04001
26,56,3.116,44.98,1.5763,17,0.502,E04001
26,56,3.116,44.98,1.5871,19.7,0.547,E04001
26,56,3.116,44.98,1.5979,20.2,0.553,E04001
26,56,3.116,44.98,1.6087,21.8,0.573,E04001
26,56,3.116,44.98,1.6195,23.6,0.602,E04001
26,56,3.116,44.98,1.6304,24.4,0.615,E04001
26,56,3.116,44.98,1.6412,25.5,0.68,E04001
26,56,3.116,44.98,1.652,26.8,0.603,E04001
26,56,3.116,44.98,1.6628,28.8,0.626,E04001
26,56,3.116,44.98,1.6736,30.4,0.654,E04001
26,56,3.116,44.98,1.6844,31.3,0.79,E04001
26,56,3.116,44.98,1.6952,33.2,0.818,E04001
26,56,3.116,44.98,1.706,36.4,0.868,E04001
26,56,3.116,44.98,1.7168,37.5,0.882,E04001
26,56,3.116,44.98,1.7276,40.9,0.934,E04001
26,56,3.116,44.98,1.7385,40.9,0.931,E04001
26,56,3.116,44.98,1.7493,44.4,0.983,E04001
26,56,3.116,44.98,1.7601,47.6,1.03,E04001
26,56,3.116,44.98,1.7709,50.4,1.07,E04001
26,56,3.116,44.98,1.7817,53.8,1.11,E04001
26,56,3.116,44.98,1.7925,56.7,1.15,E04001
26,56,3.116,44.98,1.8033,57.1,1.15,E04001
26,56,3.116,44.98,1.8141,60,1.19,E04001
26,56,3.116,44.98,1.8249,63.1,1.28,E04001
26,56,3.116,44.98,1.8357,66.7,1.19,E04001
26,56,3.116,44.98,1.8465,70.7,1.29,E04001
26,56,3.116,44.98,1.8574,73.3,1.32,E04001
26,56,3.116,44.98,1.8682,76.2,1.66,E04001
26,56,3.116,44.98,1.879,80.3,1.71,E04001
26,56,3.116,44.98,1.8898,83.3,1.75,E04001
26,56,3.116,44.98,1.9006,86.9,1.81,E04001
26,56,3.116,44.98,1.9114,91.3,1.87,E04001
26,56,3.116,44.98,1.9222,96.2,1.93,E04001
26,56,3.116,44.98,1.933,98,1.95,E04001
26,56,3.116,44.98,1.9438,106,2.05,E04001
26,56,3.116,44.98,1.9546,108,2.08,E04001
26,56,3.116,44.98,1.9654,111,2.1,E04001
26,56,3.116,44.98,1.9763,119,2.2,E04001
26,56,3.116,44.98,1.9871,124,2.26,E04001
26,56,3.116,44.98,1.9979,126,2.38,E04001
26,56,3.116,44.98,2.0087,132,2.19,E04001
26,56,3.116,44.98,2.0195,134,2.14,E04001
26,56,3.116,44.98,2.0303,138,2.56,E04001
26,56,3.116,44.98,2.0411,145,2.57,E04001
26,56,3.116,44.98,2.0519,147,2.59,E04001
26,56,3.116,44.98,2.0627,155,2.66,E04001
26,56,3.116,44.98,2.0735,159,2.71,E04001
26,56,3.116,44.98,2.0843,164,2.78,E04001
26,56,3.116,44.98,2.0952,168,2.85,E04001
26,56,3.116,44.98,2.106,173,2.92,E04001
26,56,3.116,44.98,2.1168,177,2.97,E04001
26,56,3.116,44.98,2.1276,181,2.99,E04001
26,56,3.116,44.98,2.1384,186,3,E04001
26,56,3.116,44.98,2.1492,190,2.99,E04001
26,56,3.116,44.98,2.16,200,3.14,E04001
26,56,3.116,44.98,2.1708,194,3.79,E04001
26,56,3.116,44.98,2.1816,203,3.85,E04001
26,56,3.116,44.98,2.1924,210,3.95,E04001
26,56,3.116,44.98,2.2032,212,3.96,E04001
26,56,3.116,44.98,2.2141,222,4.1,E04001
26,56,3.116,44.98,2.2249,229,4.18,E04001
26,56,3.116,44.98,2.2357,234,4.24,E04001
26,56,3.116,44.98,2.2465,237,4.26,E04001
26,56,3.116,44.98,2.2573,235,4.23,E04001
26,56,3.116,44.98,2.2681,246,4.54,E04001
26,56,3.116,44.98,2.2789,255,4.08,E04001
26,56,3.116,44.98,2.2897,258,4.15,E04001
26,56,3.116,44.98,2.3005,267,4.78,E04001
26,56,3.116,44.98,2.3113,268,4.81,E04001
26,56,3.116,44.98,2.3222,274,4.87,E04001
26,56,3.116,44.98,2.333,288,5.06,E04001
26,56,3.116,44.98,2.3438,282,4.98,E04001
26,56,3.116,44.98,2.3546,282,4.98,E04001
26,56,3.116,44.98,2.3654,298,5.16,E04001
26,56,3.116,44.98,2.3762,300,5.18,E04001
26,56,3.116,44.98,2.387,298,4.52,E04001
26,56,3.116,44.98,2.3978,312,4.77,E04001
26,56,3.116,44.98,2.4086,318,5.18,E04001
26,56,3.116,44.98,2.4194,322,5.25,E04001
26,56,3.116,44.98,2.4302,327,5.34,E04001
26,56,3.116,44.98,2.4411,327,5.33,E04001
26,56,3.116,44.98,2.4519,335,5.43,E04001
26,56,3.116,44.98,2.4627,344,5.52,E04001
26,56,3.116,44.98,2.4735,342,5.66,E04001
26,56,3.116,44.98,2.4843,355,6.35,E04001
26,56,3.116,59.98,2.1507,14.4,0.445,E04001
26,56,3.116,59.98,2.1587,15.9,0.438,E04001
26,56,3.116,59.98,2.1667,16.3,0.419,E04001
26,56,3.116,59.98,2.1748,16.9,0.422,E04001
26,56,3.116,59.98,2.1828,18.4,0.445,E04001
26,56,3.116,59.98,2.1908,19.1,0.451,E04001
26,56,3.116,59.98,2.1988,20.6,0.479,E04001
26,56,3.116,59.98,2.2068,21.4,0.486,E04001
26,56,3.116,59.98,2.2148,22.7,0.504,E04001
26,56,3.116,59.98,2.2228,23.9,0.529,E04001
26,56,3.116,59.98,2.2309,24.9,0.542,E04001
26,56,3.116,59.98,2.2389,26.4,0.577,E04001
26,56,3.116,59.98,2.2469,27.1,0.562,E04001
26,56,3.116,59.98,2.2549,29.5,0.598,E04001
26,56,3.116,59.98,2.2629,30.3,0.622,E04001
26,56,3.116,59.98,2.2709,31.4,0.633,E04001
26,56,3.116,59.98,2.2788,33.6,0.605,E04001
26,56,3.116,59.98,2.2868,35.2,0.633,E04001
26,56,3.116,59.98,2.2948,35,0.768,E04001
26,56,3.116,59.98,2.3028,38.1,0.81,E04001
26,56,3.116,59.98,2.3109,38.4,0.812,E04001
26,56,3.116,59.98,2.3189,41,0.85,E04001
26,56,3.116,59.98,2.3269,42,0.862,E04001
26,56,3.116,59.98,2.3349,43.6,0.884,E04001
26,56,3.116,59.98,2.3429,45.5,0.912,E04001
26,56,3.116,59.98,2.3509,47.4,0.937,E04001
26,56,3.116,59.98,2.359,48.8,0.953,E04001
26,56,3.116,59.98,2.367,50.9,0.979,E04001
26,56,3.116,59.98,2.375,53.7,1.02,E04001
26,56,3.116,59.98,2.3831,54.3,0.933,E04001
26,56,3.116,59.98,2.3912,57.1,0.978,E04001
26,56,3.116,59.98,2.3992,59.6,1.05,E04001
26,56,3.116,59.98,2.4072,62.2,1.26,E04001
26,56,3.116,59.98,2.4152,63.5,1.27,E04001
26,56,3.116,59.98,2.4232,62.5,1.26,E04001
26,56,3.116,59.98,2.4312,65.3,1.3,E04001
26,56,3.116,59.98,2.4392,69,1.35,E04001
26,56,3.116,59.98,2.4473,69.9,1.36,E04001
26,56,3.116,59.98,2.4553,72.5,1.4,E04001
26,56,3.116,59.98,2.4633,74.8,1.42,E04001
26,56,3.116,59.98,2.4713,78,1.47,E04001
26,56,3.116,59.98,2.4793,79.8,1.59,E04001
26,56,3.116,59.98,2.4873,85.1,1.85,E04001
26,56,3.116,59.98,2.4953,82.3,1.72,E04001
26,56,3.116,59.98,2.5034,86.8,1.72,E04001
26,56,3.116,59.98,2.5114,88.8,1.75,E04001
26,56,3.116,59.98,2.5194,90,1.77,E04001
26,56,3.116,59.98,2.5274,95.7,1.84,E04001
26,56,3.116,59.98,2.5354,95.4,1.85,E04001
26,56,3.116,59.98,2.5434,101,1.92,E04001
26,56,3.116,59.98,2.5514,100,1.91,E04001
26,56,3.116,59.98,2.5595,104,1.96,E04001
26,56,3.116,59.98,2.5675,106,2.04,E04001
26,56,3.116,59.98,2.5755,109,2.32,E04001
26,56,3.269,21.98,0.7924,2120,46.8,E04001
26,56,3.269,21.98,0.8094,2210,43.2,E04001
26,56,3.269,21.98,0.8264,2290,43.2,E04001
26,56,3.269,21.98,0.8434,2280,42.3,E04001
26,56,3.269,21.98,0.8604,2380,43.6,E04001
26,56,3.269,21.98,0.8774,2470,44.4,E04001
26,56,3.269,21.98,0.8944,2500,44.9,E04001
26,56,3.269,21.98,0.9114,2520,44.9,E04001
26,56,3.269,21.98,0.9284,2590,45.9,E04001
26,56,3.269,21.98,0.9454,2670,47,E04001
26,56,3.269,21.98,0.9624,2750,47.9,E04001
26,56,3.269,21.98,0.9794,2780,48.2,E04001
26,56,3.269,21.98,0.9964,2850,49.1,E04001
26,56,3.269,21.98,1.0135,2880,49.3,E04001
26,56,3.269,21.98,1.0305,2880,49.1,E04001
26,56,3.269,21.98,1.0475,2970,50,E04001
26,56,3.269,21.98,1.0645,3070,51.1,E04001
26,56,3.269,21.98,1.0815,2990,50.2,E04001
26,56,3.269,21.98,1.1835,3310,59.7,E04001
26,56,3.269,21.98,1.2005,3420,57.4,E04001
26,56,3.269,21.98,1.2175,3510,57.1,E04001
26,56,3.269,21.98,1.2346,3530,55.7,E04001
26,56,3.269,21.98,1.2516,3590,56.4,E04001
26,56,3.269,21.98,1.2686,3660,57.1,E04001
26,56,3.269,21.98,1.2856,3680,57.4,E04001
26,56,3.269,21.98,1.3026,3750,58.3,E04001
26,56,3.269,21.98,1.3196,3830,59.2,E04001
26,56,3.269,21.98,1.3366,3920,60.3,E04001
26,56,3.269,21.98,1.3536,3920,60.1,E04001
26,56,3.269,21.98,1.3706,3970,60.7,E04001
26,56,3.269,21.98,1.3876,4020,61,E04001
26,56,3.269,21.98,1.4046,4020,61,E04001
26,56,3.269,21.98,1.4216,4040,61.1,E04001
26,56,3.269,21.98,1.4386,4070,61.4,E04001
26,56,3.269,21.98,1.4557,4070,63.2,E04001
26,56,3.269,21.98,1.4727,4100,67.8,E04001
26,56,3.269,21.98,1.5237,4100,51.4,E04001
26,56,3.269,21.98,1.5407,4140,51.2,E04001
26,56,3.269,21.98,1.5577,4150,50.4,E04001
26,56,3.269,21.98,1.5747,4210,51.1,E04001
26,56,3.269,21.98,1.5917,4230,51.2,E04001
26,56,3.269,21.98,1.6087,4230,51.2,E04001
26,56,3.269,21.98,1.6257,4260,51.6,E04001
26,56,3.269,21.98,1.6427,4240,51.3,E04001
26,56,3.269,21.98,1.6597,4220,51.2,E04001
26,56,3.269,21.98,1.6768,4230,51.2,E04001
26,56,3.269,21.98,1.6938,4160,50.5,E04001
26,56,3.269,21.98,1.7108,4250,51.3,E04001
26,56,3.269,21.98,1.7278,4250,51.3,E04001
26,56,3.269,21.98,1.7448,4290,52.7,E04001
26,56,3.269,21.98,1.7618,4310,54,E04001
26,56,3.269,32.98,1.1174,55.5,2.09,E04001
26,56,3.269,32.98,1.131,61.2,2.08,E04001
26,56,3.269,32.98,1.1447,68,2.05,E04001
26,56,3.269,32.98,1.1583,74.1,2.08,E04001
26,56,3.269,32.98,1.172,77.3,2.08,E04001
26,56,3.269,32.98,1.1856,79.8,2.1,E04001
26,56,3.269,32.98,1.1993,87.1,2.21,E04001
26,56,3.269,32.98,1.2129,92.3,2.3,E04001
26,56,3.269,32.98,1.2266,98.3,2.37,E04001
26,56,3.269,32.98,1.2402,100,2.39,E04001
26,56,3.269,32.98,1.2539,114,2.59,E04001
26,56,3.269,32.98,1.2675,112,2.55,E04001
26,56,3.269,32.98,1.2812,120,2.66,E04001
26,56,3.269,32.98,1.2948,129,2.79,E04001
26,56,3.269,32.98,1.3085,138,2.91,E04001
26,56,3.269,32.98,1.3221,139,2.91,E04001
26,56,3.269,32.98,1.3358,149,3.03,E04001
26,56,3.269,32.98,1.3494,154,3.11,E04001
26,56,3.269,32.98,1.3631,166,3.27,E04001
26,56,3.269,32.98,1.3767,172,3.46,E04001
26,56,3.269,32.98,1.3904,179,3.64,E04001
26,56,3.269,32.98,1.404,185,3.94,E04001
26,56,3.269,32.98,1.4177,197,3.74,E04001
26,56,3.269,32.98,1.4313,205,3.81,E04001
26,56,3.269,32.98,1.445,212,4.68,E04001
26,56,3.269,32.98,1.4586,218,4.57,E04001
26,56,3.269,32.98,1.4723,225,4.64,E04001
26,56,3.269,32.98,1.486,246,4.95,E04001
26,56,3.269,32.98,1.4996,250,4.98,E04001
26,56,3.269,32.98,1.5133,265,5.19,E04001
26,56,3.269,32.98,1.5269,277,5.34,E04001
26,56,3.269,32.98,1.5406,280,5.38,E04001
26,56,3.269,32.98,1.5542,291,5.52,E04001
26,56,3.269,32.98,1.5679,308,5.74,E04001
26,56,3.269,32.98,1.5815,318,5.86,E04001
26,56,3.269,32.98,1.5952,326,5.94,E04001
26,56,3.269,32.98,1.6088,332,6,E04001
26,56,3.269,32.98,1.6225,353,6.24,E04001
26,56,3.269,32.98,1.6361,371,6.47,E04001
26,56,3.269,32.98,1.6498,376,6.89,E04001
26,56,3.269,32.98,1.6634,393,7.51,E04001
26,56,3.269,32.98,1.6771,399,6.48,E04001
26,56,3.269,32.98,1.6907,402,7.16,E04001
26,56,3.269,32.98,1.7044,431,7.21,E04001
26,56,3.269,32.98,1.718,440,7.22,E04001
26,56,3.269,32.98,1.7317,442,7.23,E04001
26,56,3.269,32.98,1.7453,468,7.55,E04001
26,56,3.269,32.98,1.759,476,7.64,E04001
26,56,3.269,32.98,1.7726,479,7.67,E04001
26,56,3.269,32.98,1.7863,490,7.79,E04001
26,56,3.269,32.98,1.7999,514,8.06,E04001
26,56,3.269,32.98,1.8136,533,8.28,E04001
26,56,3.269,32.98,1.8272,529,8.22,E04001
26,56,3.269,32.98,1.8409,544,8.37,E04001
26,56,3.269,32.98,1.8545,551,8.43,E04001
26,56,3.269,32.98,1.8682,577,8.87,E04001
26,56,3.269,32.98,1.8818,582,9.43,E04001
26,56,3.269,32.98,1.8955,592,10.1,E04001
26,56,3.269,32.98,1.9091,610,11.2,E04001
26,56,3.269,42.98,1.5219,9.46,0.36,E04001
26,56,3.269,42.98,1.5329,9.31,0.341,E04001
26,56,3.269,42.98,1.5439,11,0.347,E04001
26,56,3.269,42.98,1.5549,11.5,0.344,E04001
26,56,3.269,42.98,1.566,12.9,0.359,E04001
26,56,3.269,42.98,1.577,12.8,0.356,E04001
26,56,3.269,42.98,1.588,14.6,0.387,E04001
26,56,3.269,42.98,1.599,15.7,0.404,E04001
26,56,3.269,42.98,1.61,16.7,0.42,E04001
26,56,3.269,42.98,1.621,17.1,0.425,E04001
26,56,3.269,42.98,1.632,18.9,0.454,E04001
26,56,3.269,42.98,1.6431,20.3,0.471,E04001
26,56,3.269,42.98,1.6541,20.5,0.473,E04001
26,56,3.269,42.98,1.6651,22.6,0.503,E04001
26,56,3.269,42.98,1.6761,23.4,0.512,E04001
26,56,3.269,42.98,1.6871,25.7,0.547,E04001
26,56,3.269,42.98,1.6981,26.6,0.554,E04001
26,56,3.269,42.98,1.7091,28.1,0.572,E04001
26,56,3.269,42.98,1.7202,29.8,0.596,E04001
26,56,3.269,42.98,1.7312,31.5,0.631,E04001
26,56,3.269,42.98,1.7422,33.5,0.683,E04001
26,56,3.269,42.98,1.7532,35.8,0.761,E04001
26,56,3.269,42.98,1.7642,39,0.836,E04001
26,56,3.269,42.98,1.7752,40.3,0.938,E04001
26,56,3.269,42.98,1.7973,40,1.17,E04001
26,56,3.269,42.98,1.8083,44.9,1.15,E04001
26,56,3.269,42.98,1.8193,47.8,1.12,E04001
26,56,3.269,42.98,1.8303,50,1.12,E04001
26,56,3.269,42.98,1.8413,52.3,1.13,E04001
26,56,3.269,42.98,1.8523,57.4,1.2,E04001
26,56,3.269,42.98,1.8634,59.1,1.23,E04001
26,56,3.269,42.98,1.8744,61.6,1.26,E04001
26,56,3.269,42.98,1.8854,65,1.31,E04001
26,56,3.269,42.98,1.8964,68.6,1.35,E04001
26,56,3.269,42.98,1.9074,73.3,1.42,E04001
26,56,3.269,42.98,1.9184,75.4,1.44,E04001
26,56,3.269,42.98,1.9294,80.7,1.5,E04001
26,56,3.269,42.98,1.9405,82.5,1.53,E04001
26,56,3.269,42.98,1.9515,86.2,1.57,E04001
26,56,3.269,42.98,1.9625,89.9,1.61,E04001
26,56,3.269,42.98,1.9735,93.7,1.66,E04001
26,56,3.269,42.98,1.9845,96.8,1.8,E04001
26,56,3.269,42.98,1.9955,101,1.96,E04001
26,56,3.269,42.98,2.0065,105,2.18,E04001
26,56,3.269,42.98,2.0396,113,2.81,E04001
26,56,3.269,42.98,2.0506,121,2.72,E04001
26,56,3.269,42.98,2.0616,124,2.62,E04001
26,56,3.269,42.98,2.0726,128,2.62,E04001
26,56,3.269,42.98,2.0836,139,2.77,E04001
26,56,3.269,42.98,2.0947,139,2.77,E04001
26,56,3.269,42.98,2.1057,145,2.84,E04001
26,56,3.269,42.98,2.1167,150,2.91,E04001
26,56,3.269,42.98,2.1277,155,2.97,E04001
26,56,3.269,42.98,2.1387,162,3.05,E04001
26,56,3.269,42.98,2.1497,164,3.07,E04001
26,56,3.269,42.98,2.1607,163,3.05,E04001
26,56,3.269,42.98,2.1718,171,3.15,E04001
26,56,3.269,42.98,2.1828,177,3.22,E04001
26,56,3.269,42.98,2.1938,183,3.52,E04001
26,56,3.269,42.98,2.2048,189,3.97,E04001
26,56,3.269,42.98,2.2158,196,4.53,E04001
26,56,3.4889,14,0.0349,55.3,9.71,E04001
26,56,3.4889,14,0.0541,82.1,12,E04001
26,56,3.4889,14,0.0733,154,18.2,E04001
26,56,3.4889,14,0.0925,293,30.6,E04001
26,56,3.4889,14,0.1117,636,61.9,E04001
26,56,3.4889,14,0.1309,1100,117,E04001
26,56,3.4889,14,0.1501,2110,86.3,E04001
26,56,3.4889,14,0.1693,3810,196,E04001
26,56,3.4889,14,0.1885,6540,267,E04001
26,56,3.4889,14,0.2077,9270,391,E04001
26,56,3.4889,14,0.2269,13100,369,E04001
26,56,3.4889,14,0.2461,17400,401,E04001
26,56,3.4889,14,0.2653,21700,411,E04001
26,56,3.4889,14,0.2845,25400,379,E04001
26,56,3.4889,14,0.3037,29200,322,E04001
26,56,3.4889,14,0.3229,32200,268,E04001
26,56,3.4889,14,0.3421,35000,234,E04001
26,56,3.4889,14,0.3613,36100,215,E04001
26,56,3.4889,14,0.3805,36300,212,E04001
26,56,3.4889,14,0.3996,35900,211,E04001
26,56,3.4889,14,0.4188,35200,205,E04001
26,56,3.4889,14,0.438,34800,221,E04001
26,56,3.4889,14,0.4572,33800,219,E04001
26,56,3.4889,14,0.4764,34000,236,E04001
26,56,3.4889,14,0.4956,33400,245,E04001
26,56,3.4889,14,0.5148,33000,261,E04001
26,56,3.4889,14,0.534,33300,333,E04001
26,56,3.4889,14,0.5532,33400,308,E04001
26,56,3.4889,14,0.5724,32700,296,E04001
26,56,3.4889,14,0.5916,33400,297,E04001
26,56,3.4889,14,0.6108,33100,290,E04001
26,56,3.4889,14,0.63,33100,288,E04001
26,56,3.4889,14,0.6492,32000,276,E04001
26,56,3.4889,14,0.6684,32100,275,E04001
26,56,3.4889,14,0.6876,31900,273,E04001
26,56,3.4889,14,0.7068,32200,274,E04001
26,56,3.4889,14,0.726,30800,265,E04001
26,56,3.4889,14,0.7452,30200,262,E04001
26,56,3.4889,14,0.7644,30700,267,E04001
26,56,3.4889,14,0.7836,30800,272,E04001
26,56,3.4889,14,0.8028,30300,270,E04001
26,56,3.4889,14,0.8219,29600,268,E04001
26,56,3.4889,14,0.8411,29200,267,E04001
26,56,3.4889,14,0.8603,28800,267,E04001
26,56,3.4889,14,0.8795,28900,268,E04001
26,56,3.4889,14,0.8987,29200,274,E04001
26,56,3.4889,14,0.9179,29300,283,E04001
26,56,3.4889,14,0.9371,29400,301,E04001
26,56,3.4889,14,1.3018,25400,205,E04001
26,56,3.4889,14,1.321,25500,190,E04001
26,56,3.4889,14,1.3402,24700,184,E04001
26,56,3.4889,14,1.3594,24500,182,E04001
26,56,3.4889,14,1.3786,24000,179,E04001
26,56,3.4889,14,1.3978,23100,173,E04001
26,56,3.4889,14,1.417,23100,174,E04001
26,56,3.4889,14,1.4362,22700,172,E04001
26,56,3.4889,14,1.4554,22600,171,E04001
26,56,3.4889,14,1.4746,22400,169,E04001
26,56,3.4889,14,1.4938,22600,171,E04001
26,56,3.4889,14,1.513,22100,169,E04001
26,56,3.4889,14,1.5322,21300,164,E04001
26,56,3.4889,14,1.5514,21400,164,E04001
26,56,3.4889,14,1.5706,21200,163,E04001
26,56,3.4889,14,1.5898,20500,166,E04001
26,56,3.4889,14,1.609,21100,173,E04001
26,56,3.4889,14,1.6282,20600,158,E04001
