Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,0.318643857,60,0.27703,26723.996,534.47992,FakeQ2001
26,56,0.317970777,60,0.27803,26863.512,537.27024,FakeQ2001
26,56,0.317291363,60,0.27903,26995.592,539.91184,FakeQ2001
26,56,0.316633799,60,0.28003,27119.144,542.38288,FakeQ2001
26,56,0.315913019,60,0.28103,27239.992,544.79984,FakeQ2001
26,56,0.315213824,60,0.28203,27351.168,547.02336,FakeQ2001
26,56,0.314507761,60,0.28303,27455.792,549.11584,FakeQ2001
26,56,0.313765576,60,0.28403,27553.916,551.07832,FakeQ2001
26,56,0.313015807,60,0.28503,27645.072,552.90144,FakeQ2001
26,56,0.312258287,60,0.28603,27727.96,554.5592,FakeQ2001
26,56,0.311492841,60,0.28703,27803.568,556.07136,FakeQ2001
26,56,0.310689294,60,0.28803,27872.208,557.44416,FakeQ2001
26,56,0.309876982,60,0.28903,27933.204,558.66408,FakeQ2001
26,56,0.071439395,90,0.00145,0,0,FakeQ2001
26,56,0.071910929,90,0.00245,0,0,FakeQ2001
26,56,0.072421362,90,0.00345,0,0,FakeQ2001
26,56,0.072899965,90,0.00445,0,0,FakeQ2001
26,56,0.073382099,90,0.00545,0,0,FakeQ2001
26,56,0.073867768,90,0.00645,0,0,FakeQ2001
26,56,0.074321569,90,0.00745,0,0,FakeQ2001
26,56,0.07481431,90,0.00845,0,0,FakeQ2001
26,56,0.075275164,90,0.00945,0,0,FakeQ2001
26,56,0.075739542,90,0.01045,0,0,FakeQ2001
26,56,0.076207449,90,0.01145,0,0,FakeQ2001
26,56,0.07667889,90,0.01245,0,0,FakeQ2001
26,56,0.077118364,90,0.01345,0,0,FakeQ2001
26,56,0.077561339,90,0.01445,0,0,FakeQ2001
26,56,0.078007826,90,0.01545,0,0,FakeQ2001
26,56,0.078457832,90,0.01645,0,0,FakeQ2001
26,56,0.078911364,90,0.01745,2027.948,40.55896,FakeQ2001
26,56,0.079332779,90,0.01845,7738.692,154.77384,FakeQ2001
26,56,0.079757675,90,0.01945,15001.636,300.03272,FakeQ2001
26,56,0.080186065,90,0.02045,23261.108,465.22216,FakeQ2001
26,56,0.080617958,90,0.02145,32129.24,642.5848,FakeQ2001
26,56,0.081053365,90,0.02245,41307.968,826.15936,FakeQ2001
26,56,0.081456454,90,0.02345,50553.464,1011.06928,FakeQ2001
26,56,0.081862997,90,0.02445,59658.768,1193.17536,FakeQ2001
26,56,0.082273009,90,0.02545,68449.368,1368.98736,FakeQ2001
26,56,0.082686505,90,0.02645,72939.256,1458.78512,FakeQ2001
26,56,0.083103495,90,0.02745,76316.292,1526.32584,FakeQ2001
26,56,0.083487909,90,0.02845,78897.988,1577.95976,FakeQ2001
26,56,0.083875746,90,0.02945,80702.44,1614.0488,FakeQ2001
26,56,0.084267021,90,0.03045,81734.796,1634.69592,FakeQ2001
26,56,0.084661751,90,0.03145,82008.264,1640.16528,FakeQ2001
26,56,0.085059952,90,0.03245,81548.428,1630.96856,FakeQ2001
26,56,0.085425259,90,0.03345,80334.176,1606.68352,FakeQ2001
26,56,0.085793948,90,0.03445,78471.952,1569.43904,FakeQ2001
26,56,0.086166038,90,0.03545,76035.96,1520.7192,FakeQ2001
26,56,0.086541547,90,0.03645,73112.988,1462.25976,FakeQ2001
26,56,0.086920496,90,0.03745,69797.364,1395.94728,FakeQ2001
26,56,0.087266169,90,0.03845,66094.704,1321.89408,FakeQ2001
26,56,0.087615173,90,0.03945,62181.184,1243.62368,FakeQ2001
26,56,0.087967532,90,0.04045,58144.788,1162.89576,FakeQ2001
26,56,0.088323266,90,0.04145,54063.152,1081.26304,FakeQ2001
26,56,0.088682399,90,0.04245,50002.16,1000.0432,FakeQ2001
26,56,0.089007803,90,0.04345,45914.596,918.29192,FakeQ2001
26,56,0.089336479,90,0.04445,41943.772,838.87544,FakeQ2001
26,56,0.089668451,90,0.04545,38122.916,762.45832,FakeQ2001
26,56,0.090003744,90,0.04645,34475.948,689.51896,FakeQ2001
26,56,0.090342382,90,0.04745,31018.78,620.3756,FakeQ2001
26,56,0.090646763,90,0.04845,27665.144,553.30288,FakeQ2001
26,56,0.090954341,90,0.04945,24519.196,490.38392,FakeQ2001
26,56,0.091302989,90,0.05045,21672.82,433.4564,FakeQ2001
26,56,0.0915792,90,0.05145,18850.312,377.00624,FakeQ2001
26,56,0.091896536,90,0.05245,16320.044,326.40088,FakeQ2001
26,56,0.092178996,90,0.05345,13901.212,278.02424,FakeQ2001
26,56,0.092502872,90,0.05445,11754.912,235.09824,FakeQ2001
26,56,0.092791701,90,0.05545,10466.456,209.32912,FakeQ2001
26,56,0.093045141,90,0.05645,9384.388,187.68776,FakeQ2001
26,56,0.093340212,90,0.05745,8429.512,168.59024,FakeQ2001
26,56,0.093599689,90,0.05845,7517.276,150.34552,FakeQ2001
26,56,0.09390113,90,0.05945,6718.088,134.36176,FakeQ2001
26,56,0.094166775,90,0.06045,5955.56,119.1112,FakeQ2001
26,56,0.094396231,90,0.06145,5230.472,104.60944,FakeQ2001
26,56,0.094667893,90,0.06245,4601.896,92.03792,FakeQ2001
26,56,0.094903126,90,0.06345,4005.04,80.1008,FakeQ2001
26,56,0.095180942,90,0.06445,3492.112,69.84224,FakeQ2001
26,56,0.095422094,90,0.06545,3005.756,60.11512,FakeQ2001
26,56,0.095626127,90,0.06645,2546.856,50.93712,FakeQ2001
26,56,0.095873014,90,0.06745,2158,43.16,FakeQ2001
26,56,0.096082503,90,0.06845,1792.076,35.84152,FakeQ2001
26,56,0.096335272,90,0.06945,1485.848,29.71696,FakeQ2001
26,56,0.096550367,90,0.07045,1198.548,23.97096,FakeQ2001
26,56,0.096768228,90,0.07145,946.4,18.928,FakeQ2001
26,56,0.096947736,90,0.07245,712.244,14.24488,FakeQ2001
26,56,0.097171055,90,0.07345,522.652,10.45304,FakeQ2001
26,56,0.097355696,90,0.07445,347.776,6.95552,FakeQ2001
26,56,0.097542854,90,0.07545,199.056,3.98112,FakeQ2001
26,56,0.097732568,90,0.07645,85.904,1.71808,FakeQ2001
26,56,0.29896595,90,0.27403,12881.18,257.6236,FakeQ2001
26,56,0.299040154,90,0.27503,12961.468,259.22936,FakeQ2001
26,56,0.299114783,90,0.27603,13039.052,260.78104,FakeQ2001
26,56,0.299189843,90,0.27703,13114.504,262.29008,FakeQ2001
26,56,0.299249735,90,0.27803,13187.252,263.74504,FakeQ2001
26,56,0.299309979,90,0.27903,13257.608,265.15216,FakeQ2001
26,56,0.299386265,90,0.28003,13323.388,266.46776,FakeQ2001
26,56,0.299431535,90,0.28103,13388.232,267.76464,FakeQ2001
26,56,0.299492854,90,0.28203,13448.5,268.97,FakeQ2001
26,56,0.299554537,90,0.28303,13505.856,270.11712,FakeQ2001
26,56,0.299600723,90,0.28403,13560.144,271.20288,FakeQ2001
26,56,0.29964719,90,0.28503,13610.948,272.21896,FakeQ2001
26,56,0.29969394,90,0.28603,13658.476,273.16952,FakeQ2001
26,56,0.299740975,90,0.28703,13702,274.04,FakeQ2001
26,56,0.299772248,90,0.28803,13742.872,274.85744,FakeQ2001
26,56,0.299803716,90,0.28903,13779.636,275.59272,FakeQ2001
26,56,0.053938828,140,0.00145,0,0,FakeQ2001
26,56,0.054421384,140,0.00245,0,0,FakeQ2001
26,56,0.054935246,140,0.00345,0,0,FakeQ2001
26,56,0.0554272,140,0.00445,0,0,FakeQ2001
26,56,0.055923852,140,0.00545,0,0,FakeQ2001
26,56,0.056425204,140,0.00645,0,0,FakeQ2001
26,56,0.056904642,140,0.00745,0,0,FakeQ2001
26,56,0.057415395,140,0.00845,0,0,FakeQ2001
26,56,0.057904233,140,0.00945,0,0,FakeQ2001
26,56,0.058397769,140,0.01045,0,0,FakeQ2001
26,56,0.058896007,140,0.01145,0,0,FakeQ2001
26,56,0.059398947,140,0.01245,0,0,FakeQ2001
26,56,0.059879963,140,0.01345,0,0,FakeQ2001
26,56,0.060365677,140,0.01445,0,0,FakeQ2001
26,56,0.060856093,140,0.01545,0,0,FakeQ2001
26,56,0.061351212,140,0.01645,0,0,FakeQ2001
26,56,0.061851038,140,0.01745,962.52,19.2504,FakeQ2001
26,56,0.062328918,140,0.01845,3788.356,75.76712,FakeQ2001
26,56,0.062811499,140,0.01945,7351.604,147.03208,FakeQ2001
26,56,0.063298785,140,0.02045,11380.772,227.61544,FakeQ2001
26,56,0.063790779,140,0.02145,15682.368,313.64736,FakeQ2001
26,56,0.064287484,140,0.02245,20108.036,402.16072,FakeQ2001
26,56,0.064762216,140,0.02345,24548.264,490.96528,FakeQ2001
26,56,0.065241651,140,0.02445,28894.008,577.88016,FakeQ2001
26,56,0.065725796,140,0.02545,33059.936,661.19872,FakeQ2001
26,56,0.066214654,140,0.02645,35208.316,704.16632,FakeQ2001
26,56,0.066708229,140,0.02745,36719.02,734.3804,FakeQ2001
26,56,0.067179796,140,0.02845,37854.18,757.0836,FakeQ2001
26,56,0.067656071,140,0.02945,38610.052,772.20104,FakeQ2001
26,56,0.068137061,140,0.03045,38993.604,779.87208,FakeQ2001
26,56,0.06862277,140,0.03145,39015.548,780.31096,FakeQ2001
26,56,0.069113202,140,0.03245,38691.64,773.8328,FakeQ2001
26,56,0.069581586,140,0.03345,38034.1,760.682,FakeQ2001
26,56,0.070054682,140,0.03445,37075.22,741.5044,FakeQ2001
26,56,0.0705325,140,0.03545,35850.152,717.00304,FakeQ2001
26,56,0.071015044,140,0.03645,34399.144,687.98288,FakeQ2001
26,56,0.071502319,140,0.03745,32765.616,655.31232,FakeQ2001
26,56,0.071967497,140,0.03845,30968.756,619.37512,FakeQ2001
26,56,0.072437394,140,0.03945,29071.848,581.43696,FakeQ2001
26,56,0.072912019,140,0.04045,27115.868,542.31736,FakeQ2001
26,56,0.073391379,140,0.04145,25137.164,502.74328,FakeQ2001
26,56,0.07387548,140,0.04245,23167.092,463.34184,FakeQ2001
26,56,0.074337426,140,0.04345,21197.852,423.95704,FakeQ2001
26,56,0.074804099,140,0.04445,19282.224,385.64448,FakeQ2001
26,56,0.075275509,140,0.04545,17436.796,348.73592,FakeQ2001
26,56,0.075751663,140,0.04645,15673.632,313.47264,FakeQ2001
26,56,0.076232567,140,0.04745,14000.948,280.01896,FakeQ2001
26,56,0.076691254,140,0.04845,12389.052,247.78104,FakeQ2001
26,56,0.077154676,140,0.04945,10876.06,217.5212,FakeQ2001
26,56,0.077649853,140,0.05045,9496.864,189.93728,FakeQ2001
26,56,0.078095767,140,0.05145,8148.608,162.97216,FakeQ2001
26,56,0.078573451,140,0.05245,6931.444,138.62888,FakeQ2001
26,56,0.079028846,140,0.05345,5776.316,115.52632,FakeQ2001
26,56,0.079516065,140,0.05445,4744.428,94.88856,FakeQ2001
26,56,0.07998098,140,0.05545,3768.804,75.37608,FakeQ2001
26,56,0.080423546,140,0.05645,2847.936,56.95872,FakeQ2001
26,56,0.080897983,140,0.05745,2036.892,40.73784,FakeQ2001
26,56,0.081350051,140,0.05845,1441.284,28.82568,FakeQ2001
26,56,0.081834048,140,0.05945,1316.9,26.338,FakeQ2001
26,56,0.08229566,140,0.06045,1197.924,23.95848,FakeQ2001
26,56,0.082734838,140,0.06145,1084.46,21.6892,FakeQ2001
26,56,0.083205996,140,0.06245,983.788,19.67576,FakeQ2001
26,56,0.083654698,140,0.06345,887.9,17.758,FakeQ2001
26,56,0.084135445,140,0.06445,803.244,16.06488,FakeQ2001
26,56,0.084593718,140,0.06545,722.644,14.45288,FakeQ2001
26,56,0.085029462,140,0.06645,646.204,12.92408,FakeQ2001
26,56,0.085497308,140,0.06745,579.28,11.5856,FakeQ2001
26,56,0.085942601,140,0.06845,515.788,10.31576,FakeQ2001
26,56,0.086420066,140,0.06945,460.564,9.21128,FakeQ2001
26,56,0.086874959,140,0.07045,408.252,8.16504,FakeQ2001
26,56,0.087334657,140,0.07145,360.984,7.21968,FakeQ2001
26,56,0.087771716,140,0.07245,316.42,6.3284,FakeQ2001
26,56,0.088241039,140,0.07345,278.2,5.564,FakeQ2001
26,56,0.0886877,140,0.07445,242.216,4.84432,FakeQ2001
26,56,0.089139168,140,0.07545,210.08,4.2016,FakeQ2001
26,56,0.089595458,140,0.07645,181.428,3.62856,FakeQ2001
26,56,0.288654072,140,0.27403,7127.536,142.55072,FakeQ2001
26,56,0.289093224,140,0.27503,7173.088,143.46176,FakeQ2001
26,56,0.289534002,140,0.27603,7217.756,144.35512,FakeQ2001
26,56,0.289976406,140,0.27703,7260.448,145.20896,FakeQ2001
26,56,0.290411091,140,0.27803,7302.568,146.05136,FakeQ2001
26,56,0.290847398,140,0.27903,7342.712,146.85424,FakeQ2001
26,56,0.29129469,140,0.28003,7381.14,147.6228,FakeQ2001
26,56,0.291724894,140,0.28103,7418.528,148.37056,FakeQ2001
26,56,0.292166085,140,0.28203,7453.784,,FakeQ2001
